COMID,StreamOrde,TotDASqKM,logQ_m3_div_s,logDA_km2,logw_m,length_m,logwbkf_m,logd_m,logdbkf_m,logSlope,logK_m_div_s,D50_m,pred_annual_DOC,pred_annual_DO,no3_conc_mg_l,logRT_total_hz_s,logq_hz_total_m_s,totco2g_m2_day,totco2_o2g_m2_day,totco2_ang_m2_day
23100390,4,310.5108,0.253379984,2.49207671,1.180098133,262,1.325005747,-0.462007044,-0.018624812,-1.778814838,-1.267905528,0.008629784,0.781818182,10.57099947,0.290626526,4.245227712,-3.249201273,16.44772874,16.39335396,0.054374779
23100392,4,309.2112,0.253194671,2.490255216,1.179139319,3776,1.324163416,-0.462718307,-0.01916134,-2.058781343,-2.203529523,0.002526003,0.781818182,10.59895894,0.2904455,5.487496762,-4.316360344,3.235456852,3.224826103,0.010630748
23100394,4,297.4077,0.250115166,2.473352208,1.170241763,2313,1.316346795,-0.469318652,-0.024140186,-1.961570604,-2.055996026,0.003200842,0.781818182,10.60336584,0.287678037,5.235286032,-4.093979226,6.56810051,6.546552774,0.021547735
23100396,4,288.2115,0.245597812,2.459711306,1.163061344,302,1.3100387,-0.474645199,-0.028158167,-2.372797034,-2.472088389,0.001558394,0.781818182,10.61365633,0.285222893,6.018206214,-4.742424612,0.501849144,0.500209658,0.001639486
23100398,4,256.1193,0.215787257,2.408442306,1.136073911,1966,1.286329881,-0.494664895,-0.043259648,-1.939283278,-2.004679966,0.003432752,0.781818182,10.58780986,0.276518048,5.119027375,-4.039175244,7.038281905,7.015210299,0.023071606
23100400,4,230.3541,0.186868711,2.362395947,1.111835619,3753,1.265036218,-0.512645237,-0.05682278,-1.873502017,-2.363060721,0.002406814,0.781818182,10.53020871,0.266205536,5.383571673,-4.284834327,4.653436001,4.638051905,0.015384096
23100402,4,218.7918,0.176640215,2.340031041,1.100062981,1691,1.254693798,-0.521378362,-0.063410449,-1.866227083,-2.037890184,0.003568162,0.781818182,10.55720199,0.258906429,5.056147689,-3.954423329,10.515282,10.48082512,0.034456872
23100404,4,183.5847,0.112483448,2.263836484,1.059955012,1644,1.219458412,-0.551131076,-0.085853849,-1.738636006,-2.124432017,0.004070786,0.781818182,10.53809498,0.253049089,5.000141861,-3.918173568,10.34517274,10.31121823,0.03395451
23100406,4,160.6149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100408,3,63.4401,-0.434312529,1.802363859,0.817040944,1703,1.006055162,-0.731328502,-0.221782387,-1.781427999,-2.298327176,0.002308118,0.781818182,10.39295144,0.338171429,5.034234921,-4.313023102,4.416144781,4.400778851,0.01536593
23100410,3,59.2686,-0.458014694,1.772824669,0.801491843,3198,0.992395069,-0.742863067,-0.230483269,-1.776281388,-2.576016623,0.001664587,0.781818182,10.35935939,0.335957796,5.287110414,-4.57215247,2.211851999,2.204105221,0.007746779
23100412,2,44.4906,-0.560735882,1.648268263,0.735926733,3259,0.934795245,-0.791500282,-0.267171838,-1.812380869,-2.567901341,0.001573706,0.781818182,10.23754239,0.325648336,5.282702366,-4.623060948,1.959653656,1.952625682,0.007027974
23100414,2,35.0163,-0.623417394,1.544270254,0.681183336,492,0.886702441,-0.832109784,-0.297804851,-1.690664359,-1.824364786,0.003916291,0.781818182,10.20484873,0.320228756,4.362210414,-3.884844629,4.413783666,4.397860491,0.015923175
23100416,2,32.85,-0.641566191,1.516535374,0.666584003,1435,0.873876732,-0.842939796,-0.305974267,-1.641110565,-2.329136081,0.002262173,0.781818182,10.23013746,0.31705258,4.786150779,-4.329684584,4.514341081,4.498158256,0.016182826
23100418,2,28.575,-0.684453811,1.455986239,0.63471161,2289,0.845876409,-0.866583232,-0.323809248,-1.695192053,-2.528166369,0.001748193,0.781818182,10.20202841,0.311804953,4.98848089,-4.555466287,3.135420404,3.124127314,0.01129309
23100420,2,25.1145,-0.724154958,1.399924536,0.605201352,969,0.819951254,-0.888474399,-0.340322438,-1.589601569,-2.231717195,0.002607322,0.781818182,10.30100953,0.308288827,4.476728698,-4.223192257,6.038058596,6.016793696,0.0212649
23100422,2,22.221,-0.765195919,1.346763599,0.577218025,1572,0.795367528,-0.909232865,-0.355981196,-1.531622684,-2.490907472,0.001991642,0.781818182,10.32382803,0.298583788,4.71493386,-4.42004106,3.987588962,3.973657311,0.013931651
23100424,1,6.5871,-1.258812276,0.818694257,0.299248185,3853,0.551167314,-1.115435207,-0.511526053,-1.505100506,-3.025714123,0.000940225,0.781818182,10.05573449,0.309320467,5.078634513,-4.960216634,1.032797457,1.028958639,0.003838818
23100426,1,2.979,-1.544494579,0.474070503,0.117842067,2690,0.391799618,-1.250005082,-0.613036306,-1.24889072,-3.112183869,0.000928846,0.781818182,9.904867509,0.283557724,4.787812246,-4.763986486,1.274840262,1.269978192,0.00486207
23100428,3,97.0902,-0.126482809,1.987175396,0.914323686,3112,1.091519349,-0.659162654,-0.167345437,-1.712578332,-2.484697872,0.002184005,0.781818182,10.40183775,0.23013139,5.191979669,-4.282869274,4.347350025,4.332821557,0.014528469
23100430,3,90.4023,-0.14746893,1.95617948,0.89800778,380,1.077185608,-0.671266046,-0.176475404,-1.811145732,-1.516056429,0.006262339,0.781818182,10.48444291,0.226429282,4.317506291,-3.491807787,13.13303568,13.08998913,0.043046548
23100432,3,70.3206,-0.240266572,1.847082568,0.840580376,910,1.026734867,-0.713866586,-0.208610319,-1.780640275,-1.942911465,0.003800766,0.963539911,10.49324643,0.213601122,4.595279744,-3.916963422,14.91996115,14.86592455,0.054036599
23100434,2,48.0654,-0.378927606,1.681832561,0.753594607,3821,0.950316708,-0.778393979,-0.257285344,-1.563518192,-2.738024691,0.00189139,1.027178882,10.42057545,0.211972516,5.168980736,-4.410020491,3.623241848,3.609365376,0.013876472
23100436,2,40.896,-0.431945433,1.611680832,0.716667516,4148,0.917875766,-0.805787069,-0.277948806,-1.489665754,-2.847031614,0.00214699,1.074428749,10.43253766,0.204654125,5.215907928,-4.365599955,4.227014669,4.21044977,0.0165649
23100438,2,25.5276,-0.602782066,1.407009986,0.608931054,7298,0.823227847,-0.885707648,-0.338235391,-1.173256057,-3.354948955,0.002828601,1.263298732,10.42882363,0.188324006,5.296321167,-4.687153781,2.470415193,2.459529588,0.010885605
23100440,1,2.97,-1.377986938,0.472756449,0.117150363,1941,0.391191948,-1.250518198,-0.639732705,-0.959313341,-3.129017737,0.002468487,1.114543295,11.14692996,0.1602164,4.506813663,-4.45514443,4.287941496,4.2738398,0.014101696
23100442,2,13.3587,-0.784676901,1.125764197,0.460886393,1769,0.693168636,-0.644463588,-0.162897296,-0.978752261,-2.621268146,0.004352221,0.781818182,10.82139632,0.193751776,4.635078403,-4.123513379,6.148698346,6.130289293,0.018409053
23100444,2,8.5851,-0.97415553,0.933745358,0.359809808,1126,0.604371508,-0.719586128,-0.22275702,-1.434747975,-2.195603298,0.002579809,0.781818182,10.63954745,0.219662924,4.515582263,-4.266517739,6.516146655,6.49555366,0.020592995
23100446,1,4.5945,-1.248229958,0.662238256,0.216891483,1774,0.478815852,-0.825806452,-0.307396321,-1.391983224,-2.462025588,0.001725443,0.781818182,10.82869496,0.209693632,4.618544392,-4.630849512,2.356044517,2.348926594,0.007117924
23100448,1,2.7531,-1.416015817,0.439821986,0.099814028,3067,0.375961745,-0.912821221,-0.376732103,-0.960628717,-2.948904407,0.001156245,0.781818182,10.69574837,0.205986428,4.680743078,-4.676631347,2.010961489,2.00473202,0.006229469
23100450,4,65.2887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100452,4,65.2869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100454,4,65.2824,-1.7676378,1.814796112,0.823585145,1116,1.01180433,-0.726473912,-0.218120419,-1.61245713,-3.757473728,0.000250743,2.008681215,10.29730942,2.488044685,6.401222176,-6.359816808,0.036203923,0.035844727,0.000359195
23100456,4,61.911,-1.792080255,1.791767819,0.811463307,427,1.001155133,-0.73546608,-0.224903491,-1.505272154,-3.550107714,0.000336692,2.00608594,10.35812207,2.402788884,6.097762668,-6.088043811,0.067329494,0.066677992,0.000651502
23100458,4,58.4793,-1.818790322,1.767002165,0.798426942,737,0.989702513,-0.745136658,-0.23219831,-1.712131564,-4.035480154,0.000168896,1.849803404,10.42325023,2.345231936,6.733754621,-6.72010502,0.013530893,0.01342098,0.000109913
23100460,4,57.1914,-1.827795807,1.757330728,0.793336004,599,0.985230056,-0.748913194,-0.235047069,-1.619064453,-3.835964057,0.000224274,1.734151254,10.42506424,2.374977887,6.448962309,-6.463820468,0.026725098,0.026529737,0.00019536
23100462,4,57.0357,-1.829453422,1.756146776,0.792712785,529,0.98468255,-0.749375508,-0.235395806,-1.576707749,-3.737277502,0.000258046,1.765345014,10.4247055,2.374594418,6.327936666,-6.329475842,0.038038645,0.03775273,0.000285914
23100464,4,53.0739,-1.863109749,1.724881002,0.776254829,1649,0.970224015,-0.761584275,-0.24460526,-1.534534313,-3.666073956,0.000285528,1.815376891,10.42457307,2.562108736,6.234515931,-6.209363038,0.037968778,0.03766997,0.000298808
23100466,4,45.9423,-1.932005062,1.662212733,0.743266948,335,0.941243722,-0.786055197,-0.26306444,-1.673175219,-4.036988459,0.000168535,1.712876147,10.35139534,2.628220815,6.675175954,-6.707965564,0.015154412,0.015043034,0.000111378
23100468,4,45.8487,-1.933057896,1.661327026,0.742800721,1492,0.940834136,-0.786401052,-0.263325329,-1.407876894,-3.44305305,0.000392027,1.64415932,10.35112747,2.624534795,5.868736403,-5.925915311,0.090552469,0.08992316,0.000629309
23100470,4,39.4704,-2.006375869,1.596271528,0.708556229,1412,0.910749892,-0.811804147,-0.282487676,-1.513748235,-3.748567419,0.000253938,1.547371652,10.40843533,2.835543443,6.233898745,-6.322393047,0.028361648,0.02818374,0.000177907
23100472,3,28.3905,-2.160565284,1.453173041,0.633230774,2011,0.844575475,-0.867681739,-0.324637886,-1.503795981,-3.898657173,0.000205154,1.391300062,10.42661846,2.948673512,6.340057756,-6.465212641,0.020632236,0.020517872,0.000114364
23100474,3,25.1001,-2.223672659,1.399675452,0.605070237,1897,0.819836067,-0.888571663,-0.340395807,-1.506626864,-3.946005125,0.000191802,1.528920972,10.45354249,3.039911032,6.36566151,-6.527682454,0.020560203,0.020434411,0.000125792
23100476,3,21.4407,-2.302442444,1.33123896,0.569046027,319,0.788188319,-0.91529498,-0.360554039,-1.448030258,-3.915192517,0.000200388,1.634970562,10.45631859,3.297356699,6.224925426,-6.522300072,0.022832889,0.022680711,0.000152178
23100478,3,21.258,-2.304917059,1.327522403,0.567089673,330,0.786469635,-0.916746234,-0.361648765,-1.499397741,-4.021443349,0.0001723,1.648470031,10.46488881,3.321475093,6.36264468,-6.66594856,0.012672584,0.012587351,8.52E-05
23100480,3,14.6475,-2.472408156,1.165763507,0.481941586,2151,0.711665904,-0.979910407,-0.40929547,-1.385059673,-3.973004497,0.000184581,1.984496089,10.4231126,3.689600497,6.194363873,-6.537602002,0.024851274,0.024620417,0.000230857
23100482,3,11.8836,-2.570231511,1.074948025,0.434137324,1020,0.669669223,-1.01537235,-0.43604552,-1.372614068,-4.053563456,0.000164611,2.042215782,10.46739943,3.868831311,6.216746714,-6.655411257,0.017708781,0.017537208,0.000171573
23100484,2,8.1972,-2.728411171,0.913665531,0.34924001,745,0.595085799,-1.078350496,-0.547922043,-1.399253671,-4.296406011,0.000116562,2.279445734,10.38273758,4.136345898,6.387006926,-6.909389292,0.012367494,0.012208329,0.000159166
23100486,2,6.0255,-2.857759027,0.779993091,0.278876321,378,0.533270359,-1.130547372,-0.6040228,-1.507454018,-4.69527903,6.61E-05,2.638247162,10.41366834,4.220879337,6.825999452,-7.390405591,0.004774718,0.004681251,9.35E-05
23100488,2,5.0481,-2.945895107,0.703127949,0.238415364,1849,0.497724869,-1.160561938,-0.613899523,-1.325773503,-4.389640115,0.000102095,2.703993482,10.49215783,4.324124675,6.340726967,-6.987162775,0.012843953,0.012580988,0.000262966
23100490,2,3.2778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100492,1,1.4796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100494,2,15.8013,-1.005254142,1.198692819,0.49927521,1530,0.726893724,-0.6159321,-0.140162615,-1.552841969,-2.391328026,0.001906331,0.781818182,10.5640466,0.286420662,4.899425375,-4.595740761,2.967634963,2.95782509,0.009809873
23100496,2,10.7298,-1.141074442,1.030591627,0.410788609,325,0.649157064,-0.681697462,-0.19256628,-1.46656046,-2.115303176,0.002587706,0.781818182,10.85631644,0.286677005,4.487142675,-4.331448226,4.148655425,4.135743782,0.012911644
23100498,1,6.543,-1.284319043,0.81577692,0.297712532,7255,0.549818222,-0.765738312,-0.25953236,-1.117108317,-3.312266851,0.000740345,0.781818182,10.798415,0.260425426,5.349501516,-5.092714691,0.741489409,0.739176601,0.002312808
23100500,1,19.9953,-0.984355383,1.300927924,0.553090635,10871,0.774171293,-0.927130938,-0.369482271,-1.378687737,-3.54020322,0.000600417,0.781818182,9.725506825,0.305110169,5.693843394,-5.192736181,0.499483249,0.497485008,0.001998241
23100502,1,5.8131,-1.108780372,0.764407794,0.270672394,4085,0.5260631,-0.78583519,-0.275546111,-0.982584817,-3.018742035,0.001302301,0.781818182,11.01684019,0.210638684,4.885931995,-4.643975541,2.03131583,2.02540322,0.00591261
23100504,2,21.7602,-0.659045853,1.337662883,0.572427509,5294,0.791158995,-0.912786545,-0.358661848,-1.474756889,-3.007985068,0.001265498,0.9334723,10.6836407,0.226752956,5.243221361,-4.571928794,2.447651625,2.439242878,0.008408747
23100506,2,15.4836,-0.79185174,1.189871943,0.494631999,1462,0.722814602,-0.970496462,-0.402194237,-1.662247315,-2.392385866,0.002168644,0.967705816,10.8205767,0.223251494,4.757945146,-4.271583669,5.895270373,5.87524226,0.020028113
23100508,1,10.6848,-0.940714608,1.028766397,0.409827828,3045,0.648313006,-1.033405512,-0.449648496,-1.093343128,-3.123685093,0.002981368,1.018513331,11.0061643,0.20488206,4.862016195,-4.47055492,3.555472038,3.543644991,0.011827047
23100510,1,6.9192,-1.172474397,0.840055884,0.310492709,3641,0.561045778,-1.107093846,-0.505233904,-0.993817861,-3.30323238,0.001853208,0.988954294,10.49609317,0.188644243,4.904640685,-4.692680863,2.113850987,2.106212239,0.007638748
23100512,1,3.051,-1.43535011,0.484442208,0.123301617,1739,0.396595906,-1.245955103,-0.609981281,-1.10675765,-2.982518501,0.001415343,1.064449433,10.62282083,0.194129002,4.530424219,-4.470185607,4.059515803,4.044505312,0.015010492
23100514,2,15.6753,-0.645136644,1.195215861,0.497444978,377,0.725285841,-0.617292372,-0.141246517,-1.246943545,-1.752806777,0.007586786,1.109598154,11.11484583,0.202317886,3.99198797,-3.588102484,35.46439348,35.34289824,0.121495238
23100516,2,13.7097,-0.705720426,1.137027952,0.466815508,1037,0.698377443,-0.640056928,-0.159385947,-1.269611836,-2.188761722,0.003751425,1.098616466,11.11172283,0.199827716,4.428520856,-3.961615195,13.63544588,13.58909037,0.046355514
23100518,2,10.2096,-0.836063562,1.009008727,0.39942761,314,0.639176275,-0.690141229,-0.199294507,-1.41163909,-1.608561973,0.005450971,1.157078713,11.21116315,0.19771392,3.842759758,-3.666235853,39.45659316,39.32082268,0.135770482
23100520,2,6.9732,-1.015200733,0.843432121,0.312269922,645,0.562607084,-0.75491891,-0.250911161,-1.406782739,-1.962321738,0.003365667,1.065342463,11.11041286,0.203846071,4.236723618,-4.025167329,13.52014087,13.47495515,0.045185722
23100522,2,6.4467,-1.053244087,0.809337461,0.294322871,1741,0.54684036,-0.768257588,-0.26153979,-1.331082352,-2.442313987,0.001984595,1.09300324,11.16238217,0.201185681,4.611962723,-4.419604664,5.733995362,5.71476564,0.019229722
23100524,1,4.1706,-1.263975828,0.620198539,0.194762243,3102,0.459375019,-0.842253433,-0.320501732,-1.532698894,-2.614936162,0.001331988,1.061570349,11.39616515,0.186005175,4.898143652,-4.863915664,2.09192614,2.085451078,0.006475063
23100526,2,11.1033,-0.789270262,1.045452074,0.418610983,413,0.656029125,-0.675883686,-0.187933702,-1.046108156,-1.920977308,0.007965475,1.471117602,10.53167033,0.149476995,3.930715854,-3.643563008,42.56853099,42.36471398,0.203817015
23100528,1,7.6815,-0.928757396,0.885446035,0.33438558,5787,0.582035984,-0.738482024,-0.237813794,-0.997933643,-3.11237132,0.001686553,1.16993317,10.45219709,0.166672336,5.030144266,-4.671186871,2.91181512,2.900094571,0.011720549
23100530,1,0.6624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100532,4,203.4918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100534,4,203.4918,-1.282901323,2.308546913,1.083490086,133,1.240134288,-0.533672393,-0.07268422,-1.651095329,-3.252832989,0.000513731,2.520811253,9.947076928,2.149922807,6.060633944,-5.767207116,0.186024394,0.182159001,0.003865394
23100536,3,85.0923,-1.615988998,1.929890263,0.884169428,234,1.065028431,-0.681531551,-0.184218994,-1.809309247,-4.015307551,0.000173809,2.534138665,9.959220315,2.077593033,6.867143023,-6.702458332,0.016973178,0.016616745,0.000356433
23100538,3,67.5036,-1.715446199,1.829326935,0.831234008,1964,1.018523958,-0.720799867,-0.213840309,-1.672693184,-3.82327311,0.000228356,2.465213973,10.03875489,2.386020109,6.55653997,-6.416687848,0.036872851,0.036187697,0.000685154
23100540,3,63.5013,-1.741775138,1.802782616,0.817261374,750,1.006248812,-0.731164984,-0.22165904,-1.645635479,-3.77998192,0.000242849,2.420993195,10.07901965,2.659760093,6.442936954,-6.390405591,0.045345891,0.044562497,0.000783394
23100542,3,62.8623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23100544,3,61.0398,-1.759079995,1.785613102,0.808223532,1959,0.998308948,-0.737869395,-0.226716387,-1.575363499,-3.628718185,0.000301098,2.399199312,10.13195364,3.253240638,6.244783049,-6.179338865,0.061512532,0.060500743,0.001011789
23100546,3,57.4443,-1.785276548,1.759246942,0.794344678,359,0.986116189,-0.748164944,-0.234482641,-1.72194755,-3.978178745,0.000183228,2.241080282,10.1528156,4.504053236,6.665537876,-6.65130581,0.017206421,0.016973527,0.000232895
23100548,3,57.294,-1.786779298,1.758109144,0.793745754,230,0.985590026,-0.748609236,-0.234817783,-1.578539216,-3.658030011,0.000288812,2.220286937,10.15245842,4.625201739,6.248490755,-6.228780098,0.054347848,0.05362815,0.000719698
23100550,3,57.1455,-1.78753263,1.756982037,0.793152457,2141,0.985068808,-0.749049352,-0.235149777,-1.625351901,-3.735204364,0.000258807,2.197590673,10.15698513,4.63842217,6.381177304,-6.316502682,0.043461387,0.042901384,0.000560003
23100552,3,44.1513,-1.903516524,1.644943496,0.734176613,379,0.933257741,-0.792798549,-0.26815116,-1.746769612,-4.129222832,0.000147827,2.315132492,10.1648466,5.204372453,6.866880377,-6.772627558,0.015651898,0.015421196,0.000230702
23100554,3,31.8906,-2.052410774,1.50366269,0.659807965,711,0.867923892,-0.847966366,-0.309765965,-1.432409535,-3.612183031,0.000308259,2.460725192,10.15929917,5.036483127,5.99344104,-6.128018646,0.070871795,0.069625398,0.001246397
23100556,3,29.709,-2.084062121,1.472888034,0.643608527,1164,0.85369247,-0.85998336,-0.318830759,-1.565030835,-3.924561078,0.000197738,2.574999218,10.18365345,5.114490266,6.415192358,-6.520712684,0.030626893,0.030011952,0.000614941
23100558,2,15.2163,-2.377693396,1.182309062,0.490650982,2260,0.719317225,-0.973449641,-0.404421913,-1.388859717,-3.888391735,0.000208169,2.564421346,10.23811745,5.442313036,6.111006886,-6.446845452,0.03844788,0.03770469,0.00074319
23100560,2,12.2355,-2.479769244,1.087621721,0.440808617,396,0.675530043,-1.010423482,-0.432312434,-1.364699158,-3.954535018,0.00018949,2.87570263,10.39793025,5.821391673,6.118199395,-6.524038411,0.039051788,0.038000379,0.001051409
23100562,2,8.9406,-2.628877014,0.951366665,0.369085468,3454,0.612520299,-1.063628827,-0.472446885,-1.337089154,-4.043621199,0.000166953,3.090569191,10.39876658,5.697790631,6.134384815,-6.607127255,0.035458168,0.034176192,0.001281975
23100564,2,5.3163,-2.875857251,0.72560948,0.250249392,1331,0.50812122,-1.151783273,-0.628659042,-1.422610122,-4.496722878,8.77E-05,3.618415177,10.60008467,6.958287191,6.531223816,-7.116338565,0.013679484,0.012755459,0.000924024
