COMID,FromNode,ToNode,Hydrosq,AreSqKM,pred_stream_area_m2_fill,pred_logw_m,stream_length_m,cum_totco2g_day,cum_stream_area_m2,cum_stream_length_m,TOT_urban16,TOT_forest16,TOT_wetland16,TOT_agrc16,TOT_shrub16,CAT_STREAM_LENGTH,CAT_STREAM_SLOPE,TOT_STREAM_LENGTH,TOT_STREAM_SLOPE,CAT_BASIN_AREA,TOT_BASIN_AREA,cum_totco2g_day_Tsurface_m2,cum_totco2g_day_Tdrain_m2
24423597,50128143,50127913,50092702,0.9054,2805.682759,0.468483567,954,407089.352,21496.8277,12407,3.42,85.66,0.11,0,10.75,0.954,0.09,12.41,0.047542,0.91,13.81,18.93718263,0.029477868
24423599,50128144,50128143,50111618,3.15,5743.056283,0.392621038,2326,242392.9995,15043.66415,8682,1.6,88.23,0.01,0,10.1,2.326,0.08,8.68,0.041475,3.15,9.91,16.11263034,0.024459435
24423601,50225995,50128144,50149017,4.1544,7038.350762,0.193635782,4504,70157.01773,7038.350762,4504,0.48,93.63,0,0,5.74,4.504,0.12,4.5,0.026667,4.15,4.15,9.967820601,0.016905305
24423603,50128145,50127758,50071854,0.3312,3306.829316,0.538025511,958,302164.5368,36941.54762,18552,3.61,68.15,0.06,0,28.01,0.958,0.06,18.55,0.049057,0.33,18.72,8.179531079,0.016141268
24423605,50128146,50128145,50080565,0.1719,1414.559627,0.514102178,433,206730.4284,31642.67641,15436,3.59,66.35,0.02,0,29.87,0.433,0.06,15.44,0.045984,0.17,16.86,6.533278846,0.012261591
24423607,50128147,50128146,50092701,0.7353,3269.984214,0.497951937,1039,147252.7368,29052.84912,13396,3.72,65.52,0,0,30.56,1.039,0.07,13.4,0.032836,0.74,15.71,5.068443931,0.009373185
24423609,50225996,50128147,50149016,8.9505,18128.41729,0.369328251,7745,45180.56013,18128.41729,7745,0.84,63.85,0,0,35.02,7.745,0.12,7.75,0.015484,8.95,8.95,2.49225067,0.005048107
24423611,50128148,50127831,50092700,0.4275,3057.498923,0.508056945,949,676445.072,26874.03548,12191,0,91.73,0.56,0,4.82,0.949,0.06,12.19,0.059065,0.43,16.42,25.17095255,0.041196411
24423613,50128149,50128148,50111617,0.7308,3522.51418,0.480887227,1164,436654.6415,21987.04457,9178,0,90.74,0.63,0,5.37,1.164,0.1,9.18,0.044662,0.73,14.58,19.85963325,0.029948878
24423615,50225997,50128149,50149015,11.1474,16126.64595,0.419572531,6138,177885.2523,16126.64595,6138,0,87.99,0.82,0,6.93,6.138,0.1,6.14,0.016287,11.15,11.15,11.03051762,0.015953834
24423617,50128150,50127955,50111616,6.9354,11241.11795,0.470297257,3807,299398.497,16269.13765,7388,0,90.39,0.17,0,3.5,3.807,0.05,7.39,0.05548,6.94,13.92,18.40284983,0.021508513
24423619,50225998,50128150,50149014,5.3658,3468.724739,0.252551234,1940,79701.78658,3468.724739,1940,0,94.52,0.43,0,2.48,1.94,0.12,1.94,0.061856,5.37,5.37,22.97725896,0.014842046
24423621,50128151,50127997,50065240,0.7848,5945.321993,0.608953442,1463,330467.9007,37061.49385,19458,5.03,73.95,2.19,0,18.39,1.463,0.02,19.46,0.036999,0.78,25.53,8.91674529,0.012944297
24423623,50128152,50128151,50071853,2.1447,4105.198679,0.531585464,1207,211875.8937,26703.58568,15753,4.08,71.6,2.28,0,21.66,1.207,0.02,15.75,0.036825,2.14,18.2,7.934361182,0.011641533
24423625,50128153,50128152,50080564,1.1259,2438.92221,0.502989108,766,160538.6778,22597.41414,14378,4.06,70.12,2.33,0,23.08,0.766,0.05,14.38,0.038943,1.13,16.06,7.104294182,0.009996182
24423627,50128154,50128153,50092699,1.5156,2965.116055,0.335235159,1370,70380.38928,13314.45746,9016,3.07,71.2,2.46,0,22.86,1.37,0.04,9.02,0.034368,1.52,7.71,5.286012555,0.009128455
24423629,50128155,50128154,50111615,4.3011,8221.525023,0.257186673,4549,38270.98978,9115.543243,5661,1.53,76.12,2.79,0,19.15,4.549,0.07,5.66,0.038869,4.3,5.48,4.198432147,0.006983757
24423631,50225999,50128155,50149013,1.1754,894.0182198,-0.09384612,1112,7405.417044,894.0182198,1112,0,71.98,0,0,27.18,1.112,0.15,1.11,0.135135,1.18,1.18,8.283295441,0.006275777
24423633,50226000,50128035,50149012,10.0179,13774.44861,0.395144556,5546,136281.7774,13774.44861,5546,0.29,83.01,0.08,0,9.15,5.546,0.15,5.55,0.027027,10.02,10.02,9.893809997,0.013600976
24423635,50128156,50127842,50111614,8.2953,14179.20088,0.391232741,5759,274840.3254,14329.33285,5920,1.76,67.14,0.16,0.75,21.6,5.759,0.09,5.92,0.015203,8.3,9.85,19.1802597,0.027902571
24423637,50128157,50128028,50065239,0.0639,984.836996,0.56200169,270,679856.5108,25202.32932,11441,0.48,89.88,1.97,0,3.95,0.27,0.04,11.44,0.05507,0.06,20.79,26.97593949,0.032701131
24423639,50128158,50128157,50071852,0.7695,3767.290408,0.535446521,1098,489567.7454,21378.64021,8643,0.36,90.43,2.22,0,3.19,1.098,0.22,8.64,0.040509,0.77,18.51,22.89985428,0.026448825
24423641,50128159,50128158,50080563,1.2168,2160.751961,0.525733224,644,278871.9973,17611.3498,7545,0.22,91.33,2.3,0,2.51,0.644,0,7.55,0.017219,1.22,17.74,15.83478839,0.015719955
24423643,50128160,50128159,50092698,0.1134,872.6453697,0.509444966,270,278508.847,15450.59784,6901,0,94.94,2.24,0,1.34,0.27,0.01,6.9,0.018841,0.11,16.52,18.02576508,0.016858889
24423645,50226001,50128160,50149011,9.2952,8122.908804,0.378097748,3402,138364.1662,8122.908804,3402,0,96.57,1.74,0,1.42,3.402,0.04,3.4,0.011765,9.3,9.3,17.03381997,0.014877867
24423647,50128161,50127911,50080562,0.414,2160.978248,0.400109531,860,94319.98536,15451.63541,8614,7.78,73.08,0.12,0,19.02,0.86,0.05,8.61,0.04065,0.41,10.24,6.10420728,0.009210936
24423649,50128162,50128161,50092697,0.9225,3518.239105,0.342242754,1600,63167.68465,11642.85793,6153,7.38,69.29,0,0,23.31,1.6,0.06,6.15,0.03252,0.92,7.95,5.42544494,0.007945621
24423651,50128163,50128162,50111613,1.3968,2435.68781,0.31412775,1182,35898.01851,8124.618826,4553,7.26,67.17,0,0,25.55,1.182,0.05,4.55,0.030769,1.4,7.03,4.418424948,0.005106404
24423653,50226002,50128163,50149010,5.2362,5599.019177,0.246948983,3172,19573.42,5599.019177,3172,5.99,65.11,0,0,28.88,3.172,0.08,3.17,0.025237,5.24,5.24,3.495865862,0.003735385
24423655,50128164,50127971,50040188,1.386,14705.85624,0.873240655,1969,1503670.76,183648.6022,73393,4.34,49.59,0.11,0,30.63,1.969,0.04,73.39,0.04878,1.39,81.12,8.187760445,0.018536375
24423657,50128165,50128164,50041998,0.6489,5607.965564,0.865152078,765,1370042.093,166928.4089,69171,4.28,51.23,0.11,0,30.94,0.765,0.03,69.17,0.049154,0.65,78.3,8.207363277,0.017497345
24423659,50128166,50128165,50044030,0.1935,2638.213908,0.860223539,364,1251772.388,159746.3864,66300,4.33,52.27,0.11,0,31.14,0.364,0.03,66.3,0.048115,0.19,76.63,7.835998149,0.016335278
24423661,50128167,50128166,50046379,0.7056,6424.059809,0.856948433,893,1130156.876,155695.6455,63900,4.38,52.89,0.11,0,31.19,0.893,0.03,63.9,0.046792,0.71,75.54,7.258757125,0.014961039
24423663,50128168,50128167,50049023,1.6488,8792.72256,0.850689866,1240,1009686.293,147614.4624,60387,4.44,54.19,0.05,0,30.85,1.24,0.03,60.39,0.040404,1.65,73.5,6.840022834,0.013737228
24423665,50128169,50128168,50052116,1.0719,8087.657298,0.823612107,1214,880675.8552,128715.3826,54065,4.7,58.9,0.02,0,28.59,1.214,0.04,54.07,0.042722,1.07,65.29,6.842040457,0.013488679
24423667,50128170,50128169,50055703,2.5389,8500.950788,0.816860697,1296,760745.2853,119508.4547,51174,4.79,59.85,0.01,0,28.51,1.296,0.04,51.17,0.04104,2.54,63.39,6.365618959,0.01200103
24423669,50128171,50128170,50060009,1.5552,7297.059577,0.781434306,1207,614106.1071,99638.74608,40943,5.08,63.13,0.02,0,26.94,1.207,0.05,40.94,0.040059,1.56,54.29,6.163326329,0.011311588
24423671,50128172,50128171,50065238,2.4615,6530.900415,0.726107581,1227,488053.8763,70486.90411,30980,4.58,64.95,0.02,0,25.48,1.227,0.05,30.98,0.048741,2.46,42.62,6.924036209,0.011451288
24423673,50128173,50128172,50071851,0.702,4505.845269,0.638874421,1035,343534.9811,45832.80123,18997,4.04,62.64,0.03,0,28,1.035,0.08,19,0.051053,0.7,29.1,7.495395695,0.011805326
24423675,50128174,50128173,50080561,5.2083,13476.12235,0.600377397,3382,259890.0651,38749.22844,15988,3.69,61.56,0.04,0,29.52,3.382,0.05,15.99,0.041276,5.21,24.59,6.706973934,0.010568933
24423677,50128175,50128174,50092696,1.2222,3511.950786,0.519859483,1061,172104.2805,23196.84901,10701,3.57,62.14,0.05,0,28.74,1.061,0.05,10.7,0.04486,1.22,17.29,7.419295628,0.009953978
24423679,50128176,50128175,50111612,5.8428,8147.65273,0.317035833,3927,33633.22715,8900.457276,4824,4.21,61.12,0,0,27.6,3.927,0.06,4.82,0.039419,5.84,7.12,3.778820133,0.004723768
24423681,50226003,50128176,50149009,1.2753,752.804546,-0.075251387,897,4254.273762,752.804546,897,0,49.05,0,0,33.8,0.897,0.13,0.9,0.144444,1.28,1.28,5.651232826,0.003323651
24423683,50128177,50127912,50080560,1.6632,5532.528344,0.421816783,2095,211951.2123,19505.20603,12496,9.84,71.24,0.14,0,18.77,2.095,0.07,12.5,0.0784,1.66,11.26,10.86639187,0.018823376
24423685,50128178,50128177,50092695,0.4383,1622.504242,0.360739908,707,129359.7953,12804.16847,8425,10.72,68.78,0.16,0,20.35,0.707,0.08,8.43,0.068802,0.44,8.62,10.10294387,0.015006937
24423687,50128179,50128178,50111611,3.9672,6681.512939,0.294443408,3393,74677.49942,9237.946778,5540,11.21,68.57,0.2,0,20.02,3.393,0.08,5.54,0.036101,3.97,6.45,8.083776754,0.011577907
24423689,50226004,50128179,50149008,2.4786,2556.433839,0.07594082,2147,23025.73035,2556.433839,2147,10.02,60.38,0,0,29.59,2.147,0.12,2.15,0.055814,2.48,2.48,9.006972915,0.009284569
24423691,50128180,50127844,50080559,4.6044,11384.11279,0.558567263,3146,757225.8395,27849.73539,13364,1.3,72.24,0.42,0.36,21.25,3.146,0.03,13.36,0.061377,4.6,20.48,27.18969602,0.036973918
24423693,50128181,50128180,50092694,3.5766,5421.588761,0.44788385,1933,333814.7151,13576.48371,8115,1.53,63.96,0.12,0.58,27.75,1.933,0.04,8.12,0.077586,3.58,12.62,24.58771522,0.026451245
24423695,50128182,50128181,50111610,0.0063,141.944057,0.35291667,63,117157.7717,7166.050763,4589,1.33,65.77,0.18,0,27.05,0.063,0.04,4.59,0.050109,0.01,8.33,16.34900109,0.014064558
24423697,50226005,50128182,50149007,5.0598,3869.356867,0.23895815,2232,42907.76849,3869.356867,2232,2.19,50.39,0.3,0,39.35,2.232,0.06,2.23,0.026906,5.06,5.06,11.08912152,0.008479796
24423699,50128183,50127888,50092693,5.4018,8679.325651,0.424641603,3264,192075.2055,14066.81448,7532,0,77.95,0.27,0,15.82,3.264,0.05,7.53,0.058433,5.4,11.4,13.65449199,0.016848702
24423701,50128184,50128183,50111609,3.6018,3174.8661,0.187494694,2061,40464.37213,3267.003142,2253,0,69.68,0.11,0,23.89,2.061,0.18,2.25,0.08,3.6,4.04,12.38577692,0.010015934
24423703,50128185,50128118,50046378,0.5103,4651.402788,0.737154065,852,578790.8369,83276.52162,41191,3.75,49.52,0,0,33.54,0.852,0.03,41.19,0.057781,0.51,44.73,6.950228295,0.012939657
24423705,50128186,50128185,50049022,5.0508,17369.45894,0.71836114,3322,512001.1358,75414.46321,37906,3.84,52.64,0,0,32.38,3.322,0.03,37.91,0.059087,5.05,41.2,6.789163696,0.012427212
24423707,50128187,50128186,50052115,1.4229,3217.929886,0.680881515,671,418910.5912,56421.53951,32576,3.71,56.99,0,0,30.81,0.671,0.04,32.58,0.063536,1.42,34.97,7.424657229,0.011979142
24423709,50128188,50128187,50055702,2.871,7815.89103,0.636981185,1803,346306.6904,44786.98401,24771,3.3,62.54,0,0,28.23,1.803,0.04,24.77,0.06742,2.87,28.86,7.732306563,0.011999539
24423711,50128189,50128188,50060008,3.0501,6824.058844,0.584399206,1777,282375.2401,32602.08989,19686,3.08,64.67,0,0,27.55,1.777,0.04,19.69,0.076689,3.05,22.93,8.661261935,0.012314664
24423713,50128190,50128189,50065237,2.7891,3812.469103,0.531961977,1120,234630.4722,23713.10964,15539,2.7,71.07,0,0,23.11,1.12,0.06,15.54,0.074003,2.79,18.23,9.894546762,0.012870569
24423715,50128191,50128190,50071850,1.1619,2602.475927,0.478839758,864,184223.2074,18608.75025,12661,2.66,74.93,0,0,19.68,0.864,0.04,12.66,0.0703,1.16,14.45,9.899816209,0.012749011
24423717,50128192,50128191,50080558,0.4095,1821.910709,0.419777467,693,137905.4174,13606.66067,9614,3.3,77.16,0,0,18.62,0.693,0.06,9.61,0.0718,0.41,11.16,10.13514048,0.012357116
24423719,50128193,50128192,50092692,0.3312,1143.276133,0.368047546,490,92126.26796,10030.64801,7205,3.42,81.11,0,0,14.63,0.49,0.03,7.21,0.067961,0.33,8.9,9.1844782,0.010351266
24423721,50128194,50128193,50111608,3.0303,2497.673023,0.261320667,1369,47923.99251,5508.502253,4144,3.49,79.69,0,0,15.77,1.369,0.11,4.14,0.074879,3.03,5.58,8.700004159,0.008588529
24423723,50226006,50128194,50149006,2.4858,2962.219366,0.076860735,2484,20433.95338,2962.219366,2484,1.01,92.61,0,0,6.05,2.484,0.12,2.48,0.048387,2.49,2.49,6.898190464,0.008206407
24423725,50128195,50127739,50071849,5.3604,15023.84343,0.511922363,4622,156796.1714,31359.0653,15817,4.22,53.84,0,0,41.69,4.622,0.09,15.82,0.078382,5.36,16.7,5.000026941,0.009388992
24423727,50128196,50128195,50080557,0.8154,2520.033345,0.366501168,1084,83075.919,13124.08925,8514,3.85,52.01,0,0,43.89,1.084,0.06,8.51,0.121034,0.82,8.84,6.330033072,0.009397728
24423729,50128197,50128196,50092691,1.026,1874.662599,0.339930674,857,56750.51298,10537.55156,7185,3.07,51.9,0,0,44.75,0.857,0.07,7.19,0.093185,1.03,7.87,5.385550207,0.007210993
24423731,50226007,50128197,50149005,5.0949,6738.643441,0.240309503,3873,18551.53123,6738.643441,3873,1.29,46.85,0,0,51.44,3.873,0.12,3.87,0.031008,5.09,5.09,2.753006802,0.003644702
24423733,50128198,50127785,50080556,0.0171,384.007638,0.484001801,126,310350.5704,26285.86511,14893,3.66,93.15,0.42,0,2.62,0.126,0.06,14.89,0.030893,0.02,14.78,11.80674743,0.020998009
24423735,50128199,50128198,50092690,0.4383,1885.851969,0.452723201,665,220052.7104,22300.77313,11262,3.81,93.91,0.17,0,1.98,0.665,0.04,11.26,0.028419,0.44,12.89,9.867492443,0.017071583
24423737,50128200,50128199,50111607,7.704,15782.4938,0.362851749,6846,96360.49891,16693.42507,8085,3.87,92.86,0.26,0,2.83,6.846,0.06,8.09,0.024722,7.7,8.7,5.772362382,0.011075919
24423739,50226008,50128200,50149004,0.9918,910.93127,-0.133977878,1239,15906.16234,910.93127,1239,6.99,92.38,0,0,0.64,1.239,0.14,1.24,0.112903,0.99,0.99,17.4614297,0.016066831
24423741,50128201,50128063,50071848,0.4113,2602.501628,0.605797706,645,530438.7579,39119.81711,20679,1.72,78.3,0.14,0,19.49,0.645,0.08,20.68,0.068665,0.41,25.18,13.55933634,0.021065876
24423743,50128202,50128201,50092689,2.268,6205.78082,0.435221653,2278,151163.8607,16873.06597,8716,0.39,79.75,0.08,0,19.59,2.278,0.09,8.72,0.072248,2.27,11.94,8.958885183,0.01266029
24423745,50128203,50128202,50111606,6.7887,8142.820268,0.340800447,3716,55565.6418,8835.644357,4605,0.29,74.63,0.1,0,24.69,3.716,0.13,4.61,0.073753,6.79,7.9,6.288804704,0.007033626
24423747,50226009,50128203,50149003,1.1079,692.8240887,-0.107825277,889,6633.582483,692.8240887,889,1.46,67.59,0,0,30.95,0.889,0.21,0.89,0.235955,1.11,1.11,9.574699539,0.0059762
24423749,50128204,50127760,50080555,0.6471,3772.064963,0.520783147,1137,325063.7429,30396.68365,16740,8.93,75.94,1.51,0,13.58,1.137,0.03,16.74,0.028076,0.65,17.36,10.6940529,0.01872487
24423751,50128205,50128204,50092688,1.2555,3041.879691,0.393541907,1229,177080.7726,19107.24665,11881,7.69,76.51,0.75,0,15.02,1.229,0.09,11.88,0.029461,1.26,9.95,9.267728411,0.017797063
24423753,50128206,50128205,50111605,2.7612,6785.708626,0.195282385,4330,61212.41381,8029.718616,5733,5.84,86.42,0.99,0,6.68,4.33,0.08,5.73,0.033159,2.76,4.18,7.623232736,0.014644118
24423755,50226010,50128206,50149002,1.4157,1244.00999,-0.051524391,1403,16692.34025,1244.00999,1403,3.87,89.89,0,0,6.23,1.403,0.11,1.4,0.078571,1.42,1.42,13.41817219,0.011755169
24423757,50128207,50127937,50080554,1.7334,7095.769848,0.427431944,2652,270411.2263,19387.69667,11915,6.06,76.47,1.45,0,15.92,2.652,0.11,11.92,0.061242,1.73,11.54,13.94756845,0.023432515
24423759,50128208,50128207,50092687,0.0837,507.9027211,0.282437567,265,121253.8108,7576.616453,5840,5.79,72.47,2,0,19.65,0.265,0.09,5.84,0.07363,0.08,6.12,16.00368865,0.019812714
24423761,50226011,50128208,50149001,3.0195,4623.77971,0.120974512,3500,30178.56919,4623.77971,3500,2.63,77.11,3.34,0,16.93,3.5,0.17,3.5,0.048571,3.02,3.02,6.526818118,0.009992904
24423763,50128209,50127837,50071847,1.062,5471.84832,0.646142216,1236,1961246.753,46349.45168,19791,0.05,73.77,0.11,0.79,14.87,1.236,0.08,19.79,0.066195,1.06,30.04,42.31434639,0.065287841
24423765,50128210,50128209,50080553,2.6928,7086.402691,0.630880355,1658,1164631.751,39805.2399,17001,0,72.18,0.11,0.85,15.8,1.658,0.04,17,0.050588,2.69,28.1,29.25825228,0.04144597
24423767,50128211,50128210,50092686,2.7963,5626.05681,0.471443976,1900,302556.4918,17276.59723,9407,0,79.32,0.19,0,14.1,1.9,0.06,9.41,0.075452,2.8,13.99,17.51250479,0.021626626
24423769,50128212,50128211,50111604,5.904,7031.20792,0.39146471,2854,147332.0705,10350.16248,5991,0,75.96,0.27,0,17.6,2.854,0.05,5.99,0.068447,5.9,9.86,14.2347592,0.014942401
24423771,50226012,50128212,50149000,1.8333,1567.56571,0.006460448,1543,19739.1339,1567.56571,1543,0,68.98,1.18,0,18.8,1.543,0.14,1.54,0.090909,1.83,1.83,12.59222103,0.010786412
24423773,50226013,50127803,50148999,12.1851,21586.44187,0.439958787,7840,113204.4777,21586.44187,7840,4.16,87.07,0.04,0,8.42,7.84,0.08,7.84,0.010204,12.19,12.19,5.244239804,0.009286668
24423775,50226014,50127795,50148998,3.5352,3828.23569,0.157292297,2667,56406.84,3828.23569,2667,3.08,91.27,0,0,5.63,2.667,0.12,2.67,0.044944,3.54,3.54,14.73442195,0.015934136
24423777,50226015,50128214,50148997,1.7901,1232.992114,0.001408416,1229,24850.82534,1232.992114,1229,0,89.64,0,0,9.35,1.229,0.07,1.23,0.056911,1.79,1.79,20.15489399,0.013883143
24423779,50226016,50128213,50148996,1.4751,970.4023312,-0.042064061,1071,13760.37104,970.4023312,1071,0,76.51,0,0,22.76,1.071,0.18,1.07,0.168224,1.48,1.48,14.18006799,0.009297548
24423781,50226017,50128215,50148995,2.6424,1857.091558,0.090232903,1508,22841.77433,1857.091558,1508,0,86.85,0,0,13.05,1.508,0.1,1.51,0.066225,2.64,2.64,12.2997567,0.008652187
24423783,50226018,50127796,50148994,1.4544,1788.818923,-0.046745293,1989,20715.47701,1788.818923,1989,2.22,93.68,0,0,0.87,1.989,0.19,1.99,0.095477,1.45,1.45,11.58053324,0.014286536
24423785,50226019,50127794,50148993,2.7765,3166.3331,0.102045091,2505,20710.17944,3166.3331,2505,0,78.93,0.1,0,18.87,2.505,0.1,2.51,0.039841,2.78,2.78,6.540745645,0.007449705
24423787,50128213,50128217,50111603,0.8469,1449.615988,0.060695288,1260,33931.45568,2420.018319,2331,0,77.4,0,0,22.13,1.26,0.09,2.33,0.11588,0.85,2.32,14.02115654,0.014625627
24423789,50128214,50128217,50111602,0.8937,1617.820562,0.093670549,1303,54670.67097,2850.812675,2532,0,83.3,0,0,15.66,1.303,0.11,2.53,0.071146,0.89,2.68,19.1772232,0.020399504
24423791,50128215,50128135,50111601,2.0619,2620.998119,0.222086332,1571,63626.88168,4478.089677,3079,2.11,85.39,0,0,12.4,1.571,0.07,3.08,0.055195,2.06,4.7,14.20848761,0.013537634
24423793,50226020,50128216,50148992,1.98,1243.070459,0.024469425,1175,27424.01038,1243.070459,1175,0,97.18,0,0,2.73,1.175,0.15,1.18,0.127119,1.98,1.98,22.06150921,0.01385051
24423795,50128216,50128223,50111600,0.8415,1426.442937,0.105310855,1119,58372.00701,2669.513396,2294,0.06,93.75,0,0,5.74,1.119,0.09,2.29,0.104803,0.84,2.82,21.86615999,0.020699293
24423797,50128217,50128223,50092685,3.3453,3502.54704,0.353464884,1552,153710.0593,8773.378035,6415,2.08,79.9,0.05,0,17.18,1.552,0.05,6.42,0.077882,3.35,8.35,17.52005427,0.01840839
24423799,50226021,50128218,50148991,1.5606,1376.686934,-0.030030085,1475,11091.06393,1376.686934,1475,2.71,75.95,0,0,16.9,1.475,0.13,1.48,0.087838,1.56,1.56,8.056344297,0.007109656
24423801,50128218,50127793,50111599,7.0812,7941.241619,0.3612697,3456,74638.51457,9317.928552,4931,4.05,67.74,0.31,0,26.08,3.456,0.06,4.93,0.03854,7.08,8.64,8.010204645,0.008638717
24423803,50128219,50128131,50111598,0.6075,956.739461,0.081405591,794,66594.82299,2619.533248,2388,0,86.58,0,0,12.6,0.794,0.1,2.39,0.108787,0.61,2.54,25.42240036,0.026218434
24423805,50226022,50128219,50148990,1.9278,1662.793787,0.018622658,1594,29389.59995,1662.793787,1594,0,86.83,0,0,12.32,1.594,0.16,1.59,0.100629,1.93,1.93,17.67483147,0.015227772
24423807,50226023,50128130,50148989,2.7144,2575.528595,0.09621528,2062,27071.91418,2575.528595,2062,0,80.77,0,0,13.06,2.062,0.11,2.06,0.053398,2.71,2.71,10.51120699,0.009989636
24423809,50128220,50127791,50071846,1.0377,5898.96478,0.545237673,1681,596348.6558,33355.27781,18358,5.75,86.03,1.32,0,6.17,1.681,0.03,18.36,0.038671,1.04,19.32,17.87868952,0.030866908
24423811,50128221,50128220,50111597,0.7479,1488.320152,0.07408981,1255,31744.84955,3177.67529,2979,10.9,79.62,0,0,8.45,1.255,0.05,2.98,0.04698,0.75,2.46,9.989960162,0.01290441
24423813,50226024,50128221,50148988,1.7118,1689.355138,-0.009043449,1724,16667.18812,1689.355138,1724,10.63,81.81,0,0,6.36,1.724,0.09,1.72,0.052326,1.71,1.71,9.866006112,0.009746894
24423815,50128222,50128220,50080552,1.3635,3617.045499,0.49954704,1145,406048.9123,24278.63774,13698,4.72,87.26,1.61,0,5.75,1.145,0.02,13.7,0.039416,1.36,15.82,16.72453441,0.025666809
24423817,50128223,50128129,50080551,3.654,9418.355271,0.484773859,3085,321143.2612,20861.2467,11794,1.94,84.75,0.03,0,12.64,3.085,0.03,11.79,0.06531,3.65,14.83,15.39425068,0.021654974
24423819,50226025,50128128,50148987,1.5507,1493.012229,-0.031500142,1605,9766.35249,1493.012229,1605,0.81,80.33,0,0,3.95,1.605,0.09,1.61,0.055901,1.55,1.55,6.541374746,0.006300873
24423821,50128224,50128222,50092684,4.8573,10356.72555,0.384401158,4275,219677.882,15268.22506,8942,4.24,90.05,1.51,0,3.46,4.275,0.04,8.94,0.044743,4.86,9.56,14.38791223,0.022978858
24423823,50226026,50128224,50148986,2.1591,2362.917181,0.044359942,2134,28028.28168,2362.917181,2134,2.75,86.12,3.33,0,5.79,2.134,0.1,2.13,0.046948,2.16,2.16,11.86172833,0.012976056
24423825,50128225,50128222,50111596,1.7577,2497.53224,0.231612837,1465,68973.01177,5393.367184,3611,5.63,83.66,2.26,0,7.99,1.465,0.03,3.61,0.033241,1.76,4.9,12.78848805,0.014076125
24423827,50128226,50128224,50111595,1.4607,1660.471807,0.081405591,1377,69929.09622,2548.582325,2533,0,99.93,0,0,0.07,1.377,0.1,2.53,0.102767,1.46,2.54,27.43842941,0.02753114
24423829,50226027,50128227,50148985,2.4714,1703.662885,0.075017188,1433,42662.10173,1703.662885,1433,0.08,93.88,0.44,0,5.61,1.433,0.21,1.43,0.146853,2.47,2.47,25.0413988,0.017272106
