Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O
119,359.064104,359.0640415742109,359.06419166901907,1398958.5,-9999,470267,19.67,-1,-0.41801664346837936,0.968791398799119,0,0.5812748392794714,11,1,0.125,N4 S2 O2,de-protonated,0,-9999,C16 H16 O2 N4 S2,16,16,2,4,-9999,2,-9999,N/A
120,359.079333,359.0792705805206,359.0795807520391,1408305.3,-9999,383101.9,19.82,-1,-0.8637960360846586,0.8733780459437968,0,0.524026827566278,2,2.3333333333333335,0.7777777777777778,N4 S1 P1 O7,de-protonated,0,-9999,C9 H21 O7 N4 P1 S1,9,21,7,4,1,1,-9999,N/A
121,359.100463,359.1004005892752,359.1005771783691,2004917.1,-9999,372517.3,29.03,-1,-0.49175385717040887,0.9570704659576624,0,0.5742422795745974,10,1.1764705882352942,0.0588235294117647,N4 S2 O1,de-protonated,0,-9999,C17 H20 O1 N4 S2,17,20,1,4,-9999,2,-9999,N/A
122,359.115687,359.11562459558286,359.1159662613891,1447735.9,-9999,372452.8,20.43,-1,-0.9514080083233436,0.8485356214538405,0,0.5091213728723043,1,2.5,0.6,N4 S1 P1 O6,de-protonated,0,-9999,C10 H25 O6 N4 P1 S1,10,25,6,4,1,1,-9999,N/A
130,363.038011,363.03795022068766,363.0379769205291,1747349.3,-9999,463429.7,24.64,-1,-0.07354558789758033,0.9990190339553314,0,0.5994114203731988,15,0.6666666666666666,0.05555555555555555,N4 S2 O1,de-protonated,0,-9999,C18 H12 O1 N4 S2,18,12,1,4,-9999,2,-9999,N/A
135,364.114318,364.1142576666253,364.1141753571591,1212772.6,-9999,449562.1,16.52,-1,0.22605400101427103,0.9907707508793288,0,0.5944624505275973,8,1.3333333333333333,0.16666666666666666,N1 S1 P1 O3,de-protonated,0,-9999,C18 H24 O3 N1 P1 S1,18,24,3,1,1,1,-9999,N/A
136,365.053838,365.053778055889,365.05362698498914,2591003.8,-9999,338868.2,37.45,-1,0.413832074740308,0.9694034902575752,0,0.5816420941545452,14,0.7777777777777778,0.05555555555555555,N4 S2 O1,de-protonated,0,-9999,C18 H14 O1 N4 S2,18,14,1,4,-9999,2,-9999,N/A
140,366.09348,366.09342048663547,366.09343991226905,1266408.9,-9999,396682.9,17.33,-1,-0.05306195485600516,0.99948924880901,0,0.5996935492854061,8,1.2941176470588236,0.2352941176470588,N1 S1 P1 O4,de-protonated,0,-9999,C17 H22 O4 N1 P1 S1,17,22,4,1,1,1,-9999,N/A
141,366.129897,366.1298375017239,366.12982542161905,1151216.1,-9999,473632.4,15.58,-1,0.03299404750355703,0.9998024931660164,0,0.5998814958996098,7,1.4444444444444444,0.16666666666666666,N1 S1 P1 O3,de-protonated,0,-9999,C18 H26 O3 N1 P1 S1,18,26,3,1,1,1,-9999,N/A
142,367.032767,367.03270787580266,367.0328915400991,1223076.3,-9999,594529.5,16.67,-1,-0.5004028268065951,0.9555814329814704,0,0.5733488597888823,14,0.7058823529411765,0.1176470588235294,N4 S2 O2,de-protonated,0,-9999,C17 H12 O2 N4 S2,17,12,2,4,-9999,2,-9999,N/A
143,367.033279,367.0332198760148,367.0328915400991,1324964.3,-9999,421370.2,18.22,-1,0.8945680980224266,0.8648452506852444,0,0.5189071504111467,14,0.7058823529411765,0.1176470588235294,N4 S2 O2,de-protonated,0,-9999,C17 H12 O2 N4 S2,17,12,2,4,-9999,2,-9999,N/A
144,367.069426,367.0693668909913,367.06927704944906,5175467.5,-9999,369806.2,76.7,-1,0.24475364155972323,0.9792762246615924,0.9918946514365816,0.9843235953715882,13,0.8888888888888888,0.05555555555555555,N4 S2 O1,de-protonated,0,-9999,C18 H16 O1 N4 S2,18,16,1,4,-9999,2,-9999,N/A
148,368.072843,368.072784306729,368.0727044673791,948277.9,-9999,396336.5,12.49,-1,0.2169119006243751,0.9914990383824732,0,0.594899423029484,8,1.25,0.3125,N1 S1 P1 O5,de-protonated,0,-9999,C16 H20 O5 N1 P1 S1,16,20,5,1,1,1,-9999,N/A
148,368.072843,368.072784306729,368.0726318845191,948277.9,-9999,396336.5,12.49,-1,0.41410905524438046,0.9693631537743844,0.9918946514365816,0.9783757528392631,13,0.9411764705882352,0.0588235294117647,13C1 N4 S2 O1,de-protonated,1,144,C17 H16 O1 N4 S2 13C1,17,16,1,4,-9999,2,1,N/A
149,368.109301,368.1092423218344,368.1090899767291,1525885.4,-9999,328152.1,21.27,-1,0.4138585800400882,0.9693996314038608,0,0.5816397788423165,7,1.411764705882353,0.2352941176470588,N1 S1 P1 O4,de-protonated,0,-9999,C17 H24 O4 N1 P1 S1,17,24,4,1,1,1,-9999,N/A
150,368.145674,368.1456153369044,368.1454754860791,1275268.8,-9999,461416.8,17.46,-1,0.37987924519262223,0.9741553016795907,0,0.5844931810077544,6,1.5555555555555556,0.16666666666666666,N1 S1 P1 O3,de-protonated,0,-9999,C18 H28 O3 N1 P1 S1,18,28,3,1,1,1,-9999,N/A
151,369.048838,369.0487797111051,369.04854160455915,3078973,-9999,373633.9,44.85,-1,0.6451903181332461,0.9272502955882044,0,0.5563501773529226,13,0.8235294117647058,0.1176470588235294,N4 S2 O2,de-protonated,0,-9999,C17 H14 O2 N4 S2,17,14,2,4,-9999,2,-9999,N/A
152,369.085237,369.085178726186,369.0849271139091,7230020.5,-9999,346462.2,107.9,-1,0.6817191883402238,0.911836290507006,0.9794184870648164,0.9388691691301302,12,1,0.05555555555555555,N4 S2 O1,de-protonated,0,-9999,C18 H18 O1 N4 S2,18,18,1,4,-9999,2,-9999,N/A
155,370.088615,370.08855714190753,370.08835453183906,1200275.5,-9999,414183.3,16.31,-1,0.547464047407065,0.9470690871865044,0,0.5682414523119026,7,1.375,0.3125,N1 S1 P1 O5,de-protonated,0,-9999,C16 H22 O5 N1 P1 S1,16,22,5,1,1,1,-9999,N/A
155,370.088615,370.08855714190753,370.0882819489792,1200275.5,-9999,414183.3,16.31,-1,0.7435872514557329,0.9045416111394616,0.9794184870648164,0.9344923615096036,12,1.0588235294117647,0.0588235294117647,13C1 N4 S2 O1,de-protonated,1,152,C17 H18 O1 N4 S2 13C1,17,18,1,4,-9999,2,1,N/A
156,370.124957,370.1248991569648,370.12474004118906,1490843,-9999,411900.6,20.73,-1,0.42989770340247546,0.9670221276235492,0,0.5802132765741295,6,1.5294117647058822,0.2352941176470588,N1 S1 P1 O4,de-protonated,0,-9999,C17 H26 O4 N1 P1 S1,17,26,4,1,1,1,-9999,N/A
158,371.100955,371.10089756134215,371.1005771783691,5553126.5,-9999,372644.4,81.09,-1,0.8633319179011072,0.4367525430150826,0.8370420509349343,0.5968683461830233,11,1.1111111111111112,0.05555555555555555,N4 S2 O1,de-protonated,0,-9999,C18 H20 O1 N4 S2,18,20,1,4,-9999,2,-9999,N/A
160,373.043769,373.0437123662926,373.0434562241291,1126274.4,-9999,414962.7,14.93,-1,0.6866282177585885,0.9180113809446272,0,0.5508068285667762,12,0.875,0.1875,N4 S2 O3,de-protonated,0,-9999,C16 H14 O3 N4 S2,16,14,3,4,-9999,2,-9999,N/A
161,373.059202,373.0591453726869,373.05949675582906,1446789.8,-9999,481809.6,19.72,-1,-0.9418957169831366,0.8513130259411346,0,0.5107878155646807,12,0.8823529411764706,0.35294117647058826,N2 P1 O6,de-protonated,0,-9999,C17 H15 O6 N2 P1,17,15,6,2,1,-9999,-9999,N/A
161,373.059202,373.0591453726869,373.05884530714906,1446789.8,-9999,481809.6,19.72,-1,0.804338354667974,0.8892382546873027,0,0.5335429528123816,3,2.111111111111111,0.8888888888888888,N4 S1 P1 O8,de-protonated,0,-9999,C9 H19 O8 N4 P1 S1,9,19,8,4,1,1,-9999,N/A
162,373.080312,373.0802553814332,373.0806261238891,2562954.3,-9999,404425.7,36.4,-1,-0.993732801849456,0.8359541904851239,0,0.5015725142910743,7,1.3571428571428572,0.5714285714285714,N2 P1 O8,de-protonated,0,-9999,C14 H19 O8 N2 P1,14,19,8,2,1,-9999,-9999,N/A
163,373.095488,373.0954313877209,373.0952308164991,2141581.5,-9999,378706.8,30.11,-1,0.5375872035607876,0.9489125155027792,0,0.5693475093016676,2,2.3,0.7,N4 S1 P1 O7,de-protonated,0,-9999,C10 H23 O7 N4 P1 S1,10,23,7,4,1,1,-9999,N/A
165,373.116717,373.1166603965166,373.1170116332391,2341522,-9999,366373.1,33.09,-1,-0.9413581036442472,0.8514694349962206,0,0.5108816609977324,6,1.5333333333333334,0.4666666666666667,N2 P1 O7,de-protonated,0,-9999,C15 H23 O7 N2 P1,15,23,7,2,1,-9999,-9999,N/A
166,373.13184,373.1317834027824,373.13161632584905,1914773.3,-9999,414678.6,26.72,-1,0.4477694358426581,0.9642737977671028,0,0.5785642786602616,1,2.4545454545454546,0.5454545454545454,N4 S1 P1 O6,de-protonated,0,-9999,C11 H27 O6 N4 P1 S1,11,27,6,4,1,1,-9999,N/A
167,375.038348,375.0382921926904,375.0379769205291,1421105.9,-9999,401510.1,19.33,-1,0.8406406302543608,0.8796549477086957,0,0.5277929686252174,16,0.631578947368421,0.05263157894736842,N4 S2 O1,de-protonated,0,-9999,C19 H12 O1 N4 S2,19,12,1,4,-9999,2,-9999,N/A
168,375.074962,375.0749062078604,375.0751468202891,2697530,-9999,372325.1,38.41,-1,-0.6415045910755782,0.9280485410011986,0,0.5568291246007191,11,1,0.35294117647058826,N2 P1 O6,de-protonated,0,-9999,C17 H17 O6 N2 P1,17,17,6,2,1,-9999,-9999,N/A
169,375.1027,375.1026442193529,375.1026679220691,2310464,-9999,442724.2,32.62,-1,-0.06318994296380019,0.9992757434405924,0,0.5995654460643554,19,0.6153846153846154,0.1153846153846154,O3,de-protonated,0,-9999,C26 H16 O3,26,16,3,-9999,-9999,-9999,-9999,N/A
170,375.111272,375.1112162229044,375.1115323296391,4429634,-9999,415616.8,64.29,-1,-0.8427006567753794,0.4395508150190415,0.8370420509349343,0.5985473093853986,10,1.1666666666666667,0.2777777777777778,N2 P1 O5,de-protonated,0,-9999,C18 H21 O5 N2 P1,18,21,5,2,1,-9999,-9999,N/A
170,375.111272,375.1112162229044,375.1108808809591,4429634,-9999,415616.8,64.29,-1,0.8939808532269709,0.8650100872764311,0,0.5190060523658586,1,2.5,0.7,N4 S1 P1 O7,de-protonated,0,-9999,C10 H25 O7 N4 P1 S1,10,25,7,4,1,1,-9999,N/A
171,375.14761,375.14755423796,375.1479178389891,2730825.8,-9999,375489.3,38.9,-1,-0.9692204374880656,0.8432846076665764,0,0.5059707645999458,9,1.3157894736842106,0.21052631578947367,N2 P1 O4,de-protonated,0,-9999,C19 H25 O4 N2 P1,19,25,4,2,1,-9999,-9999,N/A
172,376.219024,376.2189686818704,376.2193091332091,1889845.6,-9999,393702.9,26.33,-1,-0.9049278717615306,0.8619247382534202,0,0.517154842952052,2,2.1176470588235294,0.1176470588235294,N3 S1 P1 O2,de-protonated,0,-9999,C17 H36 O2 N3 P1 S1,17,36,2,3,1,1,-9999,N/A
173,377.054204,377.0541490279038,377.054411375399,3040239.3,-9999,382006.3,43.52,-1,-0.6957815300679832,0.9159060591298436,0,0.5495436354779061,11,0.9375,0.4375,N2 P1 O7,de-protonated,0,-9999,C16 H15 O7 N2 P1,16,15,7,2,1,-9999,-9999,N/A
174,377.08941600000003,377.0893610424929,377.0891431144691,1136887,-9999,619438.1,15.08,-1,0.5779217667237276,0.9411971085407452,0,0.5647182651244472,15,0.7368421052631579,0.2631578947368421,N4 O5,de-protonated,0,-9999,C19 H14 O5 N4,19,14,5,4,-9999,-9999,-9999,N/A
175,377.09051,377.09045504294613,377.09079688474907,5546231.5,-9999,354385.3,80.97,-1,-0.9065238551551896,0.8959765127492185,0.9757728446864228,0.9278950455241002,10,1.1176470588235294,0.35294117647058826,N2 P1 O6,de-protonated,0,-9999,C17 H19 O6 N2 P1,17,19,6,2,1,-9999,-9999,N/A
176,377.126978,377.1269230580557,377.12718239409907,6409983.5,-9999,340788.2,93.87,-1,-0.6876620289770874,0.905681750670136,0.9900963201727516,0.9394475784711824,9,1.2777777777777777,0.2777777777777778,N2 P1 O5,de-protonated,0,-9999,C18 H23 O5 N2 P1,18,23,5,2,1,-9999,-9999,N/A
177,377.163375,377.1633200731357,377.16356790344906,3190023.5,-9999,342185.3,45.76,-1,-0.6570897470034028,0.9246467158254564,0,0.5547880294952737,8,1.4210526315789471,0.21052631578947367,N2 P1 O4,de-protonated,0,-9999,C19 H27 O4 N2 P1,19,27,4,2,1,-9999,-9999,N/A
179,378.093968,378.0939134587008,378.0941517198191,1213656.4,-9999,456398.5,16.22,-1,-0.6301634584932811,0.93048031427141,0.9757728446864228,0.948597326437415,10,1.1875,0.375,13C1 N2 P1 O6,de-protonated,1,175,C16 H19 O6 N2 P1 13C1,16,19,6,2,1,-9999,1,N/A
179,378.093968,378.0939134587008,378.0942880654391,1213656.4,-9999,456398.5,16.22,-1,-0.9907759787531653,0.8368447150296725,0,0.5021068290178035,10,1.0625,0.5,N3 O8,de-protonated,0,-9999,C16 H17 O8 N3,16,17,8,3,-9999,-9999,-9999,N/A
180,378.130294,378.13023947375143,378.1305372291691,1158368.6,-9999,326019.3,15.4,-1,-0.7874408129797446,0.893588748116352,0.9900963201727516,0.932191776938912,9,1.3529411764705883,0.29411764705882354,13C1 N2 P1 O5,de-protonated,1,176,C17 H23 O5 N2 P1 13C1,17,23,5,2,1,-9999,1,N/A
182,379.033591,379.0335368480072,379.0336759305091,1901997.3,-9999,322764.6,26.06,-1,-0.36693969621969735,0.9758649126565592,0,0.5855189475939354,11,0.8666666666666667,0.5333333333333333,N2 P1 O8,de-protonated,0,-9999,C15 H13 O8 N2 P1,15,13,8,2,1,-9999,-9999,N/A
183,379.06992,379.06986586305914,379.0700614398591,5470389.5,-9999,357711.3,78.5,-1,-0.5159383973100728,0.9754201552308092,0.9674938713468424,0.9722496416772226,10,1.0625,0.4375,N2 P1 O7,de-protonated,0,-9999,C16 H17 O7 N2 P1,16,17,7,2,1,-9999,-9999,N/A
184,379.106326,379.10627187814293,379.1064469492091,10545342,-9999,352926.8,153.07,-1,-0.4617992323148769,0.9783359019565564,0.9925211359961592,0.9840099955723977,9,1.2352941176470589,0.35294117647058826,N2 P1 O6,de-protonated,0,-9999,C17 H21 O6 N2 P1,17,21,6,2,1,-9999,-9999,N/A
185,379.14274,379.14268589323,379.1428324585591,7851206,-9999,353180.2,113.48,-1,-0.38657022246442857,0.967127106367148,0.9730486303064196,0.9694957159428568,8,1.3888888888888888,0.2777777777777778,N2 P1 O5,de-protonated,0,-9999,C18 H25 O5 N2 P1,18,25,5,2,1,-9999,-9999,N/A
186,379.179061,379.1790069082786,379.1792179679091,2806990.5,-9999,358190.2,39.36,-1,-0.5566223582044004,0.9453330637495972,0,0.5671998382497583,7,1.5263157894736843,0.21052631578947367,N2 P1 O4,de-protonated,0,-9999,C19 H29 O4 N2 P1,19,29,4,2,1,-9999,-9999,N/A
187,380.07343,380.07337627883527,380.0734162749291,1201051.1,-9999,504938.1,15.76,-1,-0.10523254753946742,0.9979926747548652,0.9674938713468424,0.9857931533916562,10,1.1333333333333333,0.4666666666666667,13C1 N2 P1 O7,de-protonated,1,183,C15 H17 O7 N2 P1 13C1,15,17,7,2,1,-9999,1,N/A
187,380.07343,380.07337627883527,380.07355262054904,1201051.1,-9999,504938.1,15.76,-1,-0.4639673361965738,0.961693316954792,0,0.5770159901728752,10,1,0.6,N3 O9,de-protonated,0,-9999,C15 H15 O9 N3,15,15,9,3,-9999,-9999,-9999,N/A
188,380.10979,380.1097362939,380.1098017842791,2050467.5,-9999,404329.8,28.24,-1,-0.17229331834792694,0.9946281781211892,0.9925211359961592,0.9937853612711772,9,1.3125,0.375,13C1 N2 P1 O6,de-protonated,1,184,C16 H21 O6 N2 P1 13C1,16,21,6,2,1,-9999,1,N/A
188,380.10979,380.1097362939,380.10993812989904,2050467.5,-9999,404329.8,28.24,-1,-0.5309937435482043,0.950126403009442,0,0.5700758418056652,9,1.1875,0.5,N3 O8,de-protonated,0,-9999,C16 H19 O8 N3,16,19,8,3,-9999,-9999,-9999,N/A
189,380.146063,380.1460093089288,380.1461872936291,1840555.9,-9999,405506.8,25.16,-1,-0.4682006719100927,0.9610049629298856,0.9730486303064196,0.9658224298804992,8,1.4705882352941178,0.29411764705882354,13C1 N2 P1 O5,de-protonated,1,185,C17 H25 O5 N2 P1 13C1,17,25,5,2,1,-9999,1,N/A
189,380.146063,380.1460093089288,380.1463236392491,1840555.9,-9999,405506.8,25.16,-1,-0.8268666583017085,0.8833286029701721,0,0.5299971617821032,8,1.3529411764705883,0.4117647058823529,N3 O7,de-protonated,0,-9999,C17 H23 O7 N3,17,23,7,3,-9999,-9999,-9999,N/A
190,381.049249,381.04919568313846,381.0493259949691,4195452.5,-9999,360543.1,59.76,-1,-0.3419815276580955,0.9790029026051577,0,0.5874017415630945,10,1,0.5333333333333333,N2 P1 O8,de-protonated,0,-9999,C15 H15 O8 N2 P1,15,15,8,2,1,-9999,-9999,N/A
191,381.085749,381.0856956982613,381.0857115043191,10183301,-9999,347022.1,147.74,-1,-0.04147638522638856,0.9997845822269836,0.9749841332756548,0.989864402646452,9,1.1875,0.4375,N2 P1 O7,de-protonated,0,-9999,C16 H19 O7 N2 P1,16,19,7,2,1,-9999,-9999,N/A
192,381.122055,381.1220017133036,381.1220970136691,12207757,-9999,347833.3,177.49,-1,-0.2500520599335779,0.9936534765363464,0.9975463491298412,0.9952106255737444,8,1.3529411764705883,0.35294117647058826,N2 P1 O6,de-protonated,0,-9999,C17 H23 O6 N2 P1,17,23,6,2,1,-9999,-9999,N/A
193,381.158377,381.1583237283526,381.1584825230191,5798550,-9999,383474.2,83.31,-1,-0.4166106061606614,0.48449885427282446,0.8370420509349343,0.6255161329376684,7,1.5,0.2777777777777778,N2 P1 O5,de-protonated,0,-9999,C18 H27 O5 N2 P1,18,27,5,2,1,-9999,-9999,N/A
194,381.194821,381.1947677434522,381.1948680323691,1341854.4,-9999,426221.3,17.83,-1,-0.2630909419130936,0.9875192335705884,0,0.5925115401423531,6,1.631578947368421,0.21052631578947367,N2 P1 O4,de-protonated,0,-9999,C19 H31 O4 N2 P1,19,31,4,2,1,-9999,-9999,N/A
195,381.234617,381.23456375994056,381.2346248450391,1630631.6,-9999,388897.4,22.07,-1,-0.16022967121211337,0.9953524021892448,0,0.597211441313547,0,2.2941176470588234,0.17647058823529413,N2 S1 P1 O3,de-protonated,0,-9999,C17 H39 O3 N2 P1 S1,17,39,3,2,1,1,-9999,N/A
196,382.089129,382.0890761139836,382.0890663393891,2123375.3,-9999,384716.7,29.31,-1,0.02558197893357562,0.99988126019896,0.9749841332756548,0.989922409429638,9,1.2666666666666666,0.4666666666666667,13C1 N2 P1 O7,de-protonated,1,191,C15 H19 O7 N2 P1 13C1,15,19,7,2,1,-9999,1,N/A
196,382.089129,382.0890761139836,382.089202685009,2123375.3,-9999,384716.7,29.31,-1,-0.33126040878989554,0.9802859228338896,0,0.5881715537003337,9,1.1333333333333333,0.6,N3 O9,de-protonated,0,-9999,C15 H17 O9 N3,15,17,9,3,-9999,-9999,-9999,N/A
197,382.125471,382.1254181290409,382.1254518487391,2286711.8,-9999,368198.1,31.71,-1,-0.08824248170701014,0.9985881047220636,0.9975463491298412,0.9981714024851748,8,1.4375,0.375,13C1 N2 P1 O6,de-protonated,1,192,C16 H23 O6 N2 P1 13C1,16,23,6,2,1,-9999,1,N/A
197,382.125471,382.1254181290409,382.12558819435907,2286711.8,-9999,368198.1,31.71,-1,-0.4450508508903473,0.964698570656532,0,0.5788191423939191,8,1.3125,0.5,N3 O8,de-protonated,0,-9999,C16 H21 O8 N3,16,21,8,3,-9999,-9999,-9999,N/A
198,383.028689,383.0286365032639,383.02845760834913,1147724.4,-9999,409435.1,14.97,-1,0.4670538473436396,0.9611920089719792,0,0.5767152053831875,23,0.32,0.04,N2 S1 O1,de-protonated,0,-9999,C25 H8 O1 N2 S1,25,8,1,2,-9999,1,-9999,N/A
198,383.028689,383.0286365032639,383.02859055007906,1147724.4,-9999,409435.1,14.97,-1,0.11997324996498152,0.9973917112010692,0,0.5984350267206415,10,0.9285714285714286,0.6428571428571429,N2 P1 O9,de-protonated,0,-9999,C14 H13 O9 N2 P1,14,13,9,2,1,-9999,-9999,N/A
199,383.065006,383.0649535183108,383.06497605942906,6926421,-9999,366671.8,99.88,-1,-0.05884411174151949,0.9836012867707894,0.996898692297556,0.988920248981496,9,1.1333333333333333,0.5333333333333333,N2 P1 O8,de-protonated,0,-9999,C15 H17 O8 N2 P1,15,17,8,2,1,-9999,-9999,N/A
201,383.101436,383.10138353340454,383.1017416912991,12222558,-9999,339111.6,177.7,-1,-0.9348897578942276,0.8580074505855846,0.960493764762902,0.8990019762565116,3,1.7142857142857142,0.7142857142857143,S1 O10,de-protonated,0,-9999,C14 H24 O10 S1,14,24,10,-9999,-9999,1,-9999,N/A
201,383.101436,383.10138353340454,383.1013615687791,12222558,-9999,339111.6,177.7,-1,0.05733371800690824,0.999010372647962,0.9765090539749146,0.990009845178743,8,1.3125,0.4375,N2 P1 O7,de-protonated,0,-9999,C16 H21 O7 N2 P1,16,21,7,2,1,-9999,-9999,N/A
202,383.13774,383.13768754844614,383.1377470781291,8152166,-9999,348351.1,117.89,-1,-0.15537410089582232,0.9959548137170152,0.9760695659685878,0.9880007146176444,7,1.4705882352941178,0.35294117647058826,N2 P1 O6,de-protonated,0,-9999,C17 H25 O6 N2 P1,17,25,6,2,1,-9999,-9999,N/A
203,383.174056,383.17400356349265,383.17413258747905,2468974.8,-9999,360551.9,34.38,-1,-0.3367241560177538,0.979636959998208,0,0.5877821759989248,6,1.6111111111111112,0.2777777777777778,N2 P1 O5,de-protonated,0,-9999,C18 H29 O5 N2 P1,18,29,5,2,1,-9999,-9999,N/A
204,384.068546,384.0684939340995,384.0683308944991,1152835.6,-9999,396680.3,15.04,-1,0.42450675371307206,0.9678306657805512,0.996898692297556,0.9794578763873532,9,1.2142857142857142,0.5714285714285714,13C1 N2 P1 O8,de-protonated,1,199,C14 H17 O8 N2 P1 13C1,14,17,8,2,1,-9999,1,N/A
204,384.068546,384.0684939340995,384.06846724011905,1152835.6,-9999,396680.3,15.04,-1,0.06950318161331265,0.9991238612703331,0,0.5994743167622,9,1.0714285714285714,0.7142857142857143,N3 O10,de-protonated,0,-9999,C14 H15 O10 N3,14,15,10,3,-9999,-9999,-9999,N/A
205,384.104802,384.10474994912113,384.1050965263691,2521420.3,-9999,420250.4,35.15,-1,-0.9022979676692954,0.8626683783392499,0.960493764762902,0.9017985329087108,3,1.8461538461538465,0.7692307692307693,13C1 S1 O10,de-protonated,1,201,C13 H24 O10 S1 13C1,13,24,10,-9999,-9999,1,1,N/A
205,384.104802,384.10474994912113,384.1047164038491,2521420.3,-9999,420250.4,35.15,-1,0.08733366337645126,0.998617017451445,0.9765090539749146,0.9897738320608328,8,1.4,0.4666666666666667,13C1 N2 P1 O7,de-protonated,1,201,C15 H21 O7 N2 P1 13C1,15,21,7,2,1,-9999,1,N/A
205,384.104802,384.10474994912113,384.1048527494691,2521420.3,-9999,420250.4,35.15,-1,-0.26763616038368226,0.987087087689928,0,0.5922522526139569,8,1.2666666666666666,0.6,N3 O9,de-protonated,0,-9999,C15 H19 O9 N3,15,19,9,3,-9999,-9999,-9999,N/A
206,384.141209,384.1411569642053,384.1411019131991,1780309,-9999,379530.8,24.26,-1,0.14330933588118352,0.9962804205120755,0.9760695659685878,0.9881960786946804,7,1.5625,0.375,13C1 N2 P1 O6,de-protonated,1,202,C16 H25 O6 N2 P1 13C1,16,25,6,2,1,-9999,1,N/A
206,384.141209,384.1411569642053,384.1412382588191,1780309,-9999,379530.8,24.26,-1,-0.2116268853272893,0.9919065797976164,0,0.59514394787857,7,1.4375,0.5,N3 O8,de-protonated,0,-9999,C16 H23 O8 N3,16,23,8,3,-9999,-9999,-9999,N/A
207,385.044416,385.0443643384238,385.0441076728091,2548269.8,-9999,351023.3,35.54,-1,0.6665875664242477,0.9225398327457838,0,0.5535238996474703,22,0.4,0.04,N2 S1 O1,de-protonated,0,-9999,C25 H10 O1 N2 S1,25,10,1,2,-9999,1,-9999,N/A
207,385.044416,385.0443643384238,385.0442406145391,2548269.8,-9999,351023.3,35.54,-1,0.3213238159724813,0.9814400035360636,0,0.5888640021216381,9,1.0714285714285714,0.6428571428571429,N2 P1 O9,de-protonated,0,-9999,C14 H15 O9 N2 P1,14,15,9,2,1,-9999,-9999,N/A
208,385.059668,385.059616344743,385.05987687834914,1021361.4,-9999,439524.6,13.1,-1,-0.676605436666098,0.9202901425915648,0,0.5521740855549389,8,1.125,0.5625,S1 O9,de-protonated,0,-9999,C16 H18 O9 S1,16,18,9,-9999,-9999,1,-9999,N/A
208,385.059668,385.059616344743,385.05949675582906,1021361.4,-9999,439524.6,13.1,-1,0.3105725607451586,0.982650574706084,0,0.5895903448236502,13,0.8333333333333334,0.3333333333333333,N2 P1 O6,de-protonated,0,-9999,C18 H15 O6 N2 P1,18,15,6,2,1,-9999,-9999,N/A
209,385.080762,385.08071035348274,385.08100624640906,7562806.5,-9999,344641,109.22,-1,-0.7683913813394534,0.9260607112497272,0.986464060286163,0.9502220508643014,3,1.6923076923076923,0.8461538461538461,S1 O11,de-protonated,0,-9999,C13 H22 O11 S1,13,22,11,-9999,-9999,1,-9999,N/A
