Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O
3789,799.281824,799.2819024160893,799.282229943029,4484624,-9999,266834.4,13.33,-1,-0.40977633111767353,0.4849956124511769,0.6312934720183803,0.5435147562780582,34,0.8148148148148148,0.01851851851851851,N2 S2 O1,de-protonated,0,-9999,C54 H44 O1 N2 S2,54,44,1,2,-9999,2,-9999,N/A,-9999
3789,799.281824,799.2819024160893,799.281360563159,4484624,-9999,266834.4,13.33,-1,0.6779251426564826,0.4599958454070581,0.6356335132356643,0.5302509125385007,35,0.7547169811320755,0.11320754716981132,N2 O6,de-protonated,0,-9999,C53 H40 O6 N2,53,40,6,2,-9999,-9999,-9999,N/A,-9999
3789,799.281824,799.2819024160893,799.282362884759,4484624,-9999,266834.4,13.33,-1,-0.5761026278397665,0.4707778491891118,0.6825582999861977,0.5554900295079461,21,1.1395348837209305,0.20930232558139536,N2 S1 P1 O9,de-protonated,0,-9999,C43 H49 O9 N2 P1 S1,43,49,9,2,1,1,-9999,N/A,-9999
3789,799.281824,799.2819024160893,799.2812221787291,4484624,-9999,266834.4,13.33,-1,0.8510613553544579,0.43842283857016834,0.7428850341668536,0.5602077168088424,8,1.625,0.59375,N2 S1 O19,de-protonated,0,-9999,C32 H52 O19 N2 S1,32,52,19,2,-9999,1,-9999,N/A,-9999
3789,799.281824,799.2819024160893,799.281711436079,4484624,-9999,266834.4,13.33,-1,0.2389395473080689,0.4948470923773228,0.725399618712417,0.5870681029113605,12,1.5142857142857142,0.3142857142857143,N4 S2 P1 O11,de-protonated,0,-9999,C35 H53 O11 N4 P1 S2,35,53,11,4,1,2,-9999,N/A,-9999
3790,801.2607,801.2607785022451,801.261138182519,4779958,-9999,222227.4,14.32,-1,-0.44889269765603657,0.4820487951446361,0.7033271719038787,0.5705601458483331,17,1.1794871794871795,0.4615384615384616,O18,de-protonated,0,-9999,C39 H46 O18,39,46,18,-9999,-9999,-9999,-9999,N/A,-9999
3790,801.2607,801.2607785022451,801.2614944981391,4779958,-9999,222227.4,14.32,-1,-0.8935858005159739,0.4325604666497158,0.6356335132356643,0.5137896852840952,34,0.7924528301886793,0.03773584905660377,N2 S2 O2,de-protonated,0,-9999,C53 H42 O2 N2 S2,53,42,2,2,-9999,2,-9999,N/A,-9999
3790,801.2607,801.2607785022451,801.260625118269,4779958,-9999,222227.4,14.32,-1,0.1914283209532092,0.4966864527490814,0.6400336417157295,0.5540253283357406,35,0.7307692307692307,0.1346153846153846,N2 O7,de-protonated,0,-9999,C52 H38 O7 N2,52,38,7,2,-9999,-9999,-9999,N/A,-9999
3790,801.2607,801.2607785022451,801.260486733839,4779958,-9999,222227.4,14.32,-1,0.364136770664525,0.48811391120499015,0.7489023467070351,0.5924292854058082,8,1.6129032258064515,0.6451612903225806,N2 S1 O20,de-protonated,0,-9999,C31 H50 O20 N2 S1,31,50,20,2,-9999,1,-9999,N/A,-9999
3790,801.2607,801.2607785022451,801.260975991189,4779958,-9999,222227.4,14.32,-1,-0.2464726846455925,0.4945188706073602,0.731135910132286,0.5891656864173305,12,1.5,0.35294117647058826,N4 S2 P1 O12,de-protonated,0,-9999,C34 H51 O12 N4 P1 S2,34,51,12,4,1,2,-9999,N/A,-9999
3790,801.2607,801.2607785022451,801.260106611319,4779958,-9999,222227.4,14.32,-1,0.8385428409379142,0.4401086866014523,0.7369636471990462,0.5588506708404899,13,1.4242424242424243,0.5151515151515151,N4 P1 O17,de-protonated,0,-9999,C33 H47 O17 N4 P1,33,47,17,4,1,-9999,-9999,N/A,-9999
3791,801.297084,801.2971625038292,801.2975236918691,6189027,-9999,235674.7,19.06,-1,-0.45075396986441896,0.4819023548063987,0.6980173569463055,0.5683483556623614,16,1.25,0.425,O17,de-protonated,0,-9999,C40 H50 O17,40,50,17,-9999,-9999,-9999,-9999,N/A,-9999
3791,801.297084,801.2971625038292,801.297880007489,6189027,-9999,235674.7,19.06,-1,-0.8954268788912891,0.28820135235060634,0.5709562512810147,0.4013033119227697,33,0.8518518518518519,0.01851851851851851,N2 S2 O1,de-protonated,0,-9999,C54 H46 O1 N2 S2,54,46,1,2,-9999,2,-9999,N/A,-9999
3791,801.297084,801.2971625038292,801.297010627619,6189027,-9999,235674.7,19.06,-1,0.189537971826573,0.3311675733209409,0.5765576248001295,0.4293235939126163,34,0.7924528301886793,0.11320754716981132,N2 O6,de-protonated,0,-9999,C53 H42 O6 N2,53,42,6,2,-9999,-9999,-9999,N/A,-9999
3791,801.297084,801.2971625038292,801.296872243189,6189027,-9999,235674.7,19.06,-1,0.3622385788185118,0.4882360435066317,0.7428850341668535,0.5900956397707204,7,1.6875,0.59375,N2 S1 O19,de-protonated,0,-9999,C32 H54 O19 N2 S1,32,54,19,2,-9999,1,-9999,N/A,-9999
3791,801.297084,801.2971625038292,801.2973615005391,6189027,-9999,235674.7,19.06,-1,-0.248343148768877,0.494435829486795,0.725399618712417,0.5868213451770438,11,1.5714285714285714,0.3142857142857143,N4 S2 P1 O11,de-protonated,0,-9999,C35 H55 O11 N4 P1 S2,35,55,11,4,1,2,-9999,N/A,-9999
3791,801.297084,801.2971625038292,801.2964921206689,6189027,-9999,235674.7,19.06,-1,0.8366231063614212,0.440365572051742,0.7311359101322861,0.5566737072839596,12,1.5,0.4705882352941176,N4 P1 O16,de-protonated,0,-9999,C34 H51 O16 N4 P1,34,51,16,4,1,-9999,-9999,N/A,-9999
3792,801.333204,801.3332825054017,801.3325479837989,4500495.5,-9999,210523.2,13.37,-1,0.9166251946740503,0.4292994075102248,0.6227887944601802,0.506695162290207,32,0.9107142857142856,0.01785714285714285,S1 P1 O1,de-protonated,0,-9999,C56 H51 O1 P1 S1,56,51,1,-9999,1,1,-9999,N/A,-9999
3792,801.333204,801.3332825054017,801.333909201219,4500495.5,-9999,210523.2,13.37,-1,-0.7820657656388802,0.44747882038156656,0.6927871148459346,0.5456021381673137,15,1.3170731707317074,0.3902439024390244,O16,de-protonated,0,-9999,C41 H54 O16,41,54,16,-9999,-9999,-9999,-9999,N/A,-9999
3792,801.333204,801.3332825054017,801.333396136969,4500495.5,-9999,210523.2,13.37,-1,-0.14180310944437327,0.4981790278657826,0.6312934720183802,0.5514248055268216,33,0.8518518518518519,0.0925925925925926,N2 O5,de-protonated,0,-9999,C54 H46 O5 N2,54,46,5,2,-9999,-9999,-9999,N/A,-9999
3792,801.333204,801.3332825054017,801.333257752539,4500495.5,-9999,210523.2,13.37,-1,0.0308895986466577,0.4999134412913087,0.7369636471990461,0.5947335236544036,6,1.7575757575757576,0.5454545454545454,N2 S1 O18,de-protonated,0,-9999,C33 H58 O18 N2 S1,33,58,18,2,-9999,1,-9999,N/A,-9999
3792,801.333204,801.3332825054017,801.332744688289,4500495.5,-9999,210523.2,13.37,-1,0.6711532958526569,0.46075899920825897,0.667769152885588,0.5435630606791906,24,1.0869565217391304,0.15217391304347827,N4 S1 O7,de-protonated,0,-9999,C46 H50 O7 N4 S1,46,50,7,4,-9999,1,-9999,N/A,-9999
3792,801.333204,801.3332825054017,801.333747009889,4500495.5,-9999,210523.2,13.37,-1,-0.5796642023048539,0.4704263535627976,0.719752637322661,0.570156867066743,10,1.6388888888888888,0.2777777777777778,N4 S2 P1 O10,de-protonated,0,-9999,C36 H59 O10 N4 P1 S2,36,59,10,4,1,2,-9999,N/A,-9999
3792,801.333204,801.3332825054017,801.332877630019,4500495.5,-9999,210523.2,13.37,-1,0.5052524288524878,0.4773680920401083,0.725399618712417,0.5765807027090317,11,1.5714285714285714,0.42857142857142855,N4 P1 O15,de-protonated,0,-9999,C35 H55 O15 N4 P1,35,55,15,4,1,-9999,-9999,N/A,-9999
3793,803.239578,803.239656588401,803.239041520209,5746967.5,-9999,202005.5,17.56,-1,0.7657349309800425,0.2996905840477241,0.5765576248001294,0.41043740034868625,34,0.7735849056603774,0.07547169811320754,S1 P1 O4,de-protonated,0,-9999,C53 H41 O4 P1 S1,53,41,4,-9999,1,1,-9999,N/A,-9999
3793,803.239578,803.239656588401,803.238903135779,5746967.5,-9999,202005.5,17.56,-1,0.938018090340958,0.426219896685763,0.7428850341668535,0.5528859516781992,7,1.65625,0.53125,S2 P1 O17,de-protonated,0,-9999,C32 H53 O17 P1 S2,32,53,17,-9999,1,2,-9999,N/A,-9999
3793,803.239578,803.239656588401,803.240402737629,5746967.5,-9999,202005.5,17.56,-1,-0.9289239254700696,0.4275349711204572,0.7087183895694522,0.5400083385000551,17,1.1578947368421053,0.5,O19,de-protonated,0,-9999,C38 H44 O19,38,44,19,-9999,-9999,-9999,-9999,N/A,-9999
3793,803.239578,803.239656588401,803.239889673379,5746967.5,-9999,202005.5,17.56,-1,-0.2901810294107417,0.3282790793430064,0.587975334478484,0.43215758139719745,35,0.7058823529411765,0.1568627450980392,N2 O8,de-protonated,0,-9999,C51 H36 O8 N2,51,36,8,2,-9999,-9999,-9999,N/A,-9999
3793,803.239578,803.239656588401,803.239751288949,5746967.5,-9999,202005.5,17.56,-1,-0.11789823388246204,0.49874052117089424,0.7550179348240813,0.6012514866321691,8,1.6,0.7,N2 S1 O21,de-protonated,0,-9999,C30 H48 O21 N2 S1,30,48,21,2,-9999,1,-9999,N/A,-9999
3793,803.239578,803.239656588401,803.239238224699,5746967.5,-9999,202005.5,17.56,-1,0.520845698393913,0.47598419741546105,0.6825582999861977,0.5586138384437558,26,0.9302325581395348,0.23255813953488372,N4 S1 O10,de-protonated,0,-9999,C43 H40 O10 N4 S1,43,40,10,4,-9999,1,-9999,N/A,-9999
3793,803.239578,803.239656588401,803.240240546299,5746967.5,-9999,202005.5,17.56,-1,-0.7270027926123768,0.45427669326473696,0.7369636471990461,0.5673514748384606,12,1.4848484848484849,0.3939393939393939,N4 S2 P1 O13,de-protonated,0,-9999,C33 H49 O13 N4 P1 S2,33,49,13,4,1,2,-9999,N/A,-9999
3793,803.239578,803.239656588401,803.2393711664291,5746967.5,-9999,202005.5,17.56,-1,0.35533862270521743,0.488674870895435,0.7428850341668535,0.5903589362040024,13,1.40625,0.5625,N4 P1 O18,de-protonated,0,-9999,C32 H45 O18 N4 P1,32,45,18,4,1,-9999,-9999,N/A,-9999
3794,803.276416,803.2764945900047,803.276788246979,6457667.5,-9999,224729.7,19.96,-1,-0.3655738327468161,0.48802104453262407,0.7033271719038787,0.574143495481126,16,1.2307692307692308,0.4615384615384616,O18,de-protonated,0,-9999,C39 H48 O18,39,48,18,-9999,-9999,-9999,-9999,N/A,-9999
3794,803.276416,803.2764945900047,803.2771445625991,6457667.5,-9999,224729.7,19.96,-1,-0.8091511115108,0.29599539731359564,0.5765576248001294,0.4082202883082092,33,0.8301886792452831,0.03773584905660377,N2 S2 O2,de-protonated,0,-9999,C53 H44 O2 N2 S2,53,44,2,2,-9999,2,-9999,N/A,-9999
3794,803.276416,803.2764945900047,803.276275182729,6457667.5,-9999,224729.7,19.96,-1,0.27314049038992827,0.3288513677959535,0.5822303339178662,0.43020295424471855,34,0.7692307692307693,0.1346153846153846,N2 O7,de-protonated,0,-9999,C52 H40 O7 N2,52,40,7,2,-9999,-9999,-9999,N/A,-9999
3794,803.276416,803.2764945900047,803.2772775043289,6457667.5,-9999,224729.7,19.96,-1,-0.974650156447906,0.4208355762469608,0.6876346701883607,0.5275552138235208,20,1.1666666666666667,0.23809523809523808,N2 S1 P1 O10,de-protonated,0,-9999,C42 H49 O10 N2 P1 S1,42,49,10,2,1,1,-9999,N/A,-9999
3794,803.276416,803.2764945900047,803.276136798299,6457667.5,-9999,224729.7,19.96,-1,0.4454155791757111,0.48232086103550553,0.7489023467070353,0.5889534553041175,7,1.6774193548387095,0.6451612903225806,N2 S1 O20,de-protonated,0,-9999,C31 H52 O20 N2 S1,31,52,20,2,-9999,1,-9999,N/A,-9999
3794,803.276416,803.2764945900047,803.276626055649,6457667.5,-9999,224729.7,19.96,-1,-0.16366173243473886,0.4975758293780907,0.7311359101322861,0.5909998616797689,11,1.5588235294117647,0.35294117647058826,N4 S2 P1 O12,de-protonated,0,-9999,C34 H53 O12 N4 P1 S2,34,53,12,4,1,2,-9999,N/A,-9999
3794,803.276416,803.2764945900047,803.275756675779,6457667.5,-9999,224729.7,19.96,-1,0.918631266542266,0.4290127176627226,0.7369636471990461,0.552193089477252,12,1.4848484848484849,0.5151515151515151,N4 P1 O17,de-protonated,0,-9999,C33 H49 O17 N4 P1,33,49,17,4,1,-9999,-9999,N/A,-9999
3795,803.312717,803.3127955915852,803.313173756329,7846254.5,-9999,219872.8,24.64,-1,-0.47075630791754225,0.48029331136132386,0.6980173569463055,0.5673829295953166,15,1.3,0.425,O17,de-protonated,0,-9999,C40 H52 O17,40,52,17,-9999,-9999,-9999,-9999,N/A,-9999
3795,803.312717,803.3127955915852,803.313530071949,7846254.5,-9999,219872.8,24.64,-1,-0.91431344837131,0.28641949405688566,0.5709562512810147,0.4002341969465373,32,0.8888888888888888,0.01851851851851851,N2 S2 O1,de-protonated,0,-9999,C54 H48 O1 N2 S2,54,48,1,2,-9999,2,-9999,N/A,-9999
3795,803.312717,803.3127955915852,803.312660692079,7846254.5,-9999,219872.8,24.64,-1,0.16792901790285938,0.3316320626158359,0.5765576248001294,0.4296022874895533,33,0.8301886792452831,0.11320754716981132,N2 O6,de-protonated,0,-9999,C53 H44 O6 N2,53,44,6,2,-9999,-9999,-9999,N/A,-9999
3795,803.312717,803.3127955915852,803.312522307649,7846254.5,-9999,219872.8,24.64,-1,0.34019628547795655,0.4896096321869685,0.7428850341668535,0.5909197929789225,6,1.75,0.59375,N2 S1 O19,de-protonated,0,-9999,C32 H56 O19 N2 S1,32,56,19,2,-9999,1,-9999,N/A,-9999
3795,803.312717,803.3127955915852,803.312009243399,7846254.5,-9999,219872.8,24.64,-1,0.978882647328162,0.28013645398145914,0.6240179704823443,0.4176890605818132,24,1.0666666666666669,0.17777777777777778,N4 S1 O8,de-protonated,0,-9999,C45 H48 O8 N4 S1,45,48,8,4,-9999,1,-9999,N/A,-9999
3795,803.312717,803.3127955915852,803.3130115649991,7846254.5,-9999,219872.8,24.64,-1,-0.26885337445310736,0.4934850672882308,0.725399618712417,0.5862508878579054,10,1.6285714285714286,0.3142857142857143,N4 S2 P1 O11,de-protonated,0,-9999,C35 H57 O11 N4 P1 S2,35,57,11,4,1,2,-9999,N/A,-9999
3795,803.312717,803.3127955915852,803.3121421851289,7846254.5,-9999,219872.8,24.64,-1,0.8133904891951962,0.4434392908071821,0.731135910132286,0.5585179385372236,11,1.5588235294117647,0.4705882352941176,N4 P1 O16,de-protonated,0,-9999,C34 H53 O16 N4 P1,34,53,16,4,1,-9999,-9999,N/A,-9999
3796,803.3491,803.3491785931692,803.349559265679,5788058,-9999,248470.6,17.7,-1,-0.47385662366632986,0.48003815594301336,0.6927871148459346,0.5651377395041819,14,1.3658536585365857,0.3902439024390244,O16,de-protonated,0,-9999,C41 H56 O16,41,56,16,-9999,-9999,-9999,-9999,N/A,-9999
3796,803.3491,803.3491785931692,803.349046201429,5788058,-9999,248470.6,17.7,-1,0.1647997726598931,0.33169472131105626,0.5709562512810148,0.4273993332990397,32,0.8888888888888888,0.0925925925925926,N2 O5,de-protonated,0,-9999,C54 H48 O5 N2,54,48,5,2,-9999,-9999,-9999,N/A,-9999
3796,803.3491,803.3491785931692,803.348907816999,5788058,-9999,248470.6,17.7,-1,0.33705923731741255,0.4897984144710693,0.7369636471990461,0.5886645075622601,5,1.818181818181818,0.5454545454545454,N2 S1 O18,de-protonated,0,-9999,C33 H60 O18 N2 S1,33,60,18,2,-9999,1,-9999,N/A,-9999
3796,803.3491,803.3491785931692,803.348394752749,5788058,-9999,248470.6,17.7,-1,0.9757166695795964,0.4206767702757215,0.667769152885588,0.519513723319668,23,1.1304347826086956,0.15217391304347827,N4 S1 O7,de-protonated,0,-9999,C46 H52 O7 N4 S1,46,52,7,4,-9999,1,-9999,N/A,-9999
3796,803.3491,803.3491785931692,803.349397074349,5788058,-9999,248470.6,17.7,-1,-0.27196283532636717,0.49333451187217336,0.719752637322661,0.5839017620523684,9,1.6944444444444444,0.2777777777777778,N4 S2 P1 O10,de-protonated,0,-9999,C36 H61 O10 N4 P1 S2,36,61,10,4,1,2,-9999,N/A,-9999
3796,803.3491,803.3491785931692,803.348527694479,5788058,-9999,248470.6,17.7,-1,0.810232007350915,0.4438521039502693,0.7253996187124169,0.5564711098551283,10,1.6285714285714286,0.42857142857142855,N4 P1 O15,de-protonated,0,-9999,C35 H57 O15 N4 P1,35,57,15,4,1,-9999,-9999,N/A,-9999
3797,805.255332,805.2554106761621,805.254691584669,5605980,-9999,220339.1,17.08,-1,0.8929988246441838,0.2884285219631545,0.5765576248001295,0.4036801630979445,33,0.8113207547169812,0.07547169811320754,S1 P1 O4,de-protonated,0,-9999,C53 H43 O4 P1 S1,53,43,4,-9999,1,1,-9999,N/A,-9999
3797,805.255332,805.2554106761621,805.256052802089,5605980,-9999,220339.1,17.08,-1,-0.7974183176486402,0.44551425243903187,0.7087183895694522,0.5507959072912,16,1.2105263157894737,0.5,O19,de-protonated,0,-9999,C38 H46 O19,38,46,19,-9999,-9999,-9999,-9999,N/A,-9999
3797,805.255332,805.2554106761621,805.255539737839,5605980,-9999,220339.1,17.08,-1,-0.1602741868403054,0.33178327513925876,0.5879753344784842,0.434260098874949,34,0.7450980392156863,0.1568627450980392,N2 O8,de-protonated,0,-9999,C51 H38 O8 N2,51,38,8,2,-9999,-9999,-9999,N/A,-9999
3797,805.255332,805.2554106761621,805.2554013534091,5605980,-9999,220339.1,17.08,-1,0.01157738653916189,0.49998783983078354,0.7550179348240813,0.6019998778281026,7,1.6666666666666667,0.7,N2 S1 O21,de-protonated,0,-9999,C30 H50 O21 N2 S1,30,50,21,2,-9999,1,-9999,N/A,-9999
3797,805.255332,805.2554106761621,805.254888289159,5605980,-9999,220339.1,17.08,-1,0.6487225482427939,0.4632408262182289,0.6825582999861977,0.5509678157254164,25,0.9767441860465116,0.23255813953488372,N4 S1 O10,de-protonated,0,-9999,C43 H42 O10 N4 S1,43,42,10,4,-9999,1,-9999,N/A,-9999
3797,805.255332,805.2554106761621,805.2558906107589,5605980,-9999,220339.1,17.08,-1,-0.5960025904718615,0.46878960368599903,0.7369636471990461,0.5760592210912179,11,1.5454545454545454,0.3939393939393939,N4 S2 P1 O13,de-protonated,0,-9999,C33 H51 O13 N4 P1 S2,33,51,13,4,1,2,-9999,N/A,-9999
3797,805.255332,805.2554106761621,805.2550212308889,5605980,-9999,220339.1,17.08,-1,0.4836297358200072,0.47922377722266973,0.7428850341668535,0.5846882800003432,12,1.46875,0.5625,N4 P1 O18,de-protonated,0,-9999,C32 H47 O18 N4 P1,32,47,18,4,1,-9999,-9999,N/A,-9999
3798,805.291469,805.2915476777355,805.2910770940189,7074438,-9999,200102.5,22.03,-1,0.5843647470972124,0.313306361135922,0.5709562512810147,0.41636631719395906,32,0.8703703703703703,0.05555555555555555,S1 P1 O3,de-protonated,0,-9999,C54 H47 O3 P1 S1,54,47,3,-9999,1,1,-9999,N/A,-9999
3798,805.291469,805.2915476777355,805.2909387095889,7074438,-9999,200102.5,22.03,-1,0.7562088647980381,0.4507200125548214,0.7369636471990461,0.5652174664125114,5,1.7878787878787878,0.48484848484848486,S2 P1 O16,de-protonated,0,-9999,C33 H59 O16 P1 S2,33,59,16,-9999,1,2,-9999,N/A,-9999
3798,805.291469,805.2915476777355,805.291925247189,7074438,-9999,200102.5,22.03,-1,-0.46886034956856915,0.3202990596056425,0.582230333917866,0.4250715693305319,33,0.8076923076923077,0.1346153846153846,N2 O7,de-protonated,0,-9999,C52 H42 O7 N2,52,42,7,2,-9999,-9999,-9999,N/A,-9999
3798,805.291469,805.2915476777355,805.2917868627591,7074438,-9999,200102.5,22.03,-1,-0.29701659384844736,0.4920601192908057,0.7489023467070351,0.5947970102572975,6,1.7419354838709675,0.6451612903225806,N2 S1 O20,de-protonated,0,-9999,C31 H54 O20 N2 S1,31,54,20,2,-9999,1,-9999,N/A,-9999
3798,805.291469,805.2915476777355,805.291273798509,7074438,-9999,200102.5,22.03,-1,0.3400995830883839,0.4896154766068959,0.677556331758097,0.5647918186673764,24,1.0454545454545454,0.20454545454545456,N4 S1 O9,de-protonated,0,-9999,C44 H46 O9 N4 S1,44,46,9,4,-9999,1,-9999,N/A,-9999
3798,805.291469,805.2915476777355,805.292276120109,7074438,-9999,200102.5,22.03,-1,-0.9045689312362176,0.4310131615675904,0.7311359101322861,0.5510622609934687,10,1.6176470588235294,0.35294117647058826,N4 S2 P1 O12,de-protonated,0,-9999,C34 H55 O12 N4 P1 S2,34,55,12,4,1,2,-9999,N/A,-9999
3798,805.291469,805.2915476777355,805.291406740239,7074438,-9999,200102.5,22.03,-1,0.175014280867747,0.4972288214284444,0.7369636471990461,0.593122751736685,11,1.5454545454545454,0.5151515151515151,N4 P1 O17,de-protonated,0,-9999,C33 H51 O17 N4 P1,33,51,17,4,1,-9999,-9999,N/A,-9999
3799,805.32806,805.3281386793286,805.327462603369,6333104.5,-9999,180382.7,19.53,-1,0.8395044140755822,0.2933199005056813,0.5654252658645154,0.40216204664921495,31,0.9272727272727272,0.03636363636363636,S1 P1 O2,de-protonated,0,-9999,C55 H51 O2 P1 S1,55,51,2,-9999,1,1,-9999,N/A,-9999
3799,805.32806,805.3281386793286,805.328823820789,6333104.5,-9999,180382.7,19.53,-1,-0.850759888543117,0.4384636536509566,0.6980173569463055,0.5422851349690961,14,1.35,0.425,O17,de-protonated,0,-9999,C40 H54 O17,40,54,17,-9999,-9999,-9999,-9999,N/A,-9999
3799,805.32806,805.3281386793286,805.328310756539,6333104.5,-9999,180382.7,19.53,-1,-0.21367336543114385,0.33058331437224237,0.5765576248001295,0.4289730385433972,32,0.8679245283018868,0.11320754716981132,N2 O6,de-protonated,0,-9999,C53 H46 O6 N2,53,46,6,2,-9999,-9999,-9999,N/A,-9999
3799,805.32806,805.3281386793286,805.328172372109,6333104.5,-9999,180382.7,19.53,-1,-0.04183732978738545,0.4998412247573259,0.7428850341668535,0.5970587485211369,5,1.8125,0.59375,N2 S1 O19,de-protonated,0,-9999,C32 H58 O19 N2 S1,32,58,19,2,-9999,1,-9999,N/A,-9999
3799,805.32806,805.3281386793286,805.327659307859,6333104.5,-9999,180382.7,19.53,-1,0.5952502240335307,0.4688658467722906,0.672627141691601,0.5503703647400148,23,1.1111111111111112,0.17777777777777778,N4 S1 O8,de-protonated,0,-9999,C45 H50 O8 N4 S1,45,50,8,4,-9999,1,-9999,N/A,-9999
3799,805.32806,805.3281386793286,805.3286616294589,6333104.5,-9999,180382.7,19.53,-1,-0.6493623724146816,0.4631710203906916,0.7253996187124169,0.5680624597193817,9,1.6857142857142855,0.3142857142857143,N4 S2 P1 O11,de-protonated,0,-9999,C35 H59 O11 N4 P1 S2,35,59,11,4,1,2,-9999,N/A,-9999
3799,805.32806,805.3281386793286,805.3277922495889,6333104.5,-9999,180382.7,19.53,-1,0.4301723385522441,0.4834903413723491,0.731135910132286,0.5825485688763239,10,1.6176470588235294,0.4705882352941176,N4 P1 O16,de-protonated,0,-9999,C34 H55 O16 N4 P1,34,55,16,4,1,-9999,-9999,N/A,-9999
3800,807.234831,807.2349097623451,807.235317357199,5020459,-9999,214194.5,15.1,-1,-0.5049269342136067,0.4773965735167866,0.7141928963326545,0.5721151026431337,16,1.1891891891891893,0.5405405405405406,O20,de-protonated,0,-9999,C37 H44 O20,37,44,20,-9999,-9999,-9999,-9999,N/A,-9999
3800,807.234831,807.2349097623451,807.2356736728191,5020459,-9999,214194.5,15.1,-1,-0.9463289333222658,0.4250104781624868,0.6444951140065156,0.5128043325000984,33,0.7843137254901961,0.0784313725490196,N2 S2 O4,de-protonated,0,-9999,C51 H40 O4 N2 S2,51,40,4,2,-9999,2,-9999,N/A,-9999
