Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S
69,323.113615,323.1136142543615,323.1136265292691,1843344.6,-9999,585752.4,28.03,-1,-0.03798944576178227,0.999738167904764,0,0.5998429007428584,7,1.25,0.4375,O7,de-protonated,0,N/A,C16 H20 O7,16,20,7,-9999,-9999,-9999
69,323.113615,323.1136142543615,323.1134643379391,1843344.6,-9999,585752.4,28.03,-1,0.4639745443869208,0.9616921497765438,0,0.5770152898659263,2,2.272727272727273,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,N/A,C11 H25 O1 N4 P1 S2,11,25,1,4,1,2
70,323.150019,323.1500182543126,323.1500120386191,970132.5,-9999,615861.2,13.83,-1,0.01923469998412923,0.999932871014414,0,0.5999597226086484,6,1.411764705882353,0.35294117647058826,O6,de-protonated,0,N/A,C17 H24 O6,17,24,6,-9999,-9999,-9999
71,325.056488,325.05648725175286,325.0565055750291,1778019.6,-9999,522409.7,26.96,-1,-0.05636951099548079,0.9994236090262666,0,0.5996541654157599,8,1,0.6428571428571429,O9,de-protonated,0,N/A,C14 H14 O9,14,14,9,-9999,-9999,-9999
71,325.056488,325.05648725175286,325.056343383699,1778019.6,-9999,522409.7,26.96,-1,0.4425942048763558,0.9650803507727148,0,0.5790482104636289,3,2.111111111111111,0.3333333333333333,N4 S2 P1 O3,de-protonated,0,N/A,C9 H19 O3 N4 P1 S2,9,19,3,4,1,2
72,325.09288,325.092879251704,325.0928910843791,2482279.8,-9999,598154.3,38.41,-1,-0.03639782793785802,0.9997596453293192,0,0.5998557871975916,7,1.2,0.5333333333333333,O8,de-protonated,0,N/A,C15 H18 O8,15,18,8,-9999,-9999,-9999
72,325.09288,325.092879251704,325.09272889304907,2482279.8,-9999,598154.3,38.41,-1,0.4625100519679742,0.9619289426850168,0,0.57715736561101,2,2.3,0.2,N4 S2 P1 O2,de-protonated,0,N/A,C10 H23 O2 N4 P1 S2,10,23,2,4,1,2
73,325.129279,325.12927825165514,325.12927659372906,2154603.8,-9999,561337.7,33.09,-1,0.00509928264437987,0.9999952818583712,0,0.5999971691150227,6,1.375,0.4375,O7,de-protonated,0,N/A,C16 H22 O7,16,22,7,-9999,-9999,-9999
73,325.129279,325.12927825165514,325.12911440239907,2154603.8,-9999,561337.7,33.09,-1,0.503951349819524,0.954963678890422,0,0.5729782073342531,1,2.4545454545454546,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,N/A,C11 H27 O1 N4 P1 S2,11,27,1,4,1,2
74,325.184301,325.18430025158125,325.18428954768905,4289650,-9999,534809,67.8,-1,0.03291638786094036,0.4999017108713916,0.8370420509349343,0.6347578468968087,4,1.6666666666666667,0.16666666666666666,S1 O3,de-protonated,0,N/A,C18 H30 O3 S1,18,30,3,-9999,-9999,1
75,327.035759,327.0357582490954,327.03577013013904,1144131,-9999,641627.8,16.65,-1,-0.03632949272991812,0.9997605468832998,0,0.5998563281299799,8,0.9230769230769232,0.7692307692307693,O10,de-protonated,0,N/A,C13 H12 O10,13,12,10,-9999,-9999,-9999
75,327.035759,327.0357582490954,327.03560793880905,1144131,-9999,641627.8,16.65,-1,0.4596144355820712,0.9623951001150924,0,0.5774370600690555,3,2.125,0.5,N4 S2 P1 O4,de-protonated,0,N/A,C8 H17 O4 N4 P1 S2,8,17,4,4,1,2
76,327.072139,327.07213824904653,327.0721556394891,2160711.3,-9999,520987.8,33.18,-1,-0.05317004907097648,0.9994871662883026,0,0.5996922997729816,7,1.1428571428571428,0.6428571428571429,O9,de-protonated,0,N/A,C14 H16 O9,14,16,9,-9999,-9999,-9999
76,327.072139,327.07213824904653,327.07199344815905,2160711.3,-9999,520987.8,33.18,-1,0.4427186991970133,0.9650610506845416,0,0.579036630410725,2,2.3333333333333335,0.3333333333333333,N4 S2 P1 O3,de-protonated,0,N/A,C9 H21 O3 N4 P1 S2,9,21,3,4,1,2
77,327.108519,327.1085182489977,327.10854114883904,2956619.5,-9999,557975,46.12,-1,-0.07000685841427576,0.9991111224913728,0,0.5994666734948236,6,1.3333333333333333,0.5333333333333333,O8,de-protonated,0,N/A,C15 H20 O8,15,20,8,-9999,-9999,-9999
77,327.108519,327.1085182489977,327.1083789575091,2956619.5,-9999,557975,46.12,-1,0.42582672156601825,0.9676335771308336,0,0.5805801462785001,1,2.5,0.2,N4 S2 P1 O2,de-protonated,0,N/A,C10 H25 O2 N4 P1 S2,10,25,2,4,1,2
78,327.144942,327.14494124894884,327.1449266581891,1053391.6,-9999,526565.7,15.18,-1,0.04460029350332686,0.9996391299099844,0,0.5997834779459906,5,1.5,0.4375,O7,de-protonated,0,N/A,C16 H24 O7,16,24,7,-9999,-9999,-9999
79,329.051371,329.0513702463891,329.0514201945991,1474863.6,-9999,542965.3,21.75,-1,-0.15179454298962097,0.9958278626319156,0,0.5974967175791492,7,1.0769230769230769,0.7692307692307693,O10,de-protonated,0,N/A,C13 H14 O10,13,14,10,-9999,-9999,-9999
79,329.051371,329.0513702463891,329.051258003269,1474863.6,-9999,542965.3,21.75,-1,0.34111135383838803,0.9791084984916978,0,0.5874650990950187,2,2.375,0.5,N4 S2 P1 O4,de-protonated,0,N/A,C8 H19 O4 N4 P1 S2,8,19,4,4,1,2
80,329.087809,329.0878082463402,329.0878057039491,1712436,-9999,489683.2,25.57,-1,0.00772557080441009,0.9999891703946376,0,0.5999935022367825,6,1.2857142857142858,0.6428571428571429,O9,de-protonated,0,N/A,C14 H18 O9,14,18,9,-9999,-9999,-9999
81,329.124185,329.12418424629135,329.12419121329907,1290552.4,-9999,568875.2,18.79,-1,-0.02116832462322464,0.999918696517792,0,0.5999512179106752,5,1.4666666666666666,0.5333333333333333,O8,de-protonated,0,N/A,C15 H22 O8,15,22,8,-9999,-9999,-9999
82,331.067063,331.06706224368276,331.0670702590591,1071781.9,-9999,498409.2,15.28,-1,-0.02421073272465743,0.9998936477702092,0,0.5999361886621255,6,1.2307692307692308,0.7692307692307693,O10,de-protonated,0,N/A,C13 H16 O10,13,16,10,-9999,-9999,-9999
83,333.025281,333.02528024105357,333.02520544610906,869150.1,-9999,572420,12.02,-1,0.224592443114662,0.9908891653914796,0,0.5945334992348877,11,0.6666666666666666,0.6,O9,de-protonated,0,N/A,C15 H10 O9,15,10,9,-9999,-9999,-9999
83,333.025281,333.02528024105357,333.02504325477906,869150.1,-9999,572420,12.02,-1,0.7116169768650104,0.9122096984624386,0,0.5473258190774631,6,1.5,0.3,N4 S2 P1 O3,de-protonated,0,N/A,C10 H15 O3 N4 P1 S2,10,15,3,4,1,2
84,333.061521,333.0615202410049,333.06159095545905,1002530.8,-9999,623085.9,14.16,-1,-0.2123164485053635,0.9918539665688446,0,0.5951123799413067,10,0.875,0.5,O8,de-protonated,0,N/A,C16 H14 O8,16,14,8,-9999,-9999,-9999
84,333.061521,333.0615202410049,333.0614287641291,1002530.8,-9999,623085.9,14.16,-1,0.27465466700478175,0.9864056340479496,0,0.5918433804287697,5,1.7272727272727273,0.18181818181818185,N4 S2 P1 O2,de-protonated,0,N/A,C11 H19 O2 N4 P1 S2,11,19,2,4,1,2
85,335.040861,335.0408602383473,335.0408555105691,1501478.8,-9999,443493.8,22.17,-1,0.01411104986431935,0.9999638702766828,0,0.5999783221660097,10,0.8,0.6,O9,de-protonated,0,N/A,C15 H12 O9,15,12,9,-9999,-9999,-9999
85,335.040861,335.0408602383473,335.0406933192391,1501478.8,-9999,443493.8,22.17,-1,0.4982054763450733,0.9559619748913064,0,0.5735771849347838,5,1.7,0.3,N4 S2 P1 O3,de-protonated,0,N/A,C10 H17 O3 N4 P1 S2,10,17,3,4,1,2
86,335.077235,335.07723423829844,335.0772410199191,1198123.6,-9999,536518,17.3,-1,-0.02023897719942928,0.9999256784409506,0,0.5999554070645703,9,1,0.5,O8,de-protonated,0,N/A,C16 H16 O8,16,16,8,-9999,-9999,-9999
86,335.077235,335.07723423829844,335.0770788285891,1198123.6,-9999,536518,17.3,-1,0.4638028655784371,0.9617199441353298,0,0.5770319664811978,4,1.9090909090909092,0.18181818181818185,N4 S2 P1 O2,de-protonated,0,N/A,C11 H21 O2 N4 P1 S2,11,21,2,4,1,2
87,335.11366400000003,335.11366323824956,335.1136265292691,1342000.5,-9999,677734.2,19.61,-1,0.1095418913704648,0.9978250884771096,0,0.5986950530862657,8,1.1764705882352942,0.4117647058823529,O7,de-protonated,0,N/A,C17 H20 O7,17,20,7,-9999,-9999,-9999
87,335.11366400000003,335.11366323824956,335.1134643379391,1342000.5,-9999,677734.2,19.61,-1,0.5935312413017688,0.9380794590323442,0,0.5628476754194065,3,2.0833333333333335,0.08333333333333333,N4 S2 P1 O1,de-protonated,0,N/A,C12 H25 O1 N4 P1 S2,12,25,1,4,1,2
88,337.020076,337.02007523568994,337.02012006567907,901171.5,-9999,647565.7,12.36,-1,-0.13301873227352695,0.9967945983089508,0,0.5980767589853705,10,0.7142857142857143,0.7142857142857143,O10,de-protonated,0,N/A,C14 H10 O10,14,10,10,-9999,-9999,-9999
88,337.020076,337.02007523568994,337.0199578743491,901171.5,-9999,647565.7,12.36,-1,0.34823261390753774,0.9782367643229116,0,0.5869420585937469,5,1.6666666666666667,0.4444444444444444,N4 S2 P1 O4,de-protonated,0,N/A,C9 H15 O4 N4 P1 S2,9,15,4,4,1,2
89,337.056514,337.056513235641,337.0565055750291,1760056.5,-9999,527867,25.98,-1,0.02272797507288622,0.9999062751046542,0,0.5999437650627926,9,0.9333333333333332,0.6,O9,de-protonated,0,N/A,C15 H14 O9,15,14,9,-9999,-9999,-9999
89,337.056514,337.056513235641,337.05634338369913,1760056.5,-9999,527867,25.98,-1,0.5039274447207427,0.9549678537366332,0,0.5729807122419799,4,1.9,0.3,N4 S2 P1 O3,de-protonated,0,N/A,C10 H19 O3 N4 P1 S2,10,19,3,4,1,2
90,337.092903,337.0929022355921,337.0928910843791,2077501.5,-9999,506441.8,31.01,-1,0.03308053433988633,0.9998014564680352,0,0.5998808738808211,8,1.125,0.5,O8,de-protonated,0,N/A,C16 H18 O8,16,18,8,-9999,-9999,-9999
90,337.092903,337.0929022355921,337.09272889304907,2077501.5,-9999,506441.8,31.01,-1,0.5142280688661495,0.9531523084756924,0,0.5718913850854154,3,2.090909090909091,0.18181818181818185,N4 S2 P1 O2,de-protonated,0,N/A,C11 H23 O2 N4 P1 S2,11,23,2,4,1,2
91,337.129245,337.12924423554335,337.12927659372906,1480002.5,-9999,523469.1,21.54,-1,-0.09598153572705208,0.9983298084310698,0,0.5989978850586418,7,1.2941176470588236,0.4117647058823529,O7,de-protonated,0,N/A,C17 H22 O7,17,22,7,-9999,-9999,-9999
91,337.129245,337.12924423554335,337.12911440239907,1480002.5,-9999,523469.1,21.54,-1,0.3851140074790917,0.9734477163470432,0,0.5840686298082258,2,2.25,0.08333333333333333,N4 S2 P1 O1,de-protonated,0,N/A,C12 H27 O1 N4 P1 S2,12,27,1,4,1,2
92,337.205385,337.20538423544104,337.2054189157491,928845.1,-9999,519895.6,12.8,-1,-0.10284623581922658,0.99808259463522,0,0.598849556781132,0,2.125,0.3125,S1 O5,de-protonated,0,N/A,C16 H34 O5 S1,16,34,5,-9999,-9999,1
93,339.035749,339.03574823298356,339.03577013013904,1604686,-9999,538720.4,23.51,-1,-0.06458656403389358,0.9992433869252496,0,0.5995460321551498,9,0.8571428571428571,0.7142857142857143,O10,de-protonated,0,N/A,C14 H12 O10,14,12,10,-9999,-9999,-9999
93,339.035749,339.03574823298356,339.03560793880905,1604686,-9999,538720.4,23.51,-1,0.4138036572826051,0.9694076272410748,0,0.5816445763446447,4,1.8888888888888888,0.4444444444444444,N4 S2 P1 O4,de-protonated,0,N/A,C9 H17 O4 N4 P1 S2,9,17,4,4,1,2
94,339.072132,339.0721312329347,339.0721556394891,2098003.3,-9999,567349.9,31.34,-1,-0.07198041481928785,0.9990603234469088,0,0.5994361940681453,8,1.0666666666666669,0.6,O9,de-protonated,0,N/A,C15 H16 O9,15,16,9,-9999,-9999,-9999
94,339.072132,339.0721312329347,339.07199344815905,2098003.3,-9999,567349.9,31.34,-1,0.4063584675055451,0.9704823002914804,0,0.5822893801748882,3,2.1,0.3,N4 S2 P1 O3,de-protonated,0,N/A,C10 H21 O3 N4 P1 S2,10,21,3,4,1,2
95,339.108564,339.1085632328858,339.10854114883904,2184536.3,-9999,545924.1,32.71,-1,0.06512382929941342,0.9992307516151322,0,0.5995384509690793,7,1.25,0.5,O8,de-protonated,0,N/A,C16 H20 O8,16,20,8,-9999,-9999,-9999
95,339.108564,339.1085632328858,339.1083789575091,2184536.3,-9999,545924.1,32.71,-1,0.5434114522584476,0.9478290950689008,0,0.5686974570413403,2,2.272727272727273,0.18181818181818185,N4 S2 P1 O2,de-protonated,0,N/A,C11 H25 O2 N4 P1 S2,11,25,2,4,1,2
96,339.144889,339.144888232837,339.1449266581891,1437021.5,-9999,549314.1,20.86,-1,-0.11330068381266012,0.9976734456898468,0,0.598604067413908,6,1.411764705882353,0.4117647058823529,O7,de-protonated,0,N/A,C17 H24 O7,17,24,7,-9999,-9999,-9999
96,339.144889,339.144888232837,339.14476446685904,1437021.5,-9999,549314.1,20.86,-1,0.364935540552541,0.976124671193744,0,0.5856748027162464,1,2.4166666666666665,0.08333333333333333,N4 S2 P1 O1,de-protonated,0,N/A,C12 H29 O1 N4 P1 S2,12,29,1,4,1,2
97,339.199934,339.1999332327631,339.1999396121491,2097509.3,-9999,541380.7,31.33,-1,-0.01880715541036293,0.9999358220089384,0,0.599961493205363,4,1.6842105263157894,0.15789473684210523,S1 O3,de-protonated,0,N/A,C19 H32 O3 S1,19,32,3,-9999,-9999,1
98,341.051408,341.05140723027716,341.0514201945991,1983601.3,-9999,555901.6,29.52,-1,-0.03801280728787411,0.9997378458218344,0,0.5998427074931006,8,1,0.7142857142857143,O10,de-protonated,0,N/A,C14 H14 O10,14,14,10,-9999,-9999,-9999
98,341.051408,341.05140723027716,341.051258003269,1983601.3,-9999,555901.6,29.52,-1,0.4375500885432924,0.9658580849927122,0,0.5795148509956273,3,2.111111111111111,0.4444444444444444,N4 S2 P1 O4,de-protonated,0,N/A,C9 H19 O4 N4 P1 S2,9,19,4,4,1,2
99,341.087817,341.08781623022827,341.0878057039491,2677878.5,-9999,579335.3,40.52,-1,0.03086090743084662,0.9998272039991274,0,0.5998963223994764,7,1.2,0.6,O9,de-protonated,0,N/A,C15 H18 O9,15,18,9,-9999,-9999,-9999
99,341.087817,341.08781623022827,341.0876435126191,2677878.5,-9999,579335.3,40.52,-1,0.5063731051946814,0.9545398062175792,0,0.5727238837305474,2,2.3,0.3,N4 S2 P1 O3,de-protonated,0,N/A,C10 H23 O3 N4 P1 S2,10,23,3,4,1,2
100,341.124173,341.1241722301795,341.12419121329907,2081915.9,-9999,519357.7,31.08,-1,-0.05564870521881174,0.9994382514686974,0,0.5996629508812183,6,1.375,0.5,O8,de-protonated,0,N/A,C16 H22 O8,16,22,8,-9999,-9999,-9999
100,341.124173,341.1241722301795,341.1240290219691,2081915.9,-9999,519357.7,31.08,-1,0.41981273158081733,0.9685269095436264,0,0.5811161457261758,1,2.4545454545454546,0.18181818181818185,N4 S2 P1 O2,de-protonated,0,N/A,C11 H27 O2 N4 P1 S2,11,27,2,4,1,2
101,343.067106,343.06710522757083,343.0670702590591,1899933,-9999,559633.5,27.82,-1,0.10192908255730744,0.9981166078150412,0,0.5988699646890246,7,1.1428571428571428,0.7142857142857143,O10,de-protonated,0,N/A,C14 H16 O10,14,16,10,-9999,-9999,-9999
101,343.067106,343.06710522757083,343.06690806772906,1899933,-9999,559633.5,27.82,-1,0.5746979295841912,0.9418319129877476,0,0.5650991477926486,2,2.3333333333333335,0.4444444444444444,N4 S2 P1 O4,de-protonated,0,N/A,C9 H21 O4 N4 P1 S2,9,21,4,4,1,2
102,343.103436,343.103435227522,343.1034557684091,1881762.5,-9999,494256.1,27.53,-1,-0.05986791078033735,0.9993498690800356,0,0.5996099214480214,6,1.3333333333333333,0.6,O9,de-protonated,0,N/A,C15 H20 O9,15,20,9,-9999,-9999,-9999
102,343.103436,343.103435227522,343.1032935770791,1881762.5,-9999,494256.1,27.53,-1,0.4128507232799576,0.9695462000735998,0,0.5817277200441598,1,2.5,0.3,N4 S2 P1 O3,de-protonated,0,N/A,C10 H25 O3 N4 P1 S2,10,25,3,4,1,2
103,343.139834,343.13983322747316,343.1398412777591,1125672,-9999,536435.8,15.7,-1,-0.02346065648304172,0.9999001351939244,0,0.5999400811163547,5,1.5,0.5,O8,de-protonated,0,N/A,C16 H24 O8,16,24,8,-9999,-9999,-9999
104,345.04631,345.04630922491344,345.0463348141691,897739.5,-9999,675709.4,12.13,-1,-0.07416179527374414,0.9990025351270844,0,0.5994015210762507,7,1.0769230769230769,0.8461538461538461,O11,de-protonated,0,N/A,C13 H14 O11,13,14,11,-9999,-9999,-9999
104,345.04631,345.04630922491344,345.04617262283904,897739.5,-9999,675709.4,12.13,-1,0.39589505765976624,0.9719616031789428,0,0.5831769619073657,2,2.375,0.625,N4 S2 P1 O5,de-protonated,0,N/A,C8 H19 O5 N4 P1 S2,8,19,5,4,1,2
105,345.061707,345.06170622489276,345.06159095545905,921933.9,-9999,614835.8,12.51,-1,0.3340546636540118,0.979955304658048,0,0.5879731827948289,11,0.8235294117647058,0.4705882352941176,O8,de-protonated,0,N/A,C17 H14 O8,17,14,8,-9999,-9999,-9999
105,345.061707,345.06170622489276,345.0614287641291,921933.9,-9999,614835.8,12.51,-1,0.8040909255921604,0.8893024702585043,0,0.5335814821551026,6,1.5833333333333333,0.16666666666666666,N4 S2 P1 O2,de-protonated,0,N/A,C12 H19 O2 N4 P1 S2,12,19,2,4,1,2
106,345.082698,345.08269722486455,345.0827203235191,1371601.1,-9999,586361.7,19.55,-1,-0.06693657252927414,0.9991873486806424,0,0.5995124092083854,6,1.2857142857142858,0.7142857142857143,O10,de-protonated,0,N/A,C14 H18 O10,14,18,10,-9999,-9999,-9999
107,347.040768,347.04076722223556,347.0408555105691,1252868.4,-9999,469553.2,17.68,-1,-0.2544032845915858,0.9883251402109222,0,0.5929950841265533,11,0.75,0.5625,O9,de-protonated,0,N/A,C16 H12 O9,16,12,9,-9999,-9999,-9999
107,347.040768,347.04076722223556,347.0406933192391,1252868.4,-9999,469553.2,17.68,-1,0.21295196178638331,0.991805328237306,0,0.5950831969423835,6,1.5454545454545454,0.2727272727272727,N4 S2 P1 O3,de-protonated,0,N/A,C11 H17 O3 N4 P1 S2,11,17,3,4,1,2
108,347.077174,347.0771732221867,347.0772410199191,1102090.3,-9999,618997.8,15.32,-1,-0.19533903235436928,0.9931003141167952,0,0.5958601884700772,10,0.9411764705882352,0.4705882352941176,O8,de-protonated,0,N/A,C17 H16 O8,17,16,8,-9999,-9999,-9999
108,347.077174,347.0771732221867,347.0770788285891,1102090.3,-9999,618997.8,15.32,-1,0.2719672468632371,0.9866685941503348,0,0.5920011564902009,5,1.75,0.16666666666666666,N4 S2 P1 O2,de-protonated,0,N/A,C12 H21 O2 N4 P1 S2,12,21,2,4,1,2
109,349.020196,349.0201952195779,349.02012006567907,1089346.8,-9999,563520.8,14.92,-1,0.21532827048937112,0.991622193363055,0,0.594973316017833,11,0.6666666666666666,0.6666666666666666,O10,de-protonated,0,N/A,C15 H10 O10,15,10,10,-9999,-9999,-9999
109,349.020196,349.0201952195779,349.019957874349,1089346.8,-9999,563520.8,14.92,-1,0.680033400707208,0.91951390283959,0,0.551708341703754,6,1.5,0.4,N4 S2 P1 O4,de-protonated,0,N/A,C10 H15 O4 N4 P1 S2,10,15,4,4,1,2
110,349.056527,349.05652621952913,349.0565055750291,1744456.6,-9999,528355.9,25.03,-1,0.05914371937490019,0.9993654975892948,0,0.5996192985535769,10,0.875,0.5625,O9,de-protonated,0,N/A,C16 H14 O9,16,14,9,-9999,-9999,-9999
110,349.056527,349.05652621952913,349.05634338369913,1744456.6,-9999,528355.9,25.03,-1,0.5238003361598628,0.951435393669571,0,0.5708612362017426,5,1.7272727272727273,0.2727272727272727,N4 S2 P1 O3,de-protonated,0,N/A,C11 H19 O3 N4 P1 S2,11,19,3,4,1,2
111,349.092886,349.0928852194803,349.0928910843791,1266510.6,-9999,587643.5,17.65,-1,-0.01680039599758535,0.9999487868199176,0,0.5999692720919506,9,1.0588235294117647,0.4705882352941176,O8,de-protonated,0,N/A,C17 H18 O8,17,18,8,-9999,-9999,-9999
111,349.092886,349.0928852194803,349.09272889304907,1266510.6,-9999,587643.5,17.65,-1,0.4478077550735199,0.9642677933251664,0,0.5785606759950999,4,1.9166666666666667,0.16666666666666666,N4 S2 P1 O2,de-protonated,0,N/A,C12 H23 O2 N4 P1 S2,12,23,2,4,1,2
112,349.129343,349.12934221943135,349.12927659372906,1275732.5,-9999,547837.9,17.79,-1,0.18796963385983476,0.9936094561238772,0,0.5961656736743264,8,1.2222222222222223,0.3888888888888889,O7,de-protonated,0,N/A,C18 H22 O7,18,22,7,-9999,-9999,-9999
112,349.129343,349.12934221943135,349.12911440239907,1275732.5,-9999,547837.9,17.79,-1,0.6525294594019342,0.9256492571018416,0,0.5553895542611049,3,2.076923076923077,0.07692307692307693,N4 S2 P1 O1,de-protonated,0,N/A,C13 H27 O1 N4 P1 S2,13,27,1,4,1,2
113,349.165636,349.1656352193826,349.1656621030791,1232986.4,-9999,563183,17.13,-1,-0.07699410180477562,0.9989249338445212,0,0.5993549603067126,7,1.368421052631579,0.3157894736842105,O6,de-protonated,0,N/A,C19 H26 O6,19,26,6,-9999,-9999,-9999
114,351.035786,351.0357852168716,351.03577013013904,1220366.6,-9999,425050,16.93,-1,0.0429777642162452,0.9996649044265864,0,0.5997989426559518,10,0.8,0.6666666666666666,O10,de-protonated,0,N/A,C15 H12 O10,15,12,10,-9999,-9999,-9999
114,351.035786,351.0357852168716,351.03560793880905,1220366.6,-9999,425050,16.93,-1,0.5050144730115947,0.9547778306443044,0,0.5728666983865827,5,1.7,0.4,N4 S2 P1 O4,de-protonated,0,N/A,C10 H17 O4 N4 P1 S2,10,17,4,4,1,2
115,351.072182,351.07218121682274,351.0721556394891,1735316.8,-9999,535260.4,24.89,-1,0.07285491952001408,0.9990373631645788,0,0.5994224178987473,9,1,0.5625,O9,de-protonated,0,N/A,C16 H16 O9,16,16,9,-9999,-9999,-9999
115,351.072182,351.07218121682274,351.07199344815905,1735316.8,-9999,535260.4,24.89,-1,0.5348437562587981,0.9494192283292656,0,0.5696515369975593,4,1.9090909090909092,0.2727272727272727,N4 S2 P1 O3,de-protonated,0,N/A,C11 H21 O3 N4 P1 S2,11,21,3,4,1,2
116,351.108545,351.1085442167739,351.10854114883904,2114970.8,-9999,468032.8,30.75,-1,0.00873785314269635,0.999986146474691,0,0.5999916878848146,8,1.1764705882352942,0.4705882352941176,O8,de-protonated,0,N/A,C17 H20 O8,17,20,8,-9999,-9999,-9999
116,351.108545,351.1085442167739,351.1083789575091,2114970.8,-9999,468032.8,30.75,-1,0.4706787838414484,0.9605993436923967,0,0.576359606215438,3,2.0833333333333335,0.16666666666666666,N4 S2 P1 O2,de-protonated,0,N/A,C12 H25 O2 N4 P1 S2,12,25,2,4,1,2
117,351.144865,351.1448642167252,351.1449266581891,1658272.9,-9999,504151,23.7,-1,-0.1778224863015804,0.9942788690911996,0,0.5965673214547198,7,1.3333333333333333,0.3888888888888889,O7,de-protonated,0,N/A,C18 H24 O7,18,24,7,-9999,-9999,-9999
117,351.144865,351.1448642167252,351.14476446685904,1658272.9,-9999,504151,23.7,-1,0.2840704923769803,0.9854644843030674,0,0.5912786905818405,2,2.230769230769231,0.07692307692307693,N4 S2 P1 O1,de-protonated,0,N/A,C13 H29 O1 N4 P1 S2,13,29,1,4,1,2
118,353.051412,353.05141121416534,353.0514201945991,1876450.4,-9999,527753.2,27.06,-1,-0.02543661693413075,0.9998826056934984,0,0.599929563416099,9,0.9333333333333332,0.6666666666666666,O10,de-protonated,0,N/A,C15 H14 O10,15,14,10,-9999,-9999,-9999
118,353.051412,353.05141121416534,353.0512580032691,1876450.4,-9999,527753.2,27.06,-1,0.4339621875995178,0.9664062411669256,0,0.5798437447001553,4,1.9,0.4,N4 S2 P1 O4,de-protonated,0,N/A,C10 H19 O4 N4 P1 S2,10,19,4,4,1,2
119,353.087794,353.08779321411646,353.0878057039491,2531304.5,-9999,480242.1,37.17,-1,-0.0353731633087177,0.9997729861644746,0,0.5998637916986848,8,1.125,0.5625,O9,de-protonated,0,N/A,C16 H18 O9,16,18,9,-9999,-9999,-9999
119,353.087794,353.08779321411646,353.0876435126191,2531304.5,-9999,480242.1,37.17,-1,0.4239782958379524,0.9679094112257284,0,0.5807456467354369,3,2.090909090909091,0.2727272727272727,N4 S2 P1 O3,de-protonated,0,N/A,C11 H23 O3 N4 P1 S2,11,23,3,4,1,2
120,353.124198,353.1241972140676,353.12419121329907,2377198.8,-9999,542028,34.79,-1,0.0169933656690481,0.9999476036232894,0,0.5999685621739737,7,1.2941176470588236,0.4705882352941176,O8,de-protonated,0,N/A,C17 H22 O8,17,22,8,-9999,-9999,-9999
120,353.124198,353.1241972140676,353.1240290219691,2377198.8,-9999,542028,34.79,-1,0.4762975178016332,0.95967237713708,0,0.575803426282248,2,2.25,0.16666666666666666,N4 S2 P1 O2,de-protonated,0,N/A,C12 H27 O2 N4 P1 S2,12,27,2,4,1,2
121,353.160611,353.16061021401873,353.16057672264907,1082100.9,-9999,514572.8,14.79,-1,0.0948332624613822,0.998369499592376,0,0.5990216997554255,6,1.4444444444444444,0.3888888888888889,O7,de-protonated,0,N/A,C18 H26 O7,18,26,7,-9999,-9999,-9999
121,353.160611,353.16061021401873,353.1604145313191,1082100.9,-9999,514572.8,14.79,-1,0.5540901290266206,0.9458156269083786,0,0.5674893761450271,1,2.3846153846153846,0.07692307692307693,N4 S2 P1 O1,de-protonated,0,N/A,C13 H31 O1 N4 P1 S2,13,31,1,4,1,2
122,353.200334,353.2003332139654,353.2003335353191,2917371.8,-9999,498657,43.13,-1,-9.0983406622841e-4,0.9999998497971464,0,0.5999999098782879,0,2.125,0.375,S1 O6,de-protonated,0,N/A,C16 H34 O6 S1,16,34,6,-9999,-9999,1
123,355.067056,355.067055211459,355.0670702590591,2452285.5,-9999,493280,35.94,-1,-0.04237959920787104,0.9996741657335974,0,0.5998044994401583,8,1.0666666666666669,0.6666666666666666,O10,de-protonated,0,N/A,C15 H16 O10,15,16,10,-9999,-9999,-9999
123,355.067056,355.067055211459,355.06690806772906,2452285.5,-9999,493280,35.94,-1,0.4144112745383895,0.969319112910794,0,0.5815914677464764,3,2.1,0.4,N4 S2 P1 O4,de-protonated,0,N/A,C10 H21 O4 N4 P1 S2,10,21,4,4,1,2
124,355.103466,355.10346521141014,355.1034557684091,2734403.8,-9999,495218,40.3,-1,0.02659225327201129,0.9998716971678452,0,0.599923018300707,7,1.25,0.5625,O9,de-protonated,0,N/A,C16 H20 O9,16,20,9,-9999,-9999,-9999
124,355.103466,355.10346521141014,355.1032935770791,2734403.8,-9999,495218,40.3,-1,0.483336353476277,0.9584968921086896,0,0.5750981352652137,2,2.272727272727273,0.2727272727272727,N4 S2 P1 O3,de-protonated,0,N/A,C11 H25 O3 N4 P1 S2,11,25,3,4,1,2
