Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,34S
1321,815.111956,815.1129238640304,815.1128366961591,4817529.5,-9999,302829.7,17.59,-1,0.10693963759649908,0.4989635443284858,0.7675537279851021,0.6063996177911324,12,1.2857142857142858,0.7857142857142857,N2 S2 O22,de-protonated,0,-9999,C28 H36 O22 N2 S2,28,36,22,2,-9999,2,-9999,-9999,-9999
1321,815.111956,815.1129238640304,815.1123236319091,4817529.5,-9999,302829.7,17.59,-1,0.7363796423051046,0.4531470312381702,0.6927871148459346,0.5490030646812759,30,0.6829268292682927,0.2682926829268293,N4 S2 O11,de-protonated,0,-9999,C41 H28 O11 N4 S2,41,28,11,4,-9999,2,-9999,-9999,-9999
1321,815.111956,815.1129238640304,815.112456573639,4817529.5,-9999,302829.7,17.59,-1,0.5732833398991717,0.47105473637448153,0.7550179348240812,0.5846400157543215,17,1.1,0.6333333333333333,N4 S1 P1 O19,de-protonated,0,-9999,C30 H33 O19 N4 P1 S1,30,33,19,4,1,1,-9999,-9999,-9999
1322,1003.337378,1003.338685257982,1003.337888902969,3290661,-9999,178587.2,13.81,-1,0.7937057116209981,0.4459920358887622,0.6536072938689252,0.5290381390808274,18,1.326530612244898,0.32653061224489793,S2 P1 O16,de-protonated,0,-9999,C49 H65 O16 P1 S2,49,65,16,-9999,1,2,-9999,-9999,-9999
1322,1003.337378,1003.338685257982,1003.3393885048192,3290661,-9999,178587.2,13.81,-1,-0.7009062387830848,0.4573586535269878,0.62701229560146865,0.5252201103567802,28,1.018181818181818,0.32727272727272727,O18,de-protonated,0,-9999,C55 H56 O18,55,56,18,-9999,-9999,-9999,-9999,-9999,-9999
1322,1003.337378,1003.338685257982,1003.3387370561388,3290661,-9999,178587.2,13.81,-1,-0.051625791901941,0.4997582579074309,0.6629808336683964,0.5650472882118172,19,1.2765957446808511,0.425531914893617,N2 S1 O20,de-protonated,0,-9999,C47 H60 O20 N2 S1,47,60,20,2,-9999,1,-9999,-9999,-9999
1322,1003.337378,1003.338685257982,1003.338223991889,3290661,-9999,178587.2,13.81,-1,0.4597314066999192,0.4811881608150582,0.6064488444798661,0.5312924342809814,37,0.8666666666666667,0.15,N4 S1 O9,de-protonated,0,-9999,C60 H52 O9 N4 S1,60,52,9,4,-9999,1,-9999,-9999,-9999
1322,1003.337378,1003.338685257982,1003.339226313489,3290661,-9999,178587.2,13.81,-1,-0.5392548130533217,0.4743016876093802,0.6490192219379252,0.5441887013407982,23,1.22,0.24,N4 S2 P1 O12,de-protonated,0,-9999,C50 H61 O12 N4 P1 S2,50,61,12,4,1,2,-9999,-9999,-9999
1322,1003.337378,1003.338685257982,1003.338356933619,3290661,-9999,178587.2,13.81,-1,0.3272319460316859,0.49037893925220005,0.6536072938689252,0.55567028109889,24,1.163265306122449,0.3469387755102041,N4 P1 O17,de-protonated,0,-9999,C49 H57 O17 N4 P1,49,57,17,4,1,-9999,-9999,-9999,-9999
1322,1003.337378,1003.338685257982,1003.3380856074592,3290661,-9999,178587.2,13.81,-1,0.5976554977706127,0.4686218073372432,0.7033271719038788,0.5625039531638975,10,1.641025641025641,0.5641025641025641,N4 S2 O22,de-protonated,0,-9999,C39 H64 O22 N4 S2,39,64,22,4,-9999,2,-9999,-9999,-9999
0,168.158072,168.1578733253509,-9999,1088281.1,-9999,1204296.9,18.77,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,173.66018,173.659991246339,-9999,745406.5,-9999,1217596.4,12.23,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2,175.923684,175.9234993277195,-9999,1138682,-9999,1193625.2,19.73,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3,208.84348,208.8433546862245,-9999,939113.1,-9999,1117082.2,15.48,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4,210.840524,210.84040228714431,-9999,986022.1,-9999,1000255.7,16.34,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
5,212.977398,212.97728014019512,-9999,951105,-9999,1020675.1,15.64,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
6,221.15301,221.15290688184496,-9999,788797.1,-9999,839671.6,12.5,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
7,236.10388,236.10380384013143,-9999,1520836.6,-9999,827384.7,25.48,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
8,239.127409,239.127338291932,-9999,782586,-9999,847354.5,12.09,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
9,242.17476,242.17469478668656,-9999,1575217.5,-9999,797381.6,26.26,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
10,253.142784,253.14273856340412,-9999,1098505,-9999,556786.7,17.48,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11,253.143286,253.14324056430928,-9999,3190281,-9999,792733.1,54.59,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
12,255.060578,255.0605360214263,-9999,2337322.8,-9999,565159.2,39.29,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
13,255.061052,255.06101002228095,-9999,5234475,-9999,807680.1,90.47,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
14,255.158991,255.1589491988772,-9999,1145017.4,-9999,815046.1,18.22,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15,257.174664,257.17462583338744,-9999,1719906,-9999,791482.2,28.19,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16,257.437195,257.4371573067636,-9999,2237320,-9999,795195.8,37.27,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
17,262.974402,262.9743742910396,-9999,998407.8,-9999,588805.8,15.4,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20,263.04295,263.04292241464026,-9999,2131601,-9999,777757.8,35.15,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22,265.145035,265.14501120496215,-9999,876915.8,-9999,614599.9,13.19,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23,265.14634,265.14631620731524,-9999,6024868,-9999,654226.9,102.29,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24,265.146839,265.14681520821495,-9999,10512548,-9999,678793.4,179.96,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25,266.150242,266.15022001747593,-9999,1121444.3,-9999,786423,17.42,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
26,266.802892,266.8028711942854,-9999,845558.8,-9999,920101.6,12.64,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
27,268.799428,268.79941079428926,-9999,1246958.5,-9999,757230.4,19.59,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
28,268.799952,268.7999347952341,-9999,1862766.6,-9999,747019.6,30.24,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29,269.137985,269.13796840474987,-9999,1226007.9,-9999,618162.7,19.08,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30,269.138472,269.13845540562795,-9999,2275224,-9999,722891.4,37.11,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31,269.17488,269.1748634712761,-9999,2230684.5,-9999,826727.6,36.35,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
32,269.210673,269.21065653581536,-9999,869280.8,-9999,717198.4,12.95,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
33,269.211234,269.21121753682695,-9999,1945760.9,-9999,706827,31.45,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
34,270.797051,270.79703739625313,-9999,1255776,-9999,707734.6,19.59,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
35,271.190089,271.1900761049497,-9999,1157902.8,-9999,603690.4,17.91,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
36,271.190557,271.1905441057936,-9999,2338702.8,-9999,759611.2,38.2,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
37,273.133485,273.13347560913553,-9999,870002.8,-9999,746426.2,12.86,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
40,277.05832,277.05831768610335,-9999,4905008,-9999,520830.9,81.68,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
41,277.058889,277.05888668712936,-9999,7876144,-9999,766236.9,132.37,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
43,279.055343,279.0553442869853,-9999,1677067.8,-9999,562099.8,26.42,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
45,279.159432,279.1594334746708,-9999,1007383.1,-9999,846982.9,15.08,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47,281.174564,281.1745691082055,-9999,1171056.4,-9999,485916.3,17.85,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
48,281.175115,281.1751201091991,-9999,1757680.5,-9999,670839.9,27.78,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49,283.188305,283.18831373923217,-9999,1033414.1,-9999,836157.3,15.4,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50,283.190209,283.1902177426653,-9999,4669638.5,-9999,488602.2,76.48,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
51,283.19081,283.190818743749,-9999,7827654.5,-9999,724740.2,129.54,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
52,284.194176,284.1941865529433,-9999,1419823.6,-9999,788980.6,21.89,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
53,285.133754,285.13376624711975,-9999,1147921.5,-9999,646217.8,17.32,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
54,285.205903,285.2059153772134,-9999,3934617,-9999,511428.3,64.13,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
55,285.206493,285.2065053782773,-9999,6828441,-9999,730379.9,112.75,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56,286.20988,286.2098941875094,-9999,958721,-9999,836131,14.14,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
57,287.185838,287.1858539472836,-9999,857317.5,-9999,940136.8,12.33,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
58,287.221625,287.22164101181204,-9999,1777001.1,-9999,546660.4,27.66,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
59,287.222196,287.2222120128416,-9999,3203689.3,-9999,725241.9,51.44,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
61,291.159645,291.1596681125541,-9999,1599482.1,-9999,690725.1,24.5,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
62,292.981909,292.9819353983237,-9999,2735538,-9999,547554.2,43.28,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
65,293.168538,293.16856473483915,-9999,1139524.8,-9999,453453.6,16.89,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
66,293.170609,293.1706357385734,-9999,1899716.9,-9999,560225,29.46,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
70,293.173145,293.1731717431461,-9999,2076869.1,-9999,587155,32.39,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
72,293.175393,293.17541974719956,-9999,21011654,-9999,706500.2,345.42,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
73,293.178023,293.1780497519418,-9999,5347013.5,-9999,434060.5,86.45,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
76,294.178773,294.17880155641905,-9999,3530538.3,-9999,751353.6,56.42,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
77,294.179209,294.1792375572052,-9999,879402.3,-9999,542351.9,12.59,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
79,295.118271,295.11830125045134,-9999,959112.7,-9999,830787.7,13.9,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
80,295.154689,295.15471931611756,-9999,1065996.4,-9999,669855,15.67,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
81,297.151985,297.1520189174918,-9999,3887957,-9999,501371.1,61.8,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
82,297.152639,297.152672918671,-9999,5640789,-9999,730297,90.54,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
83,297.169708,297.16974194944856,-9999,1001558.7,-9999,614695.9,14.48,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
84,297.170414,297.17044795072155,-9999,1417046.8,-9999,685187.3,21.29,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
85,297.206153,297.2061870151634,-9999,1009626.3,-9999,531787,14.61,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
86,297.206749,297.2067830162381,-9999,2157658.5,-9999,813215.6,33.44,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
88,299.185399,299.18543658399125,-9999,1452577.4,-9999,502167.7,21.87,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
90,299.221859,299.22189664973314,-9999,1029029.1,-9999,605080.1,14.93,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
91,299.222442,299.2224796507844,-9999,1491493.1,-9999,741526.2,22.51,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
93,301.047744,301.04778494203197,-9999,962525.4,-9999,844533.1,13.72,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
96,301.20113,301.201171218606,-9999,2510189,-9999,502573.7,38.87,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
98,303.216827,303.2168718531596,-9999,2968761.8,-9999,519875.6,46.33,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
105,306.982094,306.9821456424064,-9999,3017277.3,-9999,730897,46.7,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
106,306.992564,306.99261566128513,-9999,931006.3,-9999,560507.9,13.08,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
107,306.993374,306.99342566274566,-9999,1136830.4,-9999,698396.6,16.4,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
112,308.991388,308.9914432654145,-9999,1317135.6,-9999,768365.2,19.3,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
113,309.170022,309.17007758751396,-9999,1579234.5,-9999,391857.1,23.52,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
117,309.206412,309.2064676531296,-9999,3176230.3,-9999,498200.5,49.25,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
120,311.149361,311.1494201565094,-9999,866805.2,-9999,581111.5,12.04,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
122,311.160868,311.160927177258,-9999,1221238.4,-9999,456468.7,17.75,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
123,311.16325,311.163309181553,-9999,1780214.6,-9999,482800.6,26.76,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
124,311.163624,311.16368318222743,-9999,1332214.8,-9999,505341.1,19.54,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
127,311.165542,311.16560118568583,-9999,2723831,-9999,556385.2,41.96,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
128,311.166109,311.16616818670815,-9999,2057463,-9999,483294.1,31.22,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
129,311.167923,311.167982189979,-9999,14350327,-9999,460285.4,229.31,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
132,311.219652,311.2197112832529,-9999,892284.8,-9999,606187.5,12.45,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
133,311.222084,311.22214328763806,-9999,4429821,-9999,482549.9,69.45,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
135,311.774348,311.774408283439,-9999,971448.4,-9999,628614.4,13.6,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
136,311.80131,311.80137033205494,-9999,2445883.3,-9999,595564.1,37.15,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
137,311.909103,311.9091635264192,-9999,1084743,-9999,680685,15.41,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
138,311.936041,311.9361015749917,-9999,1504073.9,-9999,609843.1,22.1,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
139,312.171327,312.1713879992418,-9999,2102883.3,-9999,496888.7,31.67,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
146,313.230612,313.230674909265,-9999,1209302.5,-9999,530561.4,17.4,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
147,313.232986,313.2330489135456,-9999,1563990.8,-9999,334615,23.06,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unassigned,N/A,-9999,-9999,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
