Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S,36S
3106,1005.338498,1005.338186203856,1005.3373911248092,12627714,-9999,158974.3,55.53,-1,0.7908579289747881,0.3478740431722451,0.777376333922157,0.5196749594722099,32,0.9824561403508772,0.15789473684210523,N4 S1 34S1 O9,de-protonated,1,3104,C57 H56 O9 N4 S1 34S1,57,56,9,4,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999
3106,1005.338498,1005.338186203856,1005.338617915059,12627714,-9999,158974.3,55.53,-1,-0.4294187004827792,0.6538320976568418,0.8139861583146306,0.7178937219199574,32,0.9642857142857144,0.21428571428571427,N4 S1 O12,de-protonated,0,-9999,C56 H54 O12 N4 S1,56,54,12,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3106,1005.338498,1005.338186203856,1005.337524066539,12627714,-9999,158974.3,55.53,-1,0.6586219068570036,0.4622092783103898,0.8328839506019297,0.6104791472270058,19,1.326086956521739,0.3695652173913043,N4 34S1 P1 O17,de-protonated,1,3104,C46 H61 O17 N4 P1 34S1,46,61,17,4,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
3106,1005.338498,1005.338186203856,1005.3387508567888,12627714,-9999,158974.3,55.53,-1,-0.5616543998719825,0.6424342994684148,0.8780403991710655,0.7366767393494751,19,1.3111111111111111,0.4444444444444444,N4 P1 O20,de-protonated,0,-9999,C45 H59 O20 N4 P1,45,59,20,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3106,1005.338498,1005.338186203856,1005.338479530629,12627714,-9999,158974.3,55.53,-1,-0.29176916912515805,0.4961012074711937,0.8965385044038879,0.6562761262442713,5,1.8857142857142857,0.7142857142857143,N4 S2 O25,de-protonated,0,-9999,C35 H66 O25 N4 S2,35,66,25,4,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3107,1005.352443,1005.3521311974188,1005.352536645829,3607290.3,-9999,142812.8,14.33,-1,-0.4032897867437119,0.4854599552474415,0.6104529186720895,0.5354571406173007,31,0.9830508474576272,0.22033898305084745,S1 O13,de-protonated,0,-9999,C59 H58 O13 S1,59,58,13,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3107,1005.352443,1005.3521311974188,1005.352669587559,3607290.3,-9999,142812.8,14.33,-1,-0.535523658947447,0.4746469336115149,0.6582606959877568,0.5480924385620116,18,1.3125,0.4375,P1 O21,de-protonated,0,-9999,C48 H63 O21 P1,48,63,21,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3107,1005.352443,1005.3521311974188,1005.353025903179,3607290.3,-9999,142812.8,14.33,-1,-0.8899418781348084,0.28871390722386014,0.5286014919551969,0.3846689411163948,35,0.9516129032258064,0.08064516129032258,N2 S2 P1 O5,de-protonated,0,-9999,C62 H59 O5 N2 P1 S2,62,59,5,2,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3107,1005.352443,1005.3521311974188,1005.352156523309,3607290.3,-9999,142812.8,14.33,-1,-0.02519106356324125,0.3332949537215254,0.53366554753236,0.41344319124585927,36,0.9016393442622952,0.16393442622950818,N2 P1 O10,de-protonated,0,-9999,C61 H55 O10 N2 P1,61,55,10,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3107,1005.352443,1005.3521311974188,1005.351885197149,3607290.3,-9999,142812.8,14.33,-1,0.2446907132338605,0.4945974118757049,0.6444951140065156,0.5545564927280292,22,1.2156862745098038,0.29411764705882354,N2 S2 O15,de-protonated,0,-9999,C51 H62 O15 N2 S2,51,62,15,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3107,1005.352443,1005.3521311974188,1005.3520181388787,3607290.3,-9999,142812.8,14.33,-1,0.11245666988623404,0.49885396975391194,0.6980173569463056,0.5785193246308694,9,1.675,0.575,N2 S1 P1 O23,de-protonated,0,-9999,C40 H67 O23 N2 P1 S1,40,67,23,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3107,1005.352443,1005.3521311974188,1005.3513721328992,3607290.3,-9999,142812.8,14.33,-1,0.755024104843576,0.3005776425187371,0.5186619100274374,0.3878113495222173,40,0.84375,0.0625,N4 S2 O4,de-protonated,0,-9999,C64 H54 O4 N4 S2,64,54,4,4,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3107,1005.352443,1005.3521311974188,1005.3515050746288,3607290.3,-9999,142812.8,14.33,-1,0.6227899265290613,0.466020715835061,0.6356335132356643,0.5338658347953023,27,1.1132075471698113,0.22641509433962265,N4 S1 P1 O12,de-protonated,0,-9999,C53 H59 O12 N4 P1 S1,53,59,12,4,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3107,1005.352443,1005.3521311974188,1005.351366690199,3607290.3,-9999,142812.8,14.33,-1,0.7604378381386767,0.4501957759355656,0.7428850341668535,0.5672714792280807,0,2.21875,0.78125,N4 S2 P1 O25,de-protonated,0,-9999,C32 H71 O25 N4 P1 S2,32,71,25,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3108,1006.342108,1006.3417957405686,1006.3419104728092,4300025.5,-9999,186788.4,17.49,-1,-0.1140092043235157,0.3713855326160687,0.571166322959647,0.4512978487535,23,1.1764705882352942,0.35294117647058826,13C1 34S1 O18,de-protonated,1,3104,C51 H60 O18 13C1 34S1,51,60,18,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999
3108,1006.342108,1006.3417957405686,1006.341637661209,4300025.5,-9999,186788.4,17.49,-1,0.15708319490291525,0.4977663690431428,0.8450386085093324,0.6366752648296187,13,1.5227272727272727,0.4318181818181818,13C1 S2 P1 O19,de-protonated,1,3106,C44 H67 O19 P1 S2 13C1,44,67,19,-9999,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999
3108,1006.342108,1006.3417957405686,1006.3419123912588,4300025.5,-9999,186788.4,17.49,-1,-0.11591556395050964,0.33252164972309334,0.5137846641763661,0.40502685550440243,40,0.8153846153846154,0.12307692307692308,N1 S1 O8,de-protonated,0,-9999,C65 H53 O8 N1 S1,65,53,8,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3108,1006.342108,1006.3417957405686,1006.3408185427388,4300025.5,-9999,186788.4,17.49,-1,0.9710406372058256,0.4213721954424203,0.5761478784417045,0.483282468642134,27,1.0909090909090908,0.23636363636363636,N1 34S1 P1 O13,de-protonated,1,3105,C55 H60 O13 N1 P1 34S1,55,60,13,1,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
3108,1006.342108,1006.3417957405686,1006.342045332989,4300025.5,-9999,186788.4,17.49,-1,-0.2480194696260024,0.4944502434654745,0.6312934720183802,0.5491875348866367,27,1.0740740740740742,0.2962962962962963,N1 P1 O16,de-protonated,0,-9999,C54 H58 O16 N1 P1,54,58,16,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3108,1006.342108,1006.3417957405686,1006.341774006829,4300025.5,-9999,186788.4,17.49,-1,0.02159677768910257,0.4999576860692611,0.677556331758097,0.5709971443447954,13,1.4772727272727273,0.4772727272727273,N1 S2 O21,de-protonated,0,-9999,C44 H65 O21 N1 S2,44,65,21,1,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3108,1006.342108,1006.3417957405686,1006.341124596959,4300025.5,-9999,186788.4,17.49,-1,0.6669146208592586,0.4612334153066603,0.7775378929097123,0.587755206347881,31,1.0350877192982455,0.14035087719298245,13C1 N2 S2 P1 O8,de-protonated,1,3106,C57 H59 O8 N2 P1 S2 13C1,57,59,8,2,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999
3108,1006.342108,1006.3417957405686,1006.341259024129,4300025.5,-9999,186788.4,17.49,-1,0.5333344278160508,0.4770512345597577,0.8559535213585991,0.6286121492792942,14,1.4883720930232558,0.46511627906976744,13C1 N2 S1 34S1 O20,de-protonated,1,3104,C43 H64 O20 N2 S1 13C1 34S1,43,64,20,2,-9999,1,1,-9999,-9999,-9999,-9999,1,-9999
3108,1006.342108,1006.3417957405686,1006.342485814379,4300025.5,-9999,186788.4,17.49,-1,-0.6857246117243706,0.6121453096385971,0.8906774991068185,0.7235581854258857,14,1.4761904761904765,0.5476190476190477,13C1 N2 S1 O23,de-protonated,1,3106,C42 H62 O23 N2 S1 13C1,42,62,23,2,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
3108,1006.342108,1006.3417957405686,1006.3412609425792,4300025.5,-9999,186788.4,17.49,-1,0.5314280654949752,0.3166822852155173,0.5545707124136273,0.4118376560947613,31,1,0.17543859649122806,N3 S2 O10,de-protonated,0,-9999,C57 H57 O10 N3 S2,57,57,10,3,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3108,1006.342108,1006.3417957405686,1006.341393884309,4300025.5,-9999,186788.4,17.49,-1,0.3993239888991455,0.4857404145446832,0.6677691528855879,0.5585519098810451,18,1.3478260869565215,0.391304347826087,N3 S1 P1 O18,de-protonated,0,-9999,C46 H62 O18 N3 P1 S1,46,62,18,3,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3108,1006.342108,1006.3417957405686,1006.341972750129,4300025.5,-9999,186788.4,17.49,-1,-0.17589404514756088,0.6629346257703546,0.8139861583146306,0.7233552387880651,32,0.9818181818181818,0.21818181818181817,13C1 N4 S1 O12,de-protonated,1,3106,C55 H54 O12 N4 S1 13C1,55,54,12,4,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
3108,1006.342108,1006.3417957405686,1006.340878901609,4300025.5,-9999,186788.4,17.49,-1,0.9110620256207282,0.4541937487321823,0.8328839506019297,0.6056698294800813,19,1.3555555555555556,0.37777777777777777,13C1 N4 34S1 P1 O17,de-protonated,1,3104,C45 H61 O17 N4 P1 13C1 34S1,45,61,17,4,1,-9999,1,-9999,-9999,-9999,-9999,1,-9999
3108,1006.342108,1006.3417957405686,1006.342105691859,4300025.5,-9999,186788.4,17.49,-1,-0.3079979349762701,0.6552897167606203,0.8780403991710655,0.7443899897247984,19,1.3409090909090908,0.4545454545454546,13C1 N4 P1 O20,de-protonated,1,3106,C44 H59 O20 N4 P1 13C1,44,59,20,4,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
3108,1006.342108,1006.3417957405686,1006.3418343656992,4300025.5,-9999,186788.4,17.49,-1,-0.03838172000351401,0.499866366711522,0.8965385044038879,0.6585352217884684,5,1.9411764705882353,0.7352941176470589,13C1 N4 S2 O25,de-protonated,1,3106,C34 H66 O25 N4 S2 13C1,34,66,25,4,-9999,2,1,-9999,-9999,-9999,-9999,-9999,-9999
3109,1007.816048,1007.8157350601666,1007.8165592760288,3134978.3,-9999,172682.1,12.18,-1,-0.8178232979945609,0.4428578667336748,0.6186218109054389,0.5131634444023805,0,2.0350877192982457,0.19298245614035087,S1 O11,de-protonated,0,-9999,C57 H116 O11 S1,57,116,11,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3109,1007.816048,1007.8157350601666,1007.816179153509,3134978.3,-9999,172682.1,12.18,-1,-0.44064914966895985,0.48269061676625,0.6104529186720895,0.5337955375285858,5,1.9152542372881356,0.13559322033898305,N2 P1 O8,de-protonated,0,-9999,C59 H113 O8 N2 P1,59,113,8,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3109,1007.816048,1007.8157350601666,1007.8153947630992,3134978.3,-9999,172682.1,12.18,-1,0.33765813588281307,0.4897625032272586,0.5985962364615307,0.5332959965209675,9,1.8064516129032255,0.03225806451612903,N4 S2 O2,de-protonated,0,-9999,C62 H112 O2 N4 S2,62,112,2,4,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3110,1008.310953,1008.310639831708,1008.311413909329,4534533,-9999,141983.2,18.57,-1,-0.7676969736128878,0.299527022458324,0.5654252658645154,0.4058863198208006,32,0.9454545454545454,0.2545454545454545,N3 P1 O14,de-protonated,0,-9999,C55 H52 O14 N3 P1,55,52,14,3,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3110,1008.310953,1008.310639831708,1008.311142583169,4534533,-9999,141983.2,18.57,-1,-0.498607463278864,0.4779462358887538,0.672627141691601,0.5558185982098927,18,1.3111111111111111,0.4222222222222222,N3 S2 O19,de-protonated,0,-9999,C45 H59 O19 N3 S2,45,59,19,3,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3110,1008.310953,1008.310639831708,1008.3102732032992,4534533,-9999,141983.2,18.57,-1,0.3636067376546898,0.48814807542181926,0.677556331758097,0.5639113779563304,19,1.25,0.5454545454545454,N3 O24,de-protonated,0,-9999,C44 H55 O24 N3,44,55,24,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3111,1008.812391,1008.8120776002336,1008.8129489542588,4337669,-9999,188709.6,17.67,-1,-0.8637419118288365,0.29113095453109566,0.5042110374525536,0.3763629876996788,13,1.671641791044776,0.01492537313432835,N1 S1 P1 O1,de-protonated,0,-9999,C67 H112 O1 N1 P1 S1,67,112,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3111,1008.812391,1008.8120776002336,1008.8118082482288,4337669,-9999,188709.6,17.67,-1,0.26699925853827455,0.32904935896391785,0.5599637296259093,0.4214151072287145,0,2.0535714285714284,0.19642857142857145,N1 S1 O11,de-protonated,0,-9999,C56 H115 O11 N1 S1,56,115,11,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3111,1008.812391,1008.8120776002336,1008.812297505579,4337669,-9999,188709.6,17.67,-1,-0.2179844018606238,0.330471709619021,0.5439865594010858,0.4158776495318469,4,1.9661016949152543,0.05084745762711865,N3 S2 P1 O3,de-protonated,0,-9999,C59 H116 O3 N3 P1 S2,59,116,3,3,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3111,1008.812391,1008.8120776002336,1008.811428125709,4337669,-9999,188709.6,17.67,-1,0.6438017122066548,0.30918383084874784,0.5492452930313529,0.4052084157217899,5,1.9310344827586208,0.13793103448275862,N3 P1 O8,de-protonated,0,-9999,C58 H112 O8 N3 P1,58,112,8,3,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3112,1016.343414,1016.343097123754,1016.3425207896888,3375462,-9999,214900.8,13.29,-1,0.5670667647660048,0.4716610452752668,0.6064488444798661,0.5255761649571065,32,1,0.13333333333333333,N1 S2 P1 O8,de-protonated,0,-9999,C60 H60 O8 N1 P1 S2,60,60,8,1,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3112,1016.343414,1016.343097123754,1016.3438820071092,3375462,-9999,214900.8,13.29,-1,-0.772261602472078,0.4487178449097199,0.672627141691601,0.5382815636224723,15,1.4,0.5111111111111111,N1 S1 O23,de-protonated,0,-9999,C45 H63 O23 N1 S1,45,63,23,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3112,1016.343414,1016.343097123754,1016.343368942859,3375462,-9999,214900.8,13.29,-1,-0.26744810190727164,0.4935525553713648,0.6145102180259683,0.5419356204332062,33,0.9482758620689656,0.20689655172413793,N3 S1 O12,de-protonated,0,-9999,C58 H55 O12 N3 S1,58,55,12,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3112,1016.343414,1016.343097123754,1016.3435018845888,3375462,-9999,214900.8,13.29,-1,-0.398252002486904,0.4858157766649075,0.6629808336683964,0.5566817994663031,20,1.2765957446808511,0.425531914893617,N3 P1 O20,de-protonated,0,-9999,C47 H60 O20 N3 P1,47,60,20,3,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3112,1016.343414,1016.343097123754,1016.343230558429,3375462,-9999,214900.8,13.29,-1,-0.13128898870951047,0.4984386456871545,0.7141928963326545,0.5847403459453545,6,1.8108108108108107,0.6756756756756757,N3 S2 O25,de-protonated,0,-9999,C37 H67 O25 N3 S2,37,67,25,3,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3113,1017.35996,1017.3596426544948,1017.3595505786288,3098493.3,-9999,180894,12.03,-1,0.0905047443764694,0.4992574190116219,0.5909443880293942,0.5359322066187309,36,0.921875,0.125,S1 P1 O8,de-protonated,0,-9999,C64 H59 O8 P1 S1,64,59,8,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3113,1017.35996,1017.3596426544948,1017.3594121941992,3098493.3,-9999,180894,12.03,-1,0.22652790455606456,0.495366096830451,0.6825582999861977,0.5702429780927497,9,1.6511627906976745,0.4883720930232558,S2 P1 O21,de-protonated,0,-9999,C43 H71 O21 P1 S2,43,71,21,-9999,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3113,1017.35996,1017.3596426544948,1017.358899129949,3098493.3,-9999,180894,12.03,-1,0.7308380027267672,0.4538160621530954,0.6227887944601802,0.5214051550759293,27,1.125,0.17857142857142858,N2 S2 P1 O10,de-protonated,0,-9999,C56 H63 O10 N2 P1 S2,56,63,10,2,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3113,1017.35996,1017.3596426544948,1017.360398731799,3098493.3,-9999,180894,12.03,-1,-0.7431754814323898,0.4523210482614234,0.5985962364615307,0.5108311235414663,37,0.8709677419354839,0.1935483870967742,N2 O12,de-protonated,0,-9999,C62 H54 O12 N2,62,54,12,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3113,1017.35996,1017.3596426544948,1017.3602603473688,3098493.3,-9999,180894,12.03,-1,-0.6071525477170922,0.4676498836874089,0.6927871148459346,0.5577047761508191,10,1.6097560975609757,0.6097560975609756,N2 S1 O25,de-protonated,0,-9999,C41 H66 O25 N2 S1,41,66,25,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3113,1017.35996,1017.3596426544948,1017.3597472831192,3098493.3,-9999,180894,12.03,-1,-0.10284329063649587,0.4990413521724259,0.6312934720183803,0.5519422001108076,28,1.0740740740740742,0.25925925925925924,N4 S1 O14,de-protonated,0,-9999,C54 H58 O14 N4 S1,54,58,14,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3113,1017.35996,1017.3596426544948,1017.359880224849,3098493.3,-9999,180894,12.03,-1,-0.2335165350234612,0.4950771983219353,0.6825582999861977,0.5700696389876403,15,1.4651162790697674,0.5116279069767442,N4 P1 O22,de-protonated,0,-9999,C43 H63 O22 N4 P1,43,63,22,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3114,1025.360096,1025.3597749614628,1025.360123949709,4205848,-9999,131493.9,17.11,-1,-0.3403567567489876,0.32639995349550327,0.5492452930313529,0.4155380893098431,30,1,0.29310344827586204,O17,de-protonated,0,-9999,C58 H58 O17,58,58,17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3114,1025.360096,1025.3597749614628,1025.360613207059,4205848,-9999,131493.9,17.11,-1,-0.8175129661164691,0.2952657660180798,0.5336655475323598,0.39062567862379183,34,0.9672131147540984,0.14754098360655735,N2 S1 P1 O9,de-protonated,0,-9999,C61 H59 O9 N2 P1 S1,61,59,9,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3114,1025.360096,1025.3597749614628,1025.3594725010291,4205848,-9999,131493.9,17.11,-1,0.2949798990211956,0.4921677818248269,0.6490192219379252,0.5549083578700662,21,1.24,0.38,N2 S1 O19,de-protonated,0,-9999,C50 H62 O19 N2 S1,50,62,19,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3114,1025.360096,1025.3597749614628,1025.3604748226292,4205848,-9999,131493.9,17.11,-1,-0.6825513402870531,0.45947082643406273,0.6980173569463055,0.5548894386389598,7,1.775,0.55,N2 S2 P1 O22,de-protonated,0,-9999,C40 H71 O22 N2 P1 S2,40,71,22,2,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3114,1025.360096,1025.3597749614628,1025.358959436779,4205848,-9999,131493.9,17.11,-1,0.7953553009166993,0.2971866391013492,0.5236005676629862,0.387752210526004,39,0.8571428571428571,0.12698412698412698,N4 S1 O8,de-protonated,0,-9999,C63 H54 O8 N4 S1,63,54,8,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3114,1025.360096,1025.3597749614628,1025.359961758379,4205848,-9999,131493.9,17.11,-1,-0.18217691665620092,0.4969980495221584,0.6356335132356643,0.5524522350075607,25,1.1886792452830188,0.20754716981132076,N4 S2 P1 O11,de-protonated,0,-9999,C53 H63 O11 N4 P1 S2,53,63,11,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3114,1025.360096,1025.3597749614628,1025.359092378509,4205848,-9999,131493.9,17.11,-1,0.6657013711197792,0.46136874513288617,0.6400336417157295,0.5328347037660235,26,1.1346153846153846,0.3076923076923077,N4 P1 O16,de-protonated,0,-9999,C52 H59 O16 N4 P1,52,59,16,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3114,1025.360096,1025.3597749614628,1025.3588210523492,4205848,-9999,131493.9,17.11,-1,0.9303173620974988,0.427334040383937,0.6876346701883607,0.5314542923057064,12,1.5714285714285714,0.5,N4 S2 O21,de-protonated,0,-9999,C42 H66 O21 N4 S2,42,66,21,4,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3115,1031.120859,1031.1205353021728,1031.119850628959,9912190,-9999,127638.7,43.18,-1,0.664009342208876,0.23077856707878633,0.5638345284545241,0.3640009516290814,34,0.74,0.34,N2 S2 P1 O17,de-protonated,0,-9999,C50 H37 O17 N2 P1 S2,50,37,17,2,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3115,1031.120859,1031.1205353021728,1031.120698782129,9912190,-9999,127638.7,43.18,-1,-0.1585458970932272,0.33181644871255844,0.6056537631733503,0.4413513744968752,35,0.6666666666666666,0.4375,N4 S1 O21,de-protonated,0,-9999,C48 H32 O21 N4 S1,48,32,21,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3116,1032.125928,1032.1256038382114,1032.1249955799292,3383777,-9999,143755,13.36,-1,0.5893261812592357,0.4694632398921168,0.6629808336683964,0.5468702774026286,29,0.851063829787234,0.425531914893617,N1 S2 P1 O20,de-protonated,0,-9999,C47 H40 O20 N1 P1 S2,47,40,20,1,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3116,1032.125928,1032.1256038382114,1032.126495181779,3383777,-9999,143755,13.36,-1,-0.8635991536252452,0.43671597169768617,0.6356335132356644,0.5162829883128774,39,0.5849056603773585,0.41509433962264153,N1 O22,de-protonated,0,-9999,C53 H31 O22 N1,53,31,22,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3116,1032.125928,1032.1256038382114,1032.1258437330991,3383777,-9999,143755,13.36,-1,-0.2324279439215045,0.49512276482371376,0.672627141691601,0.5661245155708687,30,0.7777777777777778,0.5333333333333333,N3 S1 O24,de-protonated,0,-9999,C45 H35 O24 N3 S1,45,35,24,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3117,1033.118395,1033.1180703800678,1033.117253371329,4709454,-9999,177554.9,19.42,-1,0.7908189860189446,0.4463623460976627,0.6629808336683964,0.5330097411259562,29,0.8085106382978723,0.4893617021276595,S2 O23,de-protonated,0,-9999,C47 H38 O23 S2,47,38,23,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3117,1033.118395,1033.1180703800678,1033.1185907818492,4709454,-9999,177554.9,19.42,-1,-0.5037193077639313,0.47750209784866354,0.6582606959877568,0.5498055371043009,34,0.7083333333333334,0.3958333333333333,N4 S2 O19,de-protonated,0,-9999,C48 H34 O19 N4 S2,48,34,19,4,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3117,1033.118395,1033.1180703800678,1033.1177214019792,4709454,-9999,177554.9,19.42,-1,0.33779121330152956,0.48975451532072617,0.6629808336683964,0.5590450426597943,35,0.6382978723404256,0.5106382978723404,N4 O24,de-protonated,0,-9999,C47 H30 O24 N4,47,30,24,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3118,1037.383637,1037.3833104111418,1037.3832634036692,5795252,-9999,143088.3,24.39,-1,0.04531350590391684,0.3332091661004189,0.4995129960746476,0.3997306980901104,38,0.9264705882352942,0.0588235294117647,S2 P1 O4,de-protonated,0,-9999,C68 H63 O4 P1 S2,68,63,4,-9999,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3118,1037.383637,1037.3833104111418,1037.382394023799,5795252,-9999,143088.3,24.39,-1,0.8833650427458329,0.28932552770413067,0.5042110374525537,0.3752797316034999,39,0.8805970149253731,0.13432835820895522,P1 O9,de-protonated,0,-9999,C67 H59 O9 P1,67,59,9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3118,1037.383637,1037.3833104111418,1037.3841115568391,5795252,-9999,143088.3,24.39,-1,-0.7722748868028093,0.29914411622767195,0.5089679850512161,0.3830736637570896,39,0.8787878787878788,0.12121212121212122,N2 S1 O8,de-protonated,0,-9999,C66 H58 O8 N2 S1,66,58,8,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3118,1037.383637,1037.3833104111418,1037.3842444985692,5795252,-9999,143088.3,24.39,-1,-0.9004256931037731,0.2877322864539663,0.5654252658645154,0.3988094782181859,26,1.1454545454545455,0.2909090909090909,N2 P1 O16,de-protonated,0,-9999,C55 H63 O16 N2 P1,55,63,16,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3118,1037.383637,1037.3833104111418,1037.3839731724092,5795252,-9999,143088.3,24.39,-1,-0.6388774885565855,0.4643075686077488,0.672627141691601,0.5476353978412897,12,1.5555555555555556,0.4666666666666667,N2 S2 O21,de-protonated,0,-9999,C45 H70 O21 N2 S2,45,70,21,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3118,1037.383637,1037.3833104111418,1037.3834601081592,5795252,-9999,143088.3,24.39,-1,-0.14430249096312023,0.33207626168685633,0.5492452930313529,0.41894387422465496,30,1.0689655172413792,0.1724137931034483,N4 S2 O10,de-protonated,0,-9999,C58 H62 O10 N4 S2,58,62,10,4,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3118,1037.383637,1037.3833104111418,1037.3825907282892,5795252,-9999,143088.3,24.39,-1,0.6937487278435718,0.30545853542143775,0.5545707124136274,0.4051034062183136,31,1.0175438596491229,0.2631578947368421,N4 O15,de-protonated,0,-9999,C57 H58 O15 N4,57,58,15,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3118,1037.383637,1037.3833104111418,1037.383593049889,5795252,-9999,143088.3,24.39,-1,-0.2724534579954063,0.4933106027557166,0.6629808336683964,0.5611786951207884,17,1.425531914893617,0.3829787234042553,N4 S1 P1 O18,de-protonated,0,-9999,C47 H67 O18 N4 P1 S1,47,67,18,4,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3119,1043.032112,1043.0317828036864,1043.0318234689692,5184853.5,-9999,122641.1,21.61,-1,-0.03898757626834218,0.4998621151922949,0.672627141691601,0.5689681257920174,33,0.6444444444444445,0.4888888888888889,N2 S2 P1 O22,de-protonated,0,-9999,C45 H29 O22 N2 P1 S2,45,29,22,2,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
