Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,34S
1107,438.11254,438.1123268212823,438.11212771574907,2359860,-9999,336083.9,24.68,-1,0.4544625010082102,0.6421452056181312,0.9285118293388496,0.7566918551064186,5,1.9285714285714288,0.35714285714285715,13C1 N4 S2 P1 O5,de-protonated,1,1102,C14 H27 O5 N4 P1 S2 13C1,14,27,5,4,1,2,1,-9999,N/A,-9999,-9999
1108,438.149017,438.1488037469782,438.14867541642906,2614849.8,-9999,296055.3,27.53,-1,0.29289270140497053,0.9845547392172668,0.9952593789951332,0.9888365951284132,9,1.3,0.5,13C1 O10,de-protonated,1,1104,C20 H26 O10 13C1,20,26,10,-9999,-9999,-9999,1,-9999,N/A,-9999,-9999
1108,438.149017,438.1488037469782,438.14851322509907,2614849.8,-9999,296055.3,27.53,-1,0.6630671345034852,0.6155491522303025,0.9291242454535252,0.7409791895195916,4,2.066666666666667,0.26666666666666666,13C1 N4 S2 P1 O4,de-protonated,1,1104,C15 H31 O4 N4 P1 S2 13C1,15,31,4,4,1,2,1,-9999,N/A,-9999,-9999
1109,438.150203,438.1499897445623,438.1499524680791,1676866.3,-9999,369326.2,17.04,-1,0.08507699923178845,0.9986875190834542,0,0.5992125114500725,22,0.6774193548387096,0.06451612903225806,N1 O2,de-protonated,0,-9999,C31 H21 O2 N1,31,21,2,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1112,439.088416,439.0882008334104,439.0881996271191,5927845,-9999,322590.6,64.55,-1,0.00274726422285701,0.9935925722548667,0.9695782666886908,0.9839868500283964,10,1.0526315789473684,0.631578947368421,O12,de-protonated,0,-9999,C19 H20 O12,19,20,12,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1112,439.088416,439.0882008334104,439.0880374357891,5927845,-9999,322590.6,64.55,-1,0.3721295215582145,0.952302174536926,0.9306177117445728,0.9436283894199848,5,1.7857142857142858,0.42857142857142855,N4 S2 P1 O6,de-protonated,0,-9999,C14 H25 O6 N4 P1 S2,14,25,6,4,1,2,-9999,-9999,N/A,-9999,-9999
1113,439.08937,439.08915483146706,439.0893403331491,4173221.3,-9999,257551,44.94,-1,-0.42246910822127265,0.4840668950810843,0.7550179348240813,0.5924473109782831,23,0.5666666666666667,0.06666666666666667,P1 O2,de-protonated,0,-9999,C30 H17 O2 P1,30,17,2,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1113,439.08937,439.08915483146706,439.08906900698906,4173221.3,-9999,257551,44.94,-1,0.1954602927968251,0.4965458874500555,0.8221557383861047,0.6267898278244752,9,1.2,0.35,S2 O7,de-protonated,0,-9999,C20 H24 O7 S2,20,24,7,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1113,439.08937,439.08915483146706,439.0895370376391,4173221.3,-9999,257551,44.94,-1,-0.8704515589850279,0.4357754048911355,0.8221557383861047,0.5903275382891231,15,0.8,0.4,N4 O8,de-protonated,0,-9999,C20 H16 O8 N4,20,16,8,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1114,439.124859,439.1246437591756,439.1245851364691,12350387,-9999,257640.3,136.34,-1,0.1334990307404966,0.9972281704774456,0.9977730860553736,0.9974461367086168,9,1.2,0.55,O11,de-protonated,0,-9999,C20 H24 O11,20,24,11,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1114,439.124859,439.1246437591756,439.12507439381915,12350387,-9999,257640.3,136.34,-1,-0.9806651195510698,0.8371803080988021,0.980864440897684,0.8946539612183548,13,1.0869565217391304,0.13043478260869565,N2 S1 P1 O3,de-protonated,0,-9999,C23 H25 O3 N2 P1 S1,23,25,3,2,1,1,-9999,-9999,N/A,-9999,-9999
1114,439.124859,439.1246437591756,439.12442294513903,12350387,-9999,257640.3,136.34,-1,0.502850729771122,0.6379852044375444,0.9285118293388496,0.7541958543980665,4,1.9333333333333331,0.3333333333333333,N4 S2 P1 O5,de-protonated,0,-9999,C15 H29 O5 N4 P1 S2,15,29,5,4,1,2,-9999,-9999,N/A,-9999,-9999
1115,439.153065,439.1528497017195,439.15272843732913,1451453.3,-9999,366880.8,14.52,-1,0.2761326130457888,0.9862599473903924,0,0.5917559684342355,8,1.380952380952381,0.380952380952381,P1 O8,de-protonated,0,-9999,C21 H29 O8 P1,21,29,8,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1116,439.161243,439.1610276850608,439.1609706458191,6962112.5,-9999,282059.6,76.11,-1,0.12988231099695025,0.996364204175143,0.9689655316207376,0.985404735153381,8,1.3333333333333333,0.47619047619047616,O10,de-protonated,0,-9999,C21 H28 O10,21,28,10,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1116,439.161243,439.1610276850608,439.16145990316915,6962112.5,-9999,282059.6,76.11,-1,-0.9841895242731123,0.8425708844646969,0.9899579009596988,0.9015256910626976,12,1.2083333333333333,0.08333333333333333,N2 S1 P1 O2,de-protonated,0,-9999,C24 H29 O2 N2 P1 S1,24,29,2,2,1,1,-9999,-9999,N/A,-9999,-9999
1116,439.161243,439.1610276850608,439.1608084544891,6962112.5,-9999,282059.6,76.11,-1,0.4992034069025158,0.9538596467425328,0.931397541626082,0.9448748046959524,3,2.0625,0.25,N4 S2 P1 O4,de-protonated,0,-9999,C16 H33 O4 N4 P1 S2,16,33,4,4,1,2,-9999,-9999,N/A,-9999,-9999
1117,439.189371,439.18915562776374,439.1891139466791,1374923,-9999,305134.7,13.66,-1,0.094904639809331,0.9983670462446824,0,0.5990202277468094,7,1.5,0.3181818181818182,P1 O7,de-protonated,0,-9999,C22 H33 O7 P1,22,33,7,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1118,439.197544,439.19732861111527,439.1973561551691,2077902.1,-9999,201300.6,21.52,-1,-0.06271452553514148,0.9992865966398116,0,0.5995719579838868,7,1.4545454545454546,0.4090909090909091,O9,de-protonated,0,-9999,C22 H32 O9,22,32,9,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1118,439.197544,439.19732861111527,439.1971939638391,2077902.1,-9999,201300.6,21.52,-1,0.30657590265689943,0.9830904572992284,0,0.589854274379537,2,2.176470588235294,0.17647058823529413,N4 S2 P1 O3,de-protonated,0,-9999,C17 H37 O3 N4 P1 S2,17,37,3,4,1,2,-9999,-9999,N/A,-9999,-9999
1119,439.285591,439.2853754317624,439.28538331515904,5572591.5,-9999,283935.3,60.58,-1,-0.01794595704608178,0.9928534967118324,0.9782702469560848,0.9870201968095336,9,1.4285714285714286,0.14285714285714285,O4,de-protonated,0,-9999,C28 H40 O4,28,40,4,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1120,439.321975,439.3217593576477,439.3217688245091,3271677.3,-9999,390787.2,34.86,-1,-0.02154881016940672,0.4999578738153127,0.7612342259156646,0.6044684146554534,8,1.5172413793103448,0.10344827586206896,O3,de-protonated,0,-9999,C29 H44 O3,29,44,3,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1122,440.091889,440.09167178932296,440.0915544621891,1490210.3,-9999,341809.6,14.95,-1,0.2665971038861295,0.9871865139856266,0.9695782666886908,0.9801432150668524,10,1.1111111111111112,0.6666666666666666,13C1 O12,de-protonated,1,1112,C18 H20 O12 13C1,18,20,12,-9999,-9999,-9999,1,-9999,N/A,-9999,-9999
1122,440.091889,440.09167178932296,440.0913319119891,1490210.3,-9999,341809.6,14.95,-1,0.7722881802948612,0.8974290051973516,0,0.538457403118411,13,1.0434782608695652,0.08695652173913043,N1 S2 P1 O2,de-protonated,0,-9999,C23 H24 O2 N1 P1 S2,23,24,2,1,1,2,-9999,-9999,N/A,-9999,-9999
1122,440.091889,440.09167178932296,440.0913922708591,1490210.3,-9999,341809.6,14.95,-1,0.6351373118512007,0.9294183746541212,0.9306177117445728,0.9298981094903018,5,1.9230769230769231,0.4615384615384616,13C1 N4 S2 P1 O6,de-protonated,1,1112,C13 H25 O6 N4 P1 S2 13C1,13,25,6,4,1,2,1,-9999,N/A,-9999,-9999
1123,440.128207,440.1279897153427,440.1279399715391,2712368,-9999,281080.4,28.61,-1,0.1130212356714172,0.9976848948222112,0.9977730860553736,0.9977201713154764,9,1.263157894736842,0.5789473684210527,13C1 O11,de-protonated,1,1114,C19 H24 O11 13C1,19,24,11,-9999,-9999,-9999,1,-9999,N/A,-9999,-9999
1123,440.128207,440.1279897153427,440.1277174213391,2712368,-9999,281080.4,28.61,-1,0.6186704286407679,0.9329067336686964,0,0.5597440402012178,12,1.1666666666666667,0.04166666666666666,N1 S2 P1 O1,de-protonated,0,-9999,C24 H28 O1 N1 P1 S2,24,28,1,1,1,2,-9999,-9999,N/A,-9999,-9999
1123,440.128207,440.1279897153427,440.1284292288891,2712368,-9999,281080.4,28.61,-1,-0.9986029467635614,0.8344837126998608,0.980864440897684,0.89303600397899,13,1.1363636363636365,0.13636363636363635,13C1 N2 S1 P1 O3,de-protonated,1,1114,C22 H25 O3 N2 P1 S1 13C1,22,25,3,2,1,1,1,-9999,N/A,-9999,-9999
1123,440.128207,440.1279897153427,440.1277777802091,2712368,-9999,281080.4,28.61,-1,0.4815309197010876,0.6391999372291809,0.9285118293388496,0.7549246940730484,4,2.0714285714285716,0.35714285714285715,13C1 N4 S2 P1 O5,de-protonated,1,1114,C14 H29 O5 N4 P1 S2 13C1,14,29,5,4,1,2,1,-9999,N/A,-9999,-9999
1124,440.16461,440.16439264118935,440.1643254808891,1919550,-9999,347635.9,19.75,-1,0.15258006243048958,0.9957846616085564,0.9689655316207376,0.9850570096134288,8,1.4,0.5,13C1 O10,de-protonated,1,1116,C20 H28 O10 13C1,20,28,10,-9999,-9999,-9999,1,-9999,N/A,-9999,-9999
1124,440.16461,440.16439264118935,440.1648147382392,1919550,-9999,347635.9,19.75,-1,-0.958952273497363,0.8463195263354334,0.9899579009596988,0.9037748761851396,12,1.2608695652173914,0.08695652173913043,13C1 N2 S1 P1 O2,de-protonated,1,1116,C23 H29 O2 N2 P1 S1 13C1,23,29,2,2,1,1,1,-9999,N/A,-9999,-9999
1124,440.16461,440.16439264118935,440.1641632895591,1919550,-9999,347635.9,19.75,-1,0.5210592987373037,0.9519299535671204,0.931397541626082,0.9437169887907052,3,2.2,0.26666666666666666,13C1 N4 S2 P1 O4,de-protonated,1,1116,C15 H33 O4 N4 P1 S2 13C1,15,33,4,4,1,2,1,-9999,N/A,-9999,-9999
1125,440.165774,440.1655566388183,440.1656025325391,1264958.4,-9999,442914.6,12.43,-1,-0.1042646688036146,0.9980293935461386,0,0.5988176361276831,21,0.7419354838709677,0.06451612903225806,N1 O2,de-protonated,0,-9999,C31 H23 O2 N1,31,23,2,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1126,440.288832,440.2886143881476,440.2887381502291,1487725.4,-9999,310940.5,14.92,-1,-0.2810929982456567,0.9857654286037468,0.9782702469560848,0.982767355944682,9,1.4814814814814814,0.14814814814814814,13C1 O4,de-protonated,1,1119,C27 H40 O4 13C1,27,40,4,-9999,-9999,-9999,1,-9999,N/A,-9999,-9999
1132,441.067911,441.0676918011536,441.0674641822291,1777047.5,-9999,296615.3,18.15,-1,0.5160637385033514,0.9528252718545523,0,0.5716951631127315,10,1,0.7222222222222222,O13,de-protonated,0,-9999,C18 H18 O13,18,18,13,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1132,441.067911,441.0676918011536,441.067953439579,1777047.5,-9999,296615.3,18.15,-1,-0.5931930066925812,0.9381477836374238,0,0.5628886701824543,14,0.9047619047619048,0.23809523809523808,N2 S1 P1 O5,de-protonated,0,-9999,C21 H19 O5 N2 P1 S1,21,19,5,2,1,1,-9999,-9999,N/A,-9999,-9999
1132,441.067911,441.0676918011536,441.06730199089907,1777047.5,-9999,296615.3,18.15,-1,0.8837886027524258,0.8678587081402686,0,0.5207152248841611,5,1.7692307692307692,0.5384615384615384,N4 S2 P1 O7,de-protonated,0,-9999,C13 H23 O7 N4 P1 S2,13,23,7,4,1,2,-9999,-9999,N/A,-9999,-9999
1133,441.095735,441.0955157444758,441.0954745413591,1238050.1,-9999,306203.2,12.13,-1,0.09341088051051288,0.9984180053606926,0,0.5990508032164156,22,0.6,0.06666666666666667,S1 O2,de-protonated,0,-9999,C30 H18 O2 S1,30,18,2,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
1133,441.095735,441.0955157444758,441.09560748308905,1238050.1,-9999,306203.2,12.13,-1,-0.20797897713748295,0.9921821107276656,0,0.5953092664365993,9,1.2105263157894737,0.5263157894736842,P1 O10,de-protonated,0,-9999,C19 H23 O10 P1,19,23,10,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1134,441.104146,441.1039267273425,441.1038496915791,6188709.5,-9999,255592.9,67.46,-1,0.1746431446129245,0.9971339076092492,0.9971807640150352,0.9971526501715636,9,1.1578947368421053,0.631578947368421,O12,de-protonated,0,-9999,C19 H22 O12,19,22,12,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1134,441.104146,441.1039267273425,441.104338948929,6188709.5,-9999,255592.9,67.46,-1,-0.934521722288849,0.4267265299942744,0.8077896627745539,0.5791517831063862,13,1.0454545454545454,0.18181818181818185,N2 S1 P1 O4,de-protonated,0,-9999,C22 H23 O4 N2 P1 S1,22,23,4,2,1,1,-9999,-9999,N/A,-9999,-9999
1134,441.104146,441.1039267273425,441.10368750024907,6188709.5,-9999,255592.9,67.46,-1,0.5423375506447422,0.9596268972041584,0.9638586810408468,0.9613196107388337,4,1.9285714285714288,0.42857142857142855,N4 S2 P1 O6,de-protonated,0,-9999,C14 H27 O6 N4 P1 S2,14,27,6,4,1,2,-9999,-9999,N/A,-9999,-9999
1135,441.119269,441.1190496965367,441.11910583286914,1461931.1,-9999,400880.2,14.63,-1,-0.1272589005781065,0.997065783028972,0,0.5982394698173832,13,0.9565217391304348,0.391304347826087,O9,de-protonated,0,-9999,C23 H22 O9,23,22,9,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1135,441.119269,441.1190496965367,441.11894364153915,1461931.1,-9999,400880.2,14.63,-1,0.24042267757445276,0.9895665203160928,0,0.5937399121896557,8,1.5,0.16666666666666666,N4 S2 P1 O3,de-protonated,0,-9999,C18 H27 O3 N4 P1 S2,18,27,3,4,1,2,-9999,-9999,N/A,-9999,-9999
1136,441.132339,441.132119669913,441.1318600507091,2445488.3,-9999,350538.1,25.62,-1,0.5885297059017348,0.46954316015143055,0.7489023467070351,0.5812868347736724,21,0.7096774193548387,0.03225806451612903,S1 O1,de-protonated,0,-9999,C31 H22 O1 S1,31,22,1,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
1136,441.132339,441.132119669913,441.13199299243905,2445488.3,-9999,350538.1,25.62,-1,0.28716455832170823,0.9851484970368348,0,0.5910890982221008,8,1.35,0.45,P1 O9,de-protonated,0,-9999,C20 H27 O9 P1,20,27,9,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1137,441.133532,441.13331266748287,441.1337105254791,1356208.6,-9999,325258.4,13.45,-1,-0.9018988727015852,0.8627810945155708,0,0.5176686567093425,8,1.368421052631579,0.42105263157894735,N2 S1 O8,de-protonated,0,-9999,C19 H26 O8 N2 S1,19,26,8,2,-9999,1,-9999,-9999,N/A,-9999,-9999
1137,441.133532,441.13331266748287,441.1333304029591,1356208.6,-9999,325258.4,13.45,-1,-0.040204344091775,0.9997067512936872,0,0.5998240507762123,13,1.0952380952380951,0.23809523809523808,N4 P1 O5,de-protonated,0,-9999,C21 H23 O5 N4 P1,21,23,5,4,1,-9999,-9999,-9999,N/A,-9999,-9999
1138,441.140495,441.1402756532991,441.14023520092906,7372467.5,-9999,260033,80.69,-1,0.0916995704091564,0.996463313614904,0.9950087754379978,0.9958814983441416,8,1.3,0.55,O11,de-protonated,0,-9999,C20 H26 O11,20,26,11,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1138,441.140495,441.1402756532991,441.14007300959906,7372467.5,-9999,260033,80.69,-1,0.459363618151986,0.9778942691723028,0.9667364567731204,0.9734311442126298,3,2.066666666666667,0.3333333333333333,N4 S2 P1 O5,de-protonated,0,-9999,C15 H31 O5 N4 P1 S2,15,31,5,4,1,2,-9999,-9999,N/A,-9999,-9999
1139,441.168734,441.1685145957759,441.16837850178905,1483454.1,-9999,302516.5,14.87,-1,0.30848536175981234,0.9828809834692572,0,0.5897285900815543,7,1.4761904761904765,0.380952380952381,P1 O8,de-protonated,0,-9999,C21 H31 O8 P1,21,31,8,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1141,441.18233,441.18211056808065,441.18198087279904,3036355.3,-9999,243576.5,32.23,-1,0.29397229992027935,0.49222077966970906,0.7739790330151771,0.6049240810078963,16,0.9629629629629628,0.14814814814814814,N2 O4,de-protonated,0,-9999,C27 H26 O4 N2,27,26,4,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1142,441.187728,441.18750855708487,441.18785409956905,9406149,-9999,343313.1,103.42,-1,-0.7832094219556338,0.44733349481813806,0.8221557383861046,0.5972623922453246,7,1.5,0.45,N2 O9,de-protonated,0,-9999,C20 H30 O9 N2,20,30,9,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1143,441.198444,441.19822453525626,441.19861945820907,37324488,-9999,350286.6,415.48,-1,-0.8951137546452068,0.605023512286623,0.8879345123953728,0.7181879123301229,1,2,0.3684210526315789,S2 O7,de-protonated,0,-9999,C19 H38 O7 S2,19,38,7,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1143,441.198444,441.19822453525626,441.1982393356891,37324488,-9999,350286.6,415.48,-1,-0.03354599252010133,0.480214909902073,0.8755273603035035,0.6383398900626451,6,1.6666666666666667,0.1904761904761905,N2 S1 P1 O4,de-protonated,0,-9999,C21 H35 O4 N2 P1 S1,21,35,4,2,1,1,-9999,-9999,N/A,-9999,-9999
1144,441.201001,441.20078153004766,441.2006083174091,21403338,-9999,337154.2,237.52,-1,0.3925938344292294,0.4926285105402262,0.7502645135184336,0.5956829117315092,15,1.0714285714285714,0.03571428571428571,N2 S1 O1,de-protonated,0,-9999,C28 H30 O1 N2 S1,28,30,1,2,-9999,1,-9999,-9999,N/A,-9999,-9999
1144,441.201001,441.20078153004766,441.2007412591391,21403338,-9999,337154.2,237.52,-1,0.09127570472748432,0.4992447234461536,0.8446892076502734,0.6374225171278015,2,2.0588235294117645,0.5294117647058824,N2 P1 O9,de-protonated,0,-9999,C17 H35 O9 N2 P1,17,35,9,2,1,-9999,-9999,-9999,N/A,-9999,-9999
1145,441.203325,441.2031055253136,441.2031102408591,519984832,-9999,280609.4,5810.46,-1,-0.01068792433384549,0.7577046782782679,0.9103042178748276,0.8187444941168918,11,1.25,0.25,N2 O6,de-protonated,0,-9999,C24 H30 O6 N2,24,30,6,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1146,441.209153,441.20893351344193,441.2089834676291,19517134,-9999,215536,216.44,-1,-0.113221146938342,0.99842560938882,0.9555743768712418,0.9812851163817888,2,2,0.6470588235294118,N2 O11,de-protonated,0,-9999,C17 H34 O11 N2,17,34,11,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1147,441.22452,441.2243004821391,441.22423960891905,1622483.6,-9999,295651,16.42,-1,0.13796436045803726,0.9965522330550688,0,0.5979313398330414,6,1.619047619047619,0.380952380952381,N2 O8,de-protonated,0,-9999,C21 H34 O8 N2,21,34,8,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1148,441.225181,441.2249614807927,441.22510898878903,1666387.8,-9999,501381.2,16.91,-1,-0.33431460121983136,0.9799244131742328,0,0.5879546479045397,5,1.7272727272727273,0.13636363636363635,N2 S2 O3,de-protonated,0,-9999,C22 H38 O3 N2 S2,22,38,3,2,-9999,2,-9999,-9999,N/A,-9999,-9999
1149,441.225988,441.2257684791488,441.2257604374691,1796308.1,-9999,212386.1,18.36,-1,0.01822577101967929,0.9999397284223592,0,0.5999638370534156,14,1.1333333333333333,0.03333333333333333,S1 O1,de-protonated,0,-9999,C30 H34 O1 S1,30,34,1,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
1149,441.225988,441.2257684791488,441.22589337919914,1796308.1,-9999,212386.1,18.36,-1,-0.2830750693475467,0.9855654373128284,0,0.591339262387697,1,2.0526315789473686,0.47368421052631576,P1 O9,de-protonated,0,-9999,C19 H39 O9 P1,19,39,9,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1150,441.228367,441.2281474743027,441.2282623609191,1371349,-9999,440481.1,13.61,-1,-0.2603790966249773,0.987773630616301,0,0.5926641783697806,10,1.3076923076923077,0.2307692307692308,O6,de-protonated,0,-9999,C26 H34 O6,26,34,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1151,441.229082,441.2288624728463,441.22913174078906,1313493.3,-9999,488067.6,12.97,-1,-0.6102678254884363,0.934656350314604,0,0.5607938101887625,9,1.4074074074074074,0.03703703703703703,S2 O1,de-protonated,0,-9999,C27 H38 O1 S2,27,38,1,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1152,441.230001,441.2297814709743,441.2295997714391,1379541.6,-9999,488067,13.71,-1,0.4118026879205661,0.9696982561519611,0,0.5818189536911766,15,1.1111111111111112,0.07407407407407407,N4 O2,de-protonated,0,-9999,C27 H30 O2 N4,27,30,2,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1153,441.230595,441.2303754697643,441.2306020930391,1403349.9,-9999,366049.5,13.97,-1,-0.5136164032279538,0.953261046738892,0,0.5719566280433352,1,2.2941176470588234,0.29411764705882354,N4 S1 P1 O5,de-protonated,0,-9999,C17 H39 O5 N4 P1 S1,17,39,5,4,1,1,-9999,-9999,N/A,-9999,-9999
1154,441.252897,441.2526774243348,441.25276303229913,3672286.5,-9999,323018.2,39.33,-1,-0.19401116883725575,0.49659674045641133,0.8221557383861047,0.6268203396282888,0,2.1,0.4,S1 O8,de-protonated,0,-9999,C20 H42 O8 S1,20,42,8,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
1154,441.252897,441.2526774243348,441.2523829097791,3672286.5,-9999,323018.2,39.33,-1,0.6674514793031247,0.46117346641549023,0.8077896627745538,0.5998199449591157,5,1.7727272727272727,0.2272727272727273,N2 P1 O5,de-protonated,0,-9999,C22 H39 O5 N2 P1,22,39,5,2,1,-9999,-9999,-9999,N/A,-9999,-9999
1155,441.301326,441.3011063256843,441.301033379619,2114289,-9999,289077,21.92,-1,0.16529774400585892,0.995054484624742,0,0.5970326907748452,8,1.5,0.14285714285714285,O4,de-protonated,0,-9999,C28 H42 O4,28,42,4,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1156,442.107441,442.1072196836177,442.1072045266491,1246503.4,-9999,298413.5,12.22,-1,0.03428346884532402,0.9997867558947744,0.9971807640150352,0.9987443591428788,9,1.2222222222222223,0.6666666666666666,13C1 O12,de-protonated,1,1134,C18 H22 O12 13C1,18,22,12,-9999,-9999,-9999,1,-9999,N/A,-9999,-9999
1156,442.107441,442.1072196836177,442.1069819764491,1246503.4,-9999,298413.5,12.22,-1,0.53766888623087306,0.948897393184339,0,0.5693384359106034,12,1.1304347826086956,0.08695652173913043,N1 S2 P1 O2,de-protonated,0,-9999,C23 H26 O2 N1 P1 S2,23,26,2,1,1,2,-9999,-9999,N/A,-9999,-9999
1156,442.107441,442.1072196836177,442.1070423353191,1246503.4,-9999,298413.5,12.22,-1,0.4011433468332232,0.9712241488434604,0.9638586810408468,0.968277961722415,4,2.076923076923077,0.4615384615384616,13C1 N4 S2 P1 O6,de-protonated,1,1134,C13 H27 O6 N4 P1 S2 13C1,13,27,6,4,1,2,1,-9999,N/A,-9999,-9999
1157,442.143734,442.1435126096884,442.1435900359991,1540661.4,-9999,403168.8,15.5,-1,-0.17511575983336147,0.9944512315860424,0.9950087754379978,0.9946742491268246,8,1.368421052631579,0.5789473684210527,13C1 O11,de-protonated,1,1138,C19 H26 O11 13C1,19,26,11,-9999,-9999,-9999,1,-9999,N/A,-9999,-9999
1157,442.143734,442.1435126096884,442.14336748579905,1540661.4,-9999,403168.8,15.5,-1,0.3282281269511245,0.9806416870018296,0,0.5883850122010977,11,1.25,0.04166666666666666,N1 S2 P1 O1,de-protonated,0,-9999,C24 H30 O1 N1 P1 S2,24,30,1,1,1,2,-9999,-9999,N/A,-9999,-9999
1157,442.143734,442.1435126096884,442.1434278446691,1540661.4,-9999,403168.8,15.5,-1,0.19171385117460016,0.993353186998504,0.9667364567731204,0.9827064949083504,3,2.2142857142857144,0.35714285714285715,13C1 N4 S2 P1 O5,de-protonated,1,1138,C14 H31 O5 N4 P1 S2 13C1,14,31,5,4,1,2,1,-9999,N/A,-9999,-9999
